country,age_group,Image,Question,Score,Num_comparisons
All,Above 50,67,live nearby,4.285267865168704,19
All,Above 50,48,live nearby,4.992424242424242,8
All,Above 50,92,live nearby,4.595959595959597,6
All,Above 50,81,live nearby,5.218253968253968,7
All,Above 50,164,live nearby,4.002961544628211,18
All,Above 50,159,live nearby,4.899140211640212,18
All,Above 50,217,live nearby,6.865449365449367,9
All,Above 50,36,live nearby,3.987493987493988,7
All,Above 50,172,live nearby,3.055555555555556,9
All,Above 50,27,live nearby,1.9874734183944713,8
All,Above 50,362,live nearby,3.4612511671335198,8
All,Above 50,372,live nearby,4.613921957671957,9
All,Above 50,301,live nearby,4.888888888888888,9
All,Above 50,220,live nearby,5.274886877828055,13
All,Above 50,46,live nearby,4.351010101010101,11
All,Above 50,343,live nearby,2.203703703703704,10
All,Above 50,147,live nearby,4.625222816399288,14
All,Above 50,358,live nearby,3.564814814814815,4
All,Above 50,151,live nearby,3.019493177387915,6
All,Above 50,97,live nearby,5.48542379914929,12
All,Above 50,199,live nearby,3.8647741147741144,14
All,Above 50,86,live nearby,2.492063492063492,7
All,Above 50,228,live nearby,2.0138888888888893,8
All,Above 50,216,live nearby,4.348700682034016,9
All,Above 50,294,live nearby,4.064238230904897,10
All,Above 50,135,live nearby,6.469907407407408,8
All,Above 50,127,live nearby,1.5555555555555556,6
All,Above 50,76,live nearby,2.777777777777778,6
All,Above 50,293,live nearby,5.8933581850248515,18
All,Above 50,19,live nearby,4.2857142857142865,10
All,Above 50,268,live nearby,6.761363636363637,4
All,Above 50,281,live nearby,3.606060606060606,9
All,Above 50,312,live nearby,4.045584045584046,9
All,Above 50,262,live nearby,4.605499438832773,8
All,Above 50,298,live nearby,4.293981481481482,9
All,Above 50,140,live nearby,4.310535325241207,12
All,Above 50,14,live nearby,5.0396825396825395,8
All,Above 50,122,live nearby,3.9376402918069586,9
All,Above 50,18,live nearby,4.1412800162800165,10
All,Above 50,382,live nearby,5.684974747474748,6
All,Above 50,387,live nearby,5.3425925925925934,8
All,Above 50,224,live nearby,6.517380767380767,14
All,Above 50,78,live nearby,1.6111111111111114,8
All,Above 50,45,live nearby,4.890289449112979,7
All,Above 50,213,live nearby,6.063247863247864,10
All,Above 50,133,live nearby,6.062349687349688,12
All,Above 50,112,live nearby,2.777777777777778,6
All,Above 50,167,live nearby,5.8465608465608465,8
All,Above 50,181,live nearby,4.240580135187979,8
All,Above 50,244,live nearby,4.255892255892256,10
All,Above 50,29,live nearby,5.059246309246309,7
All,Above 50,267,live nearby,5.223374664551135,13
All,Above 50,192,live nearby,4.0612855814262465,11
All,Above 50,359,live nearby,2.3981143937284295,11
All,Above 50,99,live nearby,4.646604938271605,9
All,Above 50,59,live nearby,2.5396825396825395,7
All,Above 50,91,live nearby,3.3101851851851856,12
All,Above 50,177,live nearby,7.430799220272905,5
All,Above 50,116,live nearby,4.548636548636549,14
All,Above 50,373,live nearby,6.7407407407407405,10
All,Above 50,379,live nearby,3.9432789432789437,11
All,Above 50,24,live nearby,3.980639730639731,11
All,Above 50,26,live nearby,4.671516754850089,9
All,Above 50,13,live nearby,3.2337221601927486,11
All,Above 50,165,live nearby,5.843832093832093,11
All,Above 50,248,live nearby,4.972400284900286,8
All,Above 50,335,live nearby,5.699732366399033,9
All,Above 50,2,live nearby,5.686548019881354,17
All,Above 50,386,live nearby,5.435064935064935,9
All,Above 50,246,live nearby,5.6057098765432105,12
All,Above 50,208,live nearby,3.790764790764791,14
All,Above 50,334,live nearby,3.981481481481481,8
All,Above 50,23,live nearby,3.009259259259259,6
All,Above 50,85,live nearby,3.6860754985754984,12
All,Above 50,132,live nearby,4.440883190883191,15
All,Above 50,41,live nearby,3.7131232964566303,8
All,Above 50,150,live nearby,5.782828282828283,8
All,Above 50,128,live nearby,4.844155844155845,10
All,Above 50,236,live nearby,4.045554226475279,13
All,Above 50,321,live nearby,5.277777777777778,6
All,Above 50,31,live nearby,4.9341698946478365,16
All,Above 50,179,live nearby,3.870573870573871,9
All,Above 50,282,live nearby,6.803030303030304,10
All,Above 50,350,live nearby,7.720352564102564,6
All,Above 50,51,live nearby,3.305828158769335,9
All,Above 50,276,live nearby,6.56503036437247,8
All,Above 50,346,live nearby,3.9401515151515154,16
All,Above 50,146,live nearby,5.021241830065359,10
All,Above 50,12,live nearby,4.5501443001443,11
All,Above 50,264,live nearby,4.171885521885522,16
All,Above 50,230,live nearby,3.523043720412142,8
All,Above 50,361,live nearby,3.832070707070707,10
All,Above 50,320,live nearby,5.503483553483554,11
All,Above 50,162,live nearby,5.370370370370371,4
All,Above 50,229,live nearby,2.73478835978836,9
All,Above 50,311,live nearby,4.377955377955378,7
All,Above 50,160,live nearby,4.284632034632034,14
All,Above 50,364,live nearby,4.82845596432553,8
All,Above 50,219,live nearby,2.391344766344767,13
All,Above 50,56,live nearby,3.3512205387205394,12
All,Above 50,15,live nearby,4.01010101010101,8
All,Above 50,388,live nearby,4.040404040404041,12
All,Above 50,9,live nearby,3.0664335664335662,8
All,Above 50,354,live nearby,5.545855379188713,14
All,Above 50,3,live nearby,2.6819207027540366,13
All,Above 50,203,live nearby,4.238816738816739,11
All,Above 50,126,live nearby,4.005456349206349,12
All,Above 50,124,live nearby,4.228187321937322,14
All,Above 50,101,live nearby,4.879431570608041,12
All,Above 50,279,live nearby,5.472582972582972,9
All,Above 50,79,live nearby,3.231746031746032,10
All,Above 50,47,live nearby,4.913105413105414,8
All,Above 50,368,live nearby,7.34315948601663,14
All,Above 50,163,live nearby,6.738816738816739,7
All,Above 50,8,live nearby,4.725619288119288,11
All,Above 50,58,live nearby,3.2335044341623287,7
All,Above 50,385,live nearby,6.808080808080809,11
All,Above 50,11,live nearby,2.3842592592592595,12
All,Above 50,369,live nearby,7.463247863247863,10
All,Above 50,330,live nearby,5.74915824915825,9
All,Above 50,65,live nearby,2.253727753727754,15
All,Above 50,130,live nearby,6.745532245532246,11
All,Above 50,182,live nearby,4.811512561512562,10
All,Above 50,180,live nearby,4.986772486772487,7
All,Above 50,231,live nearby,5.98172514619883,9
All,Above 50,289,live nearby,4.289626309363152,19
All,Above 50,42,live nearby,3.4469696969696972,8
All,Above 50,178,live nearby,3.244047619047619,8
All,Above 50,57,live nearby,5.590304756971424,11
All,Above 50,154,live nearby,3.136574074074074,16
All,Above 50,106,live nearby,3.0617283950617287,6
All,Above 50,194,live nearby,2.8036019536019534,8
All,Above 50,223,live nearby,4.259377967711301,9
All,Above 50,88,live nearby,4.873015873015873,12
All,Above 50,102,live nearby,5.304232804232805,12
All,Above 50,397,live nearby,3.3485958485958487,4
All,Above 50,157,live nearby,3.5186130007558587,20
All,Above 50,189,live nearby,5.039072039072039,10
All,Above 50,93,live nearby,4.027162380103556,7
All,Above 50,277,live nearby,3.3234126984126986,7
All,Above 50,148,live nearby,4.235625485625486,11
All,Above 50,365,live nearby,5.4898989898989905,10
All,Above 50,240,live nearby,7.328898225957049,9
All,Above 50,144,live nearby,5.1852954144620815,15
All,Above 50,271,live nearby,7.396825396825397,7
All,Above 50,186,live nearby,6.498388889693238,11
All,Above 50,166,live nearby,5.8201058201058204,12
All,Above 50,251,live nearby,3.186813186813187,7
All,Above 50,62,live nearby,2.221350762527233,11
All,Above 50,191,live nearby,5.240740740740741,9
All,Above 50,49,live nearby,2.982873851294904,7
All,Above 50,258,live nearby,6.654761904761905,7
All,Above 50,287,live nearby,8.687179487179487,8
All,Above 50,283,live nearby,7.214020456667516,15
All,Above 50,255,live nearby,7.239031178659662,6
All,Above 50,158,live nearby,5.784045584045584,21
All,Above 50,28,live nearby,3.156288156288156,14
All,Above 50,292,live nearby,5.5547774665421725,8
All,Above 50,209,live nearby,4.797413837500266,24
All,Above 50,374,live nearby,5.132710653543987,18
All,Above 50,185,live nearby,2.6851851851851856,15
All,Above 50,339,live nearby,4.465367965367966,11
All,Above 50,39,live nearby,2.033273915626857,10
All,Above 50,318,live nearby,5.804368471035137,9
All,Above 50,302,live nearby,2.0149911816578485,7
All,Above 50,75,live nearby,4.142857142857143,10
All,Above 50,331,live nearby,3.8002608502608504,11
All,Above 50,273,live nearby,5.799728049728049,11
All,Above 50,242,live nearby,4.574074074074074,8
All,Above 50,152,live nearby,3.617032122466905,7
All,Above 50,319,live nearby,3.541666666666667,6
All,Above 50,149,live nearby,3.1299857549857553,9
All,Above 50,396,live nearby,6.2179128061481,11
All,Above 50,123,live nearby,3.608486829075064,17
All,Above 50,5,live nearby,4.388573232323232,11
All,Above 50,389,live nearby,6.761642156862745,6
All,Above 50,295,live nearby,7.248473748473749,13
All,Above 50,348,live nearby,6.0,4
All,Above 50,257,live nearby,3.279220779220779,6
All,Above 50,306,live nearby,6.313131313131313,11
All,Above 50,291,live nearby,3.3161699411699415,12
All,Above 50,349,live nearby,8.175421800421802,13
All,Above 50,43,live nearby,2.918964076858814,7
All,Above 50,390,live nearby,5.065295815295816,10
All,Above 50,400,live nearby,3.941721132897604,15
All,Above 50,44,live nearby,4.6381049506049505,16
All,Above 50,190,live nearby,2.329022342180237,10
All,Above 50,222,live nearby,3.8040123456790127,9
All,Above 50,280,live nearby,4.13973063973064,6
All,Above 50,221,live nearby,4.107748732748733,13
All,Above 50,143,live nearby,7.404700854700854,8
All,Above 50,6,live nearby,2.7666870166870168,16
All,Above 50,290,live nearby,6.256775942700314,15
All,Above 50,121,live nearby,2.4283559577677223,4
All,Above 50,323,live nearby,7.5,7
All,Above 50,198,live nearby,5.238095238095238,7
All,Above 50,357,live nearby,5.515961199294533,9
All,Above 50,284,live nearby,7.523974867724869,8
All,Above 50,70,live nearby,5.899625736582259,9
All,Above 50,347,live nearby,3.740603214867921,14
All,Above 50,173,live nearby,5.096959794018618,15
All,Above 50,308,live nearby,3.9139714452214447,15
All,Above 50,360,live nearby,4.914529914529915,13
All,Above 50,138,live nearby,6.100274725274725,10
All,Above 50,195,live nearby,4.846153846153846,13
All,Above 50,50,live nearby,2.0819304152637486,6
All,Above 50,73,live nearby,4.0,5
All,Above 50,183,live nearby,5.194003527336861,9
All,Above 50,107,live nearby,4.135802469135802,10
All,Above 50,141,live nearby,5.442836099086099,12
All,Above 50,74,live nearby,3.167989417989418,9
All,Above 50,204,live nearby,3.916666666666666,9
All,Above 50,72,live nearby,4.553690669728047,23
All,Above 50,256,live nearby,3.0784030784030785,7
All,Above 50,383,live nearby,5.683959286900464,14
All,Above 50,212,live nearby,5.980921855921856,13
All,Above 50,111,live nearby,3.3778966131907313,17
All,Above 50,187,live nearby,3.0032990359077316,9
All,Above 50,384,live nearby,6.830009496676164,14
All,Above 50,337,live nearby,6.0,5
All,Above 50,35,live nearby,3.8910086826753494,12
All,Above 50,218,live nearby,3.097791097791098,10
All,Above 50,322,live nearby,5.709273815852764,19
All,Above 50,316,live nearby,3.6069832944832947,10
All,Above 50,399,live nearby,4.592074592074592,4
All,Above 50,7,live nearby,3.564814814814815,5
All,Above 50,395,live nearby,5.882407407407407,14
All,Above 50,297,live nearby,3.3014480646059594,15
All,Above 50,261,live nearby,5.897133730467065,10
All,Above 50,108,live nearby,4.4942084059731116,12
All,Above 50,145,live nearby,5.440917107583775,9
All,Above 50,184,live nearby,2.9942279942279946,6
All,Above 50,174,live nearby,5.553451178451178,8
All,Above 50,274,live nearby,4.586191586191586,12
All,Above 50,16,live nearby,4.372507122507122,8
All,Above 50,96,live nearby,5.732366906876711,13
All,Above 50,314,live nearby,4.788679865885749,14
All,Above 50,241,live nearby,7.0517782870724055,7
All,Above 50,307,live nearby,7.9938271604938285,6
All,Above 50,125,live nearby,2.5,8
All,Above 50,327,live nearby,6.763888888888889,8
All,Above 50,25,live nearby,3.830016637034181,9
All,Above 50,377,live nearby,4.722222222222222,6
All,Above 50,300,live nearby,5.780621339444869,11
All,Above 50,393,live nearby,5.953386482798248,10
All,Above 50,391,live nearby,4.351050184383518,11
All,Above 50,168,live nearby,4.400793650793651,15
All,Above 50,296,live nearby,5.375519904931671,10
All,Above 50,89,live nearby,2.6194554238032497,12
All,Above 50,176,live nearby,3.4500777000777,8
All,Above 50,119,live nearby,5.40569153069153,11
All,Above 50,234,live nearby,4.724310776942357,7
All,Above 50,338,live nearby,4.388249005896065,10
All,Above 50,114,live nearby,4.074074074074074,8
All,Above 50,98,live nearby,6.006660006660007,7
All,Above 50,233,live nearby,3.24255082149819,16
All,Above 50,254,live nearby,5.910655702322369,9
All,Above 50,227,live nearby,3.2910839160839163,13
All,Above 50,250,live nearby,4.690476190476191,7
All,Above 50,315,live nearby,5.30285763619097,18
All,Above 50,249,live nearby,4.208765772448637,15
All,Above 50,210,live nearby,5.345238095238096,15
All,Above 50,288,live nearby,6.032116032116032,7
All,Above 50,367,live nearby,6.092522446689114,9
All,Above 50,398,live nearby,5.198412698412699,7
All,Above 50,110,live nearby,3.3333333333333335,10
All,Above 50,375,live nearby,5.989583333333334,7
All,Above 50,332,live nearby,3.12458148242462,11
All,Above 50,193,live nearby,3.8095238095238093,7
All,Above 50,352,live nearby,4.574314574314575,14
All,Above 50,109,live nearby,3.9154146507087684,10
All,Above 50,272,live nearby,5.295869231530997,15
All,Above 50,394,live nearby,6.885028370322489,15
All,Above 50,252,live nearby,6.7932098765432105,8
All,Above 50,275,live nearby,5.1675105939811825,13
All,Above 50,120,live nearby,4.805972730972731,13
All,Above 50,355,live nearby,7.637060470393804,11
All,Above 50,351,live nearby,5.204415954415954,15
All,Above 50,370,cycle,5.387254901960785,15
All,Above 50,247,cycle,3.695014245014245,10
All,Above 50,380,cycle,5.658730158730159,5
All,Above 50,342,cycle,5.198412698412699,7
All,Above 50,118,cycle,5.95436507936508,8
All,Above 50,313,cycle,4.4420267841320475,14
All,Above 50,21,cycle,3.4734563681932107,14
All,Above 50,243,cycle,5.519307081807082,13
All,Above 50,52,cycle,2.5766297194868626,22
All,Above 50,378,cycle,6.507936507936509,9
All,Above 50,55,cycle,5.153457653457654,11
All,Above 50,238,cycle,2.488924331029594,10
All,Above 50,142,cycle,3.3333333333333335,4
All,Above 50,38,cycle,6.074170274170274,15
All,Above 50,392,cycle,5.1265432098765435,9
All,Above 50,196,cycle,3.05013505013505,11
All,Above 50,326,cycle,5.510220143347078,20
All,Above 50,60,cycle,4.365349927849928,14
All,Above 50,103,cycle,3.553147469814137,9
All,Above 50,232,cycle,6.583997873471558,11
All,Above 50,77,cycle,5.439249639249639,15
All,Above 50,134,cycle,6.5476190476190474,6
All,Above 50,95,cycle,4.503968253968255,7
All,Above 50,54,cycle,6.1543999372946745,13
All,Above 50,200,cycle,4.960964230701073,12
All,Above 50,235,cycle,4.675305087069794,17
All,Above 50,215,cycle,6.177072927072928,10
All,Above 50,344,cycle,4.508547008547009,10
All,Above 50,299,cycle,4.878787878787879,8
All,Above 50,68,cycle,4.333333333333334,8
All,Above 50,84,cycle,3.143060643060643,8
All,Above 50,90,cycle,5.994708994708995,10
All,Above 50,371,cycle,4.465544871794872,12
All,Above 50,30,cycle,4.06915306915307,16
All,Above 50,286,cycle,3.1838978015448607,11
All,Above 50,105,cycle,3.5150678628939502,7
All,Above 50,63,cycle,2.9835016835016837,11
All,Above 50,207,cycle,4.6230158730158735,9
All,Above 50,94,cycle,3.1499929808753335,14
All,Above 50,336,cycle,5.594713928047262,13
All,Above 50,214,cycle,5.315476190476191,13
All,Above 50,278,cycle,5.032016594516595,11
All,Above 50,309,cycle,2.33495670995671,11
All,Above 50,170,cycle,5.0,4
All,Above 50,104,cycle,3.2372405372405373,13
All,Above 50,363,cycle,5.6231962481962485,11
All,Above 50,131,cycle,6.0132275132275135,7
All,Above 50,37,cycle,4.0661375661375665,9
All,Above 50,17,cycle,3.6587347837347846,13
All,Above 50,171,cycle,4.601100691915966,11
All,Above 50,71,cycle,2.7083333333333335,8
All,Above 50,376,cycle,6.114309573868398,20
All,Above 50,61,cycle,4.334055559545756,9
All,Above 50,205,cycle,3.643186523621307,10
All,Above 50,113,cycle,4.726972101972102,14
All,Above 50,169,cycle,7.3133718133718135,12
All,Above 50,304,cycle,5.471457300869066,15
All,Above 50,324,cycle,4.724452744060588,7
All,Above 50,33,cycle,3.436471613817151,10
All,Above 50,32,cycle,5.596906480459112,16
All,Above 50,137,cycle,5.650849150849151,14
All,Above 50,329,cycle,4.5981240981240985,11
All,Above 50,317,cycle,6.1419753086419755,6
All,Above 50,100,cycle,6.666476798055745,11
All,Above 50,265,cycle,4.601010101010101,11
All,Above 50,226,cycle,5.2364845938375355,17
All,Above 50,285,cycle,5.685257902694877,13
All,Above 50,66,cycle,3.6883753501400562,10
All,Above 50,353,cycle,6.215277777777778,8
All,Above 50,161,cycle,6.650793650793651,12
All,Above 50,303,cycle,3.611111111111111,6
All,Above 50,69,cycle,3.277777777777778,5
All,Above 50,129,cycle,4.466581076875195,17
All,Above 50,333,cycle,5.900226757369615,12
All,Above 50,20,cycle,2.9229797979797985,8
All,Above 50,87,cycle,5.525252525252526,9
All,Above 50,310,cycle,3.751131221719457,9
All,Above 50,80,cycle,3.65087322807911,7
All,Above 50,345,cycle,4.2640692640692635,7
All,Above 50,201,cycle,5.490187590187591,11
All,Above 50,4,cycle,4.62962962962963,6
All,Above 50,115,cycle,4.717948717948718,12
All,Above 50,156,cycle,6.035497835497837,12
All,Above 50,253,cycle,3.8729399255715045,11
All,Above 50,202,cycle,3.722985347985348,13
All,Above 50,117,cycle,4.427933177933178,12
All,Above 50,188,cycle,1.6812354312354314,11
All,Above 50,259,cycle,4.157287157287158,7
All,Above 50,64,cycle,3.834082584082584,14
All,Above 50,245,cycle,4.490629332541098,8
All,Above 50,155,cycle,4.727704212998331,14
All,Above 50,153,cycle,6.234567901234568,6
All,Above 50,1,cycle,4.422318422318423,7
All,Above 50,197,cycle,4.6645021645021645,6
All,Above 50,263,cycle,4.309407690610699,19
All,Above 50,266,cycle,3.0301180301180306,6
All,Above 50,206,cycle,5.53468720821662,14
All,Above 50,34,cycle,4.0092592592592595,20
All,Above 50,136,cycle,3.634393384393384,7
All,Above 50,82,cycle,8.087098087098088,6
All,Above 50,83,cycle,3.690322023655357,9
All,Above 50,237,cycle,1.8281979458450048,7
All,Above 50,269,cycle,5.625485625485625,11
All,Above 50,341,cycle,4.818224395430279,18
All,Above 50,225,cycle,1.137820512820513,8
All,Above 50,22,cycle,3.055555555555556,8
All,Above 50,139,cycle,1.8416305916305917,7
All,Above 50,239,cycle,2.5853775853775858,6
All,Above 50,40,cycle,3.3618326118326123,7
All,Above 50,356,cycle,3.8444518444518447,10
All,Above 50,175,cycle,6.122419247419248,7
All,Above 50,67,cycle,6.031746031746032,14
All,Above 50,48,cycle,5.425824175824176,8
All,Above 50,92,cycle,4.616402116402116,15
All,Above 50,81,cycle,4.341049382716049,9
All,Above 50,164,cycle,6.25,8
All,Above 50,159,cycle,3.933862433862434,5
All,Above 50,217,cycle,4.114931364931365,15
All,Above 50,36,cycle,4.018900924783278,11
All,Above 50,172,cycle,1.8974358974358974,10
All,Above 50,27,cycle,3.994067660734328,9
All,Above 50,362,cycle,4.488816738816739,14
All,Above 50,372,cycle,6.924603174603176,10
All,Above 50,301,cycle,2.2869352869352872,7
All,Above 50,220,cycle,4.430071390597707,12
All,Above 50,46,cycle,7.781818181818182,10
All,Above 50,343,cycle,4.819444444444445,8
All,Above 50,147,cycle,5.608848510164299,13
All,Above 50,358,cycle,3.9335016835016834,11
All,Above 50,151,cycle,5.255679505679506,13
All,Above 50,97,cycle,3.676138676138676,13
All,Above 50,199,cycle,3.510995177661844,14
All,Above 50,86,cycle,5.297517297517298,12
All,Above 50,228,cycle,3.2222222222222223,5
All,Above 50,216,cycle,2.425925925925926,8
All,Above 50,294,cycle,3.1304713804713806,14
All,Above 50,135,cycle,6.228166278166278,10
All,Above 50,127,cycle,3.9938394938394945,13
All,Above 50,76,cycle,3.014141414141414,10
All,Above 50,293,cycle,4.911206077872745,8
All,Above 50,19,cycle,1.9778456837280367,6
All,Above 50,268,cycle,3.700084076761064,17
All,Above 50,281,cycle,5.460588793922128,13
All,Above 50,312,cycle,3.3214285714285716,11
All,Above 50,262,cycle,1.7673160173160174,4
All,Above 50,298,cycle,3.3751322751322754,10
All,Above 50,140,cycle,4.74452861952862,10
All,Above 50,14,cycle,4.166666666666667,7
All,Above 50,122,cycle,3.6630689858244043,19
All,Above 50,18,cycle,4.067760942760943,12
All,Above 50,382,cycle,5.222222222222222,7
All,Above 50,387,cycle,7.21162518037518,6
All,Above 50,78,cycle,6.23015873015873,7
All,Above 50,45,cycle,4.629803675856308,8
All,Above 50,213,cycle,4.264069264069264,11
All,Above 50,133,cycle,5.414955414955415,11
All,Above 50,112,cycle,4.729076587900118,17
All,Above 50,167,cycle,4.3148986090162555,15
All,Above 50,181,cycle,5.622507122507122,8
All,Above 50,244,cycle,4.358618233618234,13
All,Above 50,29,cycle,3.2599206349206353,7
All,Above 50,267,cycle,5.40472709551657,9
All,Above 50,192,cycle,4.487108829545805,18
All,Above 50,359,cycle,4.313061938061939,11
All,Above 50,99,cycle,3.4796684796684803,11
All,Above 50,59,cycle,6.962340491752257,7
All,Above 50,91,cycle,5.416666666666667,8
All,Above 50,177,cycle,3.5997737556561082,9
All,Above 50,116,cycle,6.377492877492878,13
All,Above 50,373,cycle,7.6657848324515,10
All,Above 50,379,cycle,7.9468325791855206,8
All,Above 50,24,cycle,4.601851851851852,13
All,Above 50,26,cycle,7.828460038986355,7
All,Above 50,13,cycle,5.1004890171556845,11
All,Above 50,165,cycle,3.8753132832080204,8
All,Above 50,248,cycle,4.070512820512821,12
All,Above 50,335,cycle,6.1804746179746175,13
All,Above 50,2,cycle,5.043290043290044,6
All,Above 50,386,cycle,7.988473167044596,11
All,Above 50,246,cycle,4.685743715348979,19
All,Above 50,208,cycle,1.636302294197031,4
All,Above 50,334,cycle,5.276377217553688,7
All,Above 50,23,cycle,4.487179487179488,7
All,Above 50,85,cycle,4.285714285714286,7
All,Above 50,328,cycle,6.73430735930736,7
All,Above 50,132,cycle,6.007716049382716,5
All,Above 50,41,cycle,5.295728081442367,15
All,Above 50,150,cycle,5.485810485810485,14
All,Above 50,128,cycle,6.9002849002849,12
All,Above 50,236,cycle,4.043549043549043,12
All,Above 50,321,cycle,2.50891265597148,7
All,Above 50,31,cycle,5.076201576201576,14
All,Above 50,179,cycle,5.026312576312576,13
All,Above 50,282,cycle,4.774645107978442,10
All,Above 50,350,cycle,6.103496503496504,15
All,Above 50,51,cycle,4.617504409171076,12
All,Above 50,276,cycle,3.8650793650793656,16
All,Above 50,346,cycle,5.713418647629174,16
All,Above 50,270,cycle,3.9722222222222223,8
All,Above 50,146,cycle,4.041666666666667,12
All,Above 50,12,cycle,4.581770081770082,16
All,Above 50,264,cycle,4.839947089947091,7
All,Above 50,230,cycle,5.971315599605074,16
All,Above 50,361,cycle,6.007915695415695,13
All,Above 50,320,cycle,4.722222222222222,6
All,Above 50,162,cycle,3.3890368890368894,13
All,Above 50,229,cycle,3.84323392656726,12
All,Above 50,311,cycle,1.3333333333333335,5
All,Above 50,160,cycle,4.912818662818664,12
All,Above 50,364,cycle,4.111111111111112,5
All,Above 50,219,cycle,3.218538037378617,12
All,Above 50,56,cycle,4.030414030414031,11
All,Above 50,15,cycle,4.500000000000001,10
All,Above 50,388,cycle,4.6303881303881305,11
All,Above 50,9,cycle,5.563958916900094,15
All,Above 50,354,cycle,4.483074795574796,9
All,Above 50,3,cycle,3.3158426368952685,11
All,Above 50,203,cycle,4.038532321141017,10
All,Above 50,126,cycle,4.8569775132275135,16
All,Above 50,10,cycle,4.054834054834055,12
All,Above 50,124,cycle,4.221153846153846,7
All,Above 50,101,cycle,5.644390331890332,11
All,Above 50,279,cycle,3.758108558108558,15
All,Above 50,79,cycle,2.826583139083139,9
All,Above 50,47,cycle,4.9603174603174605,6
All,Above 50,368,cycle,5.734551396316102,11
All,Above 50,163,cycle,5.28946608946609,11
All,Above 50,8,cycle,3.3333333333333335,4
All,Above 50,58,cycle,3.816176470588236,8
All,Above 50,385,cycle,8.016714766714767,11
All,Above 50,11,cycle,3.992784992784993,11
All,Above 50,369,cycle,5.6878306878306875,10
All,Above 50,330,cycle,4.601851851851852,9
All,Above 50,65,cycle,5.490941157607824,9
All,Above 50,130,cycle,6.131932438046989,17
All,Above 50,182,cycle,3.8448773448773452,11
All,Above 50,180,cycle,7.394688644688644,9
All,Above 50,231,cycle,2.2654660154660156,9
All,Above 50,289,cycle,6.017645800254496,9
All,Above 50,42,cycle,2.739153439153439,9
All,Above 50,178,cycle,2.122137122137122,12
All,Above 50,57,cycle,5.6253561253561255,13
All,Above 50,154,cycle,6.352436647173491,19
All,Above 50,106,cycle,4.814814814814815,9
All,Above 50,194,cycle,4.096921596921597,13
All,Above 50,223,cycle,4.11764705882353,5
All,Above 50,88,cycle,4.33994708994709,8
All,Above 50,102,cycle,6.68755935422602,10
All,Above 50,397,cycle,4.581934269434269,16
All,Above 50,157,cycle,3.151515151515152,5
All,Above 50,189,cycle,4.952515077515078,10
All,Above 50,93,cycle,5.650072150072151,9
All,Above 50,277,cycle,5.168944345414934,11
All,Above 50,148,cycle,4.9288372446267195,14
All,Above 50,365,cycle,5.861111111111112,10
All,Above 50,240,cycle,5.833333333333334,4
All,Above 50,144,cycle,3.189033189033189,6
All,Above 50,271,cycle,6.017462203736713,10
All,Above 50,186,cycle,7.007093435664865,14
All,Above 50,166,cycle,5.684553872053872,8
All,Above 50,251,cycle,2.5293748812656376,11
All,Above 50,62,cycle,4.1997086247086255,18
All,Above 50,191,cycle,6.597222222222222,7
All,Above 50,49,cycle,3.318302068302068,9
All,Above 50,258,cycle,4.008964719491036,4
All,Above 50,366,cycle,4.681388056388056,13
All,Above 50,287,cycle,5.085944919278253,13
All,Above 50,283,cycle,3.9977305737109665,10
All,Above 50,255,cycle,5.554390054390054,10
All,Above 50,158,cycle,6.451719576719577,6
All,Above 50,28,cycle,4.730325230325231,13
All,Above 50,292,cycle,4.016033349366682,9
All,Above 50,209,cycle,6.547619047619048,6
All,Above 50,374,cycle,5.826719576719577,8
All,Above 50,185,cycle,4.147705121389333,11
All,Above 50,339,cycle,5.833333333333334,14
All,Above 50,39,cycle,6.494172494172494,5
All,Above 50,318,cycle,5.208333333333334,6
All,Above 50,302,cycle,3.3333333333333335,7
All,Above 50,75,cycle,4.675353581603582,9
All,Above 50,331,cycle,4.995816003168945,16
All,Above 50,273,cycle,3.2142857142857144,4
All,Above 50,242,cycle,4.824660633484163,8
All,Above 50,152,cycle,5.9523809523809526,7
All,Above 50,319,cycle,3.9619883040935675,12
All,Above 50,149,cycle,2.619047619047619,7
All,Above 50,123,cycle,2.912480376766091,10
All,Above 50,5,cycle,4.851452640926326,13
All,Above 50,389,cycle,6.311728395061728,9
All,Above 50,295,cycle,5.963345832911051,11
All,Above 50,348,cycle,6.492162947050165,12
All,Above 50,257,cycle,4.976190476190476,10
All,Above 50,306,cycle,1.9090909090909092,5
All,Above 50,291,cycle,5.010748238689415,12
All,Above 50,349,cycle,6.529558404558404,9
All,Above 50,43,cycle,5.660526836997425,11
All,Above 50,390,cycle,3.3333333333333335,5
All,Above 50,400,cycle,4.761904761904762,4
All,Above 50,44,cycle,2.9267029267029265,11
All,Above 50,190,cycle,3.261713776419659,14
All,Above 50,222,cycle,4.020159299764563,14
All,Above 50,280,cycle,4.276260067163959,11
All,Above 50,221,cycle,4.918911335578002,18
All,Above 50,143,cycle,6.3946155209313105,9
All,Above 50,6,cycle,2.9074074074074074,9
All,Above 50,290,cycle,4.855683532154121,8
All,Above 50,121,cycle,4.847527472527473,14
All,Above 50,323,cycle,7.338257602963487,12
All,Above 50,198,cycle,3.3333333333333335,7
All,Above 50,357,cycle,4.965277777777779,6
All,Above 50,284,cycle,3.9505674064497596,7
All,Above 50,70,cycle,4.652686752531954,10
