country,gender_age_group,Image,Question,Score,Num_comparisons
All,female x 21-29,178,beautiful,4.4444444444444455,4
All,female x 21-29,25,beautiful,4.166666666666667,4
All,female x 21-29,224,beautiful,2.055555555555556,4
All,female x 21-29,30,beautiful,3.1666666666666665,4
All,female x 21-29,177,beautiful,4.12962962962963,5
All,female x 21-29,307,beautiful,7.296296296296296,5
All,female x 21-29,4,beautiful,4.500000000000001,5
All,female x 21-29,376,beautiful,6.203703703703704,6
All,female x 21-29,258,beautiful,6.888888888888888,5
All,female x 21-29,163,beautiful,2.9629629629629632,6
All,female x 21-29,22,beautiful,4.166666666666667,4
All,female x 21-29,91,beautiful,6.666666666666667,5
All,female x 21-29,398,beautiful,6.111111111111112,4
All,female x 21-29,400,beautiful,5.333333333333334,4
All,female x 21-29,145,beautiful,3.3333333333333335,4
All,female x 21-29,253,beautiful,8.916666666666666,4
All,female x 21-29,198,beautiful,2.142857142857143,7
All,female x 21-29,121,beautiful,7.222222222222222,4
All,female x 21-29,313,beautiful,2.5,4
All,female x 21-29,26,beautiful,7.444444444444445,5
All,female x 21-29,302,beautiful,2.3333333333333335,5
All,female x 21-29,2,beautiful,2.916666666666667,4
All,female x 21-29,142,beautiful,3.277777777777778,5
All,female x 21-29,90,beautiful,5.0,4
All,female x 21-29,236,beautiful,2.3333333333333335,5
All,female x 21-29,199,beautiful,5.333333333333334,4
All,female x 21-29,304,beautiful,6.666666666666667,5
All,female x 21-29,335,beautiful,5.5,5
All,female x 21-29,76,beautiful,7.5,4
All,female x 21-29,167,beautiful,3.3333333333333335,4
All,female x 21-29,338,beautiful,3.7222222222222223,5
All,female x 21-29,233,beautiful,5.0,4
All,female x 21-29,342,beautiful,5.6726190476190474,7
All,female x 21-29,373,beautiful,4.7023809523809526,4
All,female x 21-29,136,beautiful,1.1111111111111114,4
All,female x 21-29,395,beautiful,5.833333333333334,4
All,female x 21-29,273,beautiful,2.777777777777778,4
All,female x 21-29,372,beautiful,5.365079365079366,7
All,female x 21-29,44,beautiful,1.8888888888888888,4
All,female x 21-29,140,beautiful,2.1666666666666665,5
All,female x 21-29,267,beautiful,7.888888888888889,5
All,female x 21-29,109,beautiful,2.5,4
All,female x 21-29,51,beautiful,4.388888888888889,6
All,female x 21-29,100,beautiful,4.0,5
All,female x 21-29,148,beautiful,3.1944444444444446,4
All,female x 21-29,299,beautiful,4.392857142857143,5
All,female x 21-29,133,beautiful,2.916666666666667,4
All,female x 21-29,375,beautiful,5.833333333333334,4
All,female x 21-29,268,beautiful,3.3333333333333335,4
All,female x 21-29,337,beautiful,8.154761904761905,4
All,female x 21-29,295,beautiful,8.333333333333334,4
All,female x 21-29,125,beautiful,1.0000000000000002,4
All,female x 21-29,332,beautiful,5.333333333333334,5
All,female x 21-29,388,beautiful,6.25,4
All,female x 21-29,134,beautiful,3.0952380952380953,4
All,female x 21-29,84,beautiful,4.583333333333334,4
All,female x 21-29,334,beautiful,5.416666666666667,4
All,female x 21-29,52,beautiful,4.333333333333334,4
All,female x 21-29,154,beautiful,6.541666666666667,5
All,female x 21-29,270,beautiful,6.944444444444444,4
All,female x 21-29,45,beautiful,5.833333333333334,4
All,female x 21-29,261,beautiful,5.555555555555555,4
All,female x 21-29,106,beautiful,3.3333333333333335,4
All,female x 21-29,116,beautiful,5.0,4
All,female x 21-29,361,beautiful,6.634920634920635,5
All,female x 21-29,16,beautiful,4.694444444444445,5
All,female x 21-29,179,beautiful,4.833333333333334,5
All,female x 21-29,223,beautiful,6.111111111111112,6
All,female x 21-29,181,beautiful,3.3333333333333335,4
All,female x 21-29,352,beautiful,4.166666666666667,4
All,female x 21-29,205,beautiful,2.4444444444444446,5
All,female x 21-29,285,beautiful,4.333333333333334,5
All,female x 21-29,66,beautiful,1.6666666666666667,5
All,female x 21-29,305,beautiful,6.25,4
All,female x 21-29,172,beautiful,2.2222222222222228,4
All,female x 21-29,194,beautiful,2.0000000000000004,4
All,female x 21-29,150,beautiful,5.333333333333334,4
All,female x 21-29,160,beautiful,6.666666666666667,4
All,female x 21-29,249,live nearby,3.916666666666667,5
All,female x 21-29,164,live nearby,4.444444444444445,6
All,female x 21-29,196,live nearby,4.226190476190476,6
All,female x 21-29,298,live nearby,4.222222222222222,6
All,female x 21-29,222,live nearby,4.333333333333334,5
All,female x 21-29,3,live nearby,1.8472222222222223,5
All,female x 21-29,110,live nearby,2.0634920634920637,5
All,female x 21-29,255,live nearby,4.166666666666667,6
All,female x 21-29,168,live nearby,3.7222222222222223,4
All,female x 21-29,277,live nearby,4.962962962962964,5
All,female x 21-29,322,live nearby,4.805555555555555,5
All,female x 21-29,171,live nearby,8.518518518518519,4
All,female x 21-29,311,live nearby,6.666666666666667,6
All,female x 21-29,219,live nearby,1.5,6
All,female x 21-29,364,live nearby,6.5740740740740735,4
All,female x 21-29,11,live nearby,2.0833333333333335,4
All,female x 21-29,254,live nearby,5.888888888888889,5
All,female x 21-29,124,live nearby,3.75,4
All,female x 21-29,174,live nearby,6.763888888888889,5
All,female x 21-29,269,live nearby,6.25,4
All,female x 21-29,118,live nearby,1.777777777777778,5
All,female x 21-29,107,live nearby,4.166666666666667,6
All,female x 21-29,68,live nearby,8.333333333333334,4
All,female x 21-29,37,live nearby,4.666666666666667,5
All,female x 21-29,178,live nearby,2.5555555555555554,5
All,female x 21-29,180,live nearby,5.8730158730158735,6
All,female x 21-29,1,live nearby,2.916666666666667,4
All,female x 21-29,224,live nearby,2.277777777777778,4
All,female x 21-29,81,live nearby,3.8888888888888884,4
All,female x 21-29,349,live nearby,6.972222222222223,4
All,female x 21-29,12,live nearby,5.0,4
All,female x 21-29,92,live nearby,4.0,6
All,female x 21-29,244,live nearby,6.333333333333333,5
All,female x 21-29,341,live nearby,4.761904761904762,7
All,female x 21-29,103,live nearby,3.3333333333333335,4
All,female x 21-29,376,live nearby,9.722222222222223,4
All,female x 21-29,258,live nearby,1.8055555555555558,4
All,female x 21-29,163,live nearby,1.4814814814814818,4
All,female x 21-29,214,live nearby,3.703703703703704,4
All,female x 21-29,400,live nearby,7.111111111111112,4
All,female x 21-29,253,live nearby,5.833333333333334,4
All,female x 21-29,115,live nearby,5.6190476190476195,5
All,female x 21-29,198,live nearby,3.3333333333333335,6
All,female x 21-29,121,live nearby,4.252976190476191,8
All,female x 21-29,89,live nearby,2.7222222222222223,5
All,female x 21-29,313,live nearby,5.455026455026455,7
All,female x 21-29,26,live nearby,5.277777777777778,4
All,female x 21-29,360,live nearby,7.777777777777777,6
All,female x 21-29,138,live nearby,4.248677248677248,7
All,female x 21-29,20,live nearby,1.8055555555555558,6
All,female x 21-29,394,live nearby,4.166666666666667,4
All,female x 21-29,266,live nearby,6.666666666666667,5
All,female x 21-29,314,live nearby,3.3333333333333335,4
All,female x 21-29,247,live nearby,4.916666666666667,4
All,female x 21-29,76,live nearby,5.833333333333334,4
All,female x 21-29,256,live nearby,6.574074074074074,4
All,female x 21-29,55,live nearby,6.055555555555555,5
All,female x 21-29,96,live nearby,4.805555555555555,5
All,female x 21-29,188,live nearby,5.166666666666667,4
All,female x 21-29,248,live nearby,7.083333333333334,4
All,female x 21-29,136,live nearby,1.6666666666666667,6
All,female x 21-29,14,live nearby,2.5925925925925926,6
All,female x 21-29,273,live nearby,5.611111111111112,5
All,female x 21-29,382,live nearby,1.527777777777778,4
All,female x 21-29,354,live nearby,4.583333333333334,5
All,female x 21-29,383,live nearby,6.666666666666667,4
All,female x 21-29,83,live nearby,1.527777777777778,4
All,female x 21-29,299,live nearby,1.3333333333333335,5
All,female x 21-29,133,live nearby,5.277777777777779,4
All,female x 21-29,357,live nearby,6.0317460317460325,5
All,female x 21-29,375,live nearby,7.000000000000001,5
All,female x 21-29,290,live nearby,4.666666666666667,5
All,female x 21-29,295,live nearby,5.0,4
All,female x 21-29,332,live nearby,6.0,4
All,female x 21-29,50,live nearby,3.0370370370370376,6
All,female x 21-29,381,live nearby,3.3333333333333335,5
All,female x 21-29,347,live nearby,3.75,7
All,female x 21-29,105,live nearby,1.6666666666666667,6
All,female x 21-29,334,live nearby,4.821428571428571,4
All,female x 21-29,35,live nearby,2.2962962962962963,5
All,female x 21-29,345,live nearby,2.75,4
All,female x 21-29,7,live nearby,3.9444444444444446,5
All,female x 21-29,399,live nearby,7.861111111111112,4
All,female x 21-29,29,live nearby,0.6666666666666665,4
All,female x 21-29,45,live nearby,7.592592592592593,4
All,female x 21-29,261,live nearby,4.166666666666667,4
All,female x 21-29,48,live nearby,4.2592592592592595,6
All,female x 21-29,156,live nearby,8.88888888888889,4
All,female x 21-29,362,live nearby,5.0,4
All,female x 21-29,348,live nearby,6.805555555555557,6
All,female x 21-29,19,live nearby,3.041666666666667,5
All,female x 21-29,179,live nearby,3.0740740740740744,10
All,female x 21-29,352,live nearby,4.500000000000001,5
All,female x 21-29,205,live nearby,6.203703703703704,4
All,female x 21-29,240,live nearby,6.488095238095238,7
All,female x 21-29,47,live nearby,5.0,4
All,female x 21-29,387,live nearby,4.166666666666667,4
All,female x 21-29,207,live nearby,7.5,4
All,female x 21-29,99,live nearby,4.761904761904762,4
All,female x 21-29,272,live nearby,5.166666666666667,4
All,female x 21-29,31,live nearby,5.592592592592593,5
All,female x 21-29,58,cycle,4.060846560846562,7
All,female x 21-29,200,cycle,3.8888888888888893,4
All,female x 21-29,249,cycle,7.916666666666667,4
All,female x 21-29,54,cycle,6.25,4
All,female x 21-29,215,cycle,3.816666666666667,8
All,female x 21-29,85,cycle,5.833333333333334,4
All,female x 21-29,391,cycle,4.75,10
All,female x 21-29,175,cycle,4.666666666666667,5
All,female x 21-29,250,cycle,3.4047619047619047,4
All,female x 21-29,231,cycle,2.951388888888889,6
All,female x 21-29,255,cycle,4.666666666666667,5
All,female x 21-29,18,cycle,1.650793650793651,4
All,female x 21-29,168,cycle,3.1547619047619047,7
All,female x 21-29,287,cycle,6.0,4
All,female x 21-29,367,cycle,7.916666666666667,4
All,female x 21-29,265,cycle,2.0833333333333335,4
All,female x 21-29,274,cycle,4.833333333333333,6
All,female x 21-29,157,cycle,4.0,5
All,female x 21-29,189,cycle,2.4444444444444446,5
All,female x 21-29,69,cycle,4.0,5
All,female x 21-29,60,cycle,2.5,4
All,female x 21-29,94,cycle,3.7830687830687832,6
All,female x 21-29,131,cycle,6.428571428571429,4
All,female x 21-29,324,cycle,6.357142857142858,7
All,female x 21-29,288,cycle,3.3333333333333335,5
All,female x 21-29,113,cycle,1.6269841269841272,4
All,female x 21-29,263,cycle,4.953703703703704,8
All,female x 21-29,143,cycle,4.333333333333333,5
All,female x 21-29,344,cycle,5.0,4
All,female x 21-29,129,cycle,4.513888888888889,6
All,female x 21-29,260,cycle,7.718253968253969,4
All,female x 21-29,269,cycle,2.0740740740740744,5
All,female x 21-29,28,cycle,4.555555555555556,5
All,female x 21-29,88,cycle,7.5,4
All,female x 21-29,366,cycle,4.722222222222222,4
All,female x 21-29,32,cycle,4.166666666666667,4
All,female x 21-29,351,cycle,3.6904761904761907,4
All,female x 21-29,330,cycle,6.8611111111111125,6
All,female x 21-29,323,cycle,5.833333333333334,4
All,female x 21-29,25,cycle,2.5,4
All,female x 21-29,81,cycle,7.638888888888888,4
All,female x 21-29,230,cycle,1.6666666666666667,4
All,female x 21-29,307,cycle,4.888888888888889,5
All,female x 21-29,119,cycle,3.3333333333333335,4
All,female x 21-29,204,cycle,2.3333333333333335,5
All,female x 21-29,242,cycle,4.137566137566138,5
All,female x 21-29,376,cycle,3.3333333333333335,4
All,female x 21-29,258,cycle,1.8055555555555558,4
All,female x 21-29,91,cycle,1.9444444444444446,4
All,female x 21-29,398,cycle,7.296296296296298,7
All,female x 21-29,93,cycle,7.72420634920635,7
All,female x 21-29,253,cycle,2.5,4
All,female x 21-29,336,cycle,7.916666666666667,6
All,female x 21-29,208,cycle,2.5925925925925926,6
All,female x 21-29,198,cycle,1.9444444444444442,6
All,female x 21-29,360,cycle,7.916666666666667,4
All,female x 21-29,36,cycle,6.481481481481482,4
All,female x 21-29,142,cycle,4.805555555555555,5
All,female x 21-29,211,cycle,4.166666666666667,4
All,female x 21-29,199,cycle,3.6444444444444444,8
All,female x 21-29,394,cycle,4.583333333333334,8
All,female x 21-29,275,cycle,2.8571428571428577,4
All,female x 21-29,266,cycle,4.722222222222222,8
All,female x 21-29,335,cycle,7.5396825396825395,7
All,female x 21-29,229,cycle,2.916666666666667,5
All,female x 21-29,112,cycle,5.027777777777778,5
All,female x 21-29,167,cycle,5.5,4
All,female x 21-29,342,cycle,5.0,5
All,female x 21-29,188,cycle,4.047619047619048,4
All,female x 21-29,373,cycle,4.444444444444445,9
All,female x 21-29,369,cycle,6.75,5
All,female x 21-29,237,cycle,6.3194444444444455,6
All,female x 21-29,248,cycle,4.444444444444445,6
All,female x 21-29,136,cycle,1.5343915343915346,4
All,female x 21-29,395,cycle,8.111111111111112,5
All,female x 21-29,372,cycle,6.388888888888888,4
All,female x 21-29,390,cycle,4.833333333333333,5
All,female x 21-29,140,cycle,4.861111111111112,8
All,female x 21-29,267,cycle,4.388888888888889,5
All,female x 21-29,354,cycle,4.861111111111112,6
All,female x 21-29,271,cycle,5.773809523809525,4
All,female x 21-29,218,cycle,1.8888888888888888,5
All,female x 21-29,148,cycle,4.4444444444444455,4
All,female x 21-29,375,cycle,5.544973544973545,5
All,female x 21-29,17,cycle,5.476190476190476,4
All,female x 21-29,290,cycle,1.5079365079365081,4
All,female x 21-29,125,cycle,4.666666666666667,5
All,female x 21-29,388,cycle,5.833333333333334,4
All,female x 21-29,381,cycle,7.666666666666666,4
All,female x 21-29,347,cycle,4.801587301587301,4
All,female x 21-29,52,cycle,5.507936507936508,7
All,female x 21-29,365,cycle,4.537037037037037,6
All,female x 21-29,289,cycle,6.111111111111112,6
All,female x 21-29,97,cycle,4.513888888888889,8
All,female x 21-29,385,cycle,6.666666666666667,4
All,female x 21-29,7,cycle,2.75,4
All,female x 21-29,399,cycle,8.416666666666666,5
All,female x 21-29,29,cycle,5.0,4
All,female x 21-29,45,cycle,3.6904761904761907,7
All,female x 21-29,116,cycle,4.722222222222222,4
All,female x 21-29,185,cycle,4.25,4
All,female x 21-29,362,cycle,7.083333333333334,4
All,female x 21-29,16,cycle,3.3333333333333335,5
All,female x 21-29,363,cycle,2.9444444444444446,5
All,female x 21-29,251,cycle,3.916666666666667,5
All,female x 21-29,280,cycle,4.777777777777778,4
All,female x 21-29,87,cycle,7.083333333333334,4
All,female x 21-29,358,cycle,4.916666666666667,7
All,female x 21-29,387,cycle,6.666666666666667,4
All,female x 21-29,305,cycle,4.666666666666667,5
All,female x 21-29,24,cycle,5.0,4
All,female x 21-29,31,cycle,6.25,4
All,female x 21-29,252,cycle,4.4444444444444455,6
All,female x 21-29,201,cycle,4.777777777777778,5
All,female x 21-29,172,cycle,1.1111111111111114,5
All,female x 21-29,160,cycle,5.555555555555556,6
All,female x 21-29,117,walk,3.5833333333333335,5
All,female x 21-29,58,walk,2.666666666666667,5
All,female x 21-29,200,walk,4.523809523809525,4
All,female x 21-29,249,walk,3.3333333333333335,4
All,female x 21-29,67,walk,5.666666666666667,5
All,female x 21-29,10,walk,2.666666666666667,5
All,female x 21-29,164,walk,3.658730158730159,10
All,female x 21-29,182,walk,3.8095238095238093,7
All,female x 21-29,378,walk,5.833333333333334,4
All,female x 21-29,196,walk,1.6666666666666667,4
All,female x 21-29,298,walk,6.25,4
All,female x 21-29,222,walk,5.333333333333334,4
All,female x 21-29,3,walk,3.75,4
All,female x 21-29,175,walk,5.777777777777779,4
All,female x 21-29,110,walk,1.6666666666666667,4
All,female x 21-29,18,walk,2.0833333333333335,4
All,female x 21-29,43,walk,2.5,4
All,female x 21-29,367,walk,7.962962962962963,4
All,female x 21-29,294,walk,8.095238095238095,4
All,female x 21-29,77,walk,3.3333333333333335,4
All,female x 21-29,161,walk,5.833333333333334,4
All,female x 21-29,370,walk,3.9722222222222223,5
All,female x 21-29,157,walk,7.152777777777779,5
All,female x 21-29,350,walk,5.819444444444445,5
All,female x 21-29,94,walk,4.555555555555556,5
All,female x 21-29,131,walk,8.703703703703704,4
All,female x 21-29,171,walk,3.8888888888888893,4
All,female x 21-29,219,walk,4.666666666666667,5
All,female x 21-29,65,walk,2.4444444444444446,5
All,female x 21-29,151,walk,3.7777777777777777,5
All,female x 21-29,344,walk,6.25,4
All,female x 21-29,184,walk,3.2500000000000004,5
All,female x 21-29,281,walk,7.25925925925926,5
All,female x 21-29,220,walk,3.3333333333333335,4
All,female x 21-29,260,walk,4.761904761904762,7
All,female x 21-29,209,walk,3.3333333333333335,4
All,female x 21-29,169,walk,3.444444444444444,5
All,female x 21-29,107,walk,4.694444444444445,5
All,female x 21-29,366,walk,6.25,4
All,female x 21-29,32,walk,5.416666666666667,4
All,female x 21-29,73,walk,1.4814814814814818,4
All,female x 21-29,330,walk,6.25,4
All,female x 21-29,178,walk,2.0833333333333335,4
All,female x 21-29,329,walk,5.0,4
All,female x 21-29,123,walk,5.833333333333334,4
All,female x 21-29,152,walk,5.277777777777779,4
All,female x 21-29,119,walk,3.2142857142857144,4
All,female x 21-29,74,walk,6.944444444444444,4
All,female x 21-29,91,walk,1.7592592592592597,4
All,female x 21-29,214,walk,7.222222222222222,6
All,female x 21-29,400,walk,5.555555555555556,4
All,female x 21-29,115,walk,5.333333333333334,5
All,female x 21-29,64,walk,3.666666666666667,5
All,female x 21-29,208,walk,1.8888888888888888,6
All,female x 21-29,89,walk,2.2222222222222228,4
All,female x 21-29,26,walk,7.962962962962963,4
All,female x 21-29,302,walk,6.666666666666667,4
All,female x 21-29,264,walk,5.166666666666667,4
All,female x 21-29,394,walk,6.111111111111112,6
All,female x 21-29,167,walk,3.8888888888888893,4
All,female x 21-29,227,walk,4.0,4
All,female x 21-29,306,walk,5.0,4
All,female x 21-29,233,walk,1.6666666666666667,4
All,female x 21-29,342,walk,6.25,4
All,female x 21-29,188,walk,2.0833333333333335,4
All,female x 21-29,372,walk,4.166666666666667,4
All,female x 21-29,390,walk,5.0,4
All,female x 21-29,44,walk,5.166666666666667,5
All,female x 21-29,140,walk,4.722222222222222,6
All,female x 21-29,51,walk,2.777777777777778,6
All,female x 21-29,271,walk,5.0,4
All,female x 21-29,78,walk,2.5,4
All,female x 21-29,148,walk,4.166666666666667,4
All,female x 21-29,108,walk,2.0833333333333335,4
All,female x 21-29,268,walk,5.555555555555555,7
All,female x 21-29,155,walk,7.083333333333334,4
All,female x 21-29,63,walk,0.75,5
All,female x 21-29,332,walk,8.154761904761905,5
All,female x 21-29,388,walk,4.146825396825397,7
All,female x 21-29,134,walk,3.3333333333333335,5
All,female x 21-29,381,walk,5.6944444444444455,6
All,female x 21-29,84,walk,4.285714285714286,7
All,female x 21-29,371,walk,6.25,4
All,female x 21-29,158,walk,6.666666666666667,4
All,female x 21-29,270,walk,6.666666666666667,4
All,female x 21-29,202,walk,5.0,4
All,female x 21-29,261,walk,5.238095238095238,6
All,female x 21-29,384,walk,8.333333333333334,5
All,female x 21-29,156,walk,5.555555555555555,4
All,female x 21-29,361,walk,7.947089947089947,5
All,female x 21-29,122,walk,3.023809523809524,4
All,female x 21-29,16,walk,2.5,4
All,female x 21-29,159,walk,4.166666666666667,4
All,female x 21-29,308,walk,1.3888888888888888,4
All,female x 21-29,276,walk,4.0,5
All,female x 21-29,352,walk,5.185185185185185,6
All,female x 21-29,120,walk,3.6111111111111116,4
All,female x 21-29,285,walk,7.777777777777777,4
All,female x 21-29,66,walk,7.5,6
All,female x 21-29,377,walk,4.166666666666667,4
All,female x 21-29,240,walk,3.833333333333333,5
All,female x 21-29,191,walk,3.8888888888888893,6
All,female x 21-29,27,walk,1.9444444444444446,4
All,female x 21-29,56,walk,4.722222222222222,4
All,female x 21-29,272,walk,3.3333333333333335,4
All,female x 21-29,389,walk,8.666666666666668,5
All,female x 21-29,203,walk,4.111111111111112,5
All,female x 21-29,374,green,3.6111111111111116,4
All,female x 21-29,200,green,4.166666666666667,4
All,female x 21-29,397,green,1.6666666666666667,6
All,female x 21-29,5,green,4.648148148148149,6
All,female x 21-29,164,green,6.666666666666667,4
All,female x 21-29,196,green,2.5,4
All,female x 21-29,300,green,5.833333333333334,4
All,female x 21-29,85,green,4.666666666666667,4
All,female x 21-29,250,green,6.0,5
All,female x 21-29,255,green,4.166666666666667,4
All,female x 21-29,18,green,2.777777777777778,4
All,female x 21-29,43,green,1.8888888888888888,5
All,female x 21-29,355,green,4.277777777777778,5
All,female x 21-29,316,green,5.0,4
All,female x 21-29,294,green,6.388888888888888,4
All,female x 21-29,265,green,4.055555555555555,4
All,female x 21-29,72,green,6.0,5
All,female x 21-29,343,green,4.166666666666667,4
All,female x 21-29,153,green,4.000000000000001,5
All,female x 21-29,60,green,3.3333333333333335,4
All,female x 21-29,171,green,2.1666666666666665,5
All,female x 21-29,353,green,2.3333333333333335,6
All,female x 21-29,324,green,7.62962962962963,4
All,female x 21-29,288,green,3.3333333333333335,4
All,female x 21-29,219,green,5.0,4
All,female x 21-29,331,green,1.9444444444444446,4
All,female x 21-29,53,green,3.625,5
All,female x 21-29,184,green,4.166666666666667,4
All,female x 21-29,281,green,8.75,4
All,female x 21-29,135,green,6.888888888888888,4
All,female x 21-29,11,green,2.277777777777778,4
All,female x 21-29,269,green,8.333333333333334,4
All,female x 21-29,28,green,3.6111111111111116,4
All,female x 21-29,169,green,6.0,4
All,female x 21-29,82,green,8.333333333333334,4
All,female x 21-29,366,green,3.6944444444444446,4
All,female x 21-29,73,green,1.1111111111111114,4
All,female x 21-29,245,green,8.166666666666668,5
All,female x 21-29,95,green,4.861111111111112,4
All,female x 21-29,197,green,1.416666666666667,4
All,female x 21-29,217,green,7.888888888888889,5
All,female x 21-29,38,green,7.000000000000001,4
All,female x 21-29,1,green,4.87037037037037,5
All,female x 21-29,224,green,5.444444444444445,5
All,female x 21-29,307,green,3.3333333333333335,5
All,female x 21-29,242,green,4.4444444444444455,6
All,female x 21-29,163,green,6.222222222222222,5
All,female x 21-29,239,green,1.25,4
All,female x 21-29,91,green,3.25,4
All,female x 21-29,398,green,3.3333333333333335,4
All,female x 21-29,145,green,7.055555555555556,5
All,female x 21-29,115,green,5.555555555555555,4
All,female x 21-29,208,green,4.722222222222222,4
All,female x 21-29,198,green,5.916666666666667,5
All,female x 21-29,333,green,1.3888888888888888,4
All,female x 21-29,313,green,6.111111111111112,4
All,female x 21-29,173,green,6.666666666666667,4
All,female x 21-29,138,green,7.555555555555555,4
All,female x 21-29,90,green,6.388888888888888,6
All,female x 21-29,264,green,5.0,5
All,female x 21-29,211,green,6.888888888888888,5
All,female x 21-29,236,green,2.2222222222222228,5
All,female x 21-29,394,green,7.916666666666667,4
All,female x 21-29,232,green,6.5,4
All,female x 21-29,338,green,5.333333333333334,5
All,female x 21-29,34,green,4.38888888888889,5
All,female x 21-29,238,green,2.5,4
All,female x 21-29,136,green,5.833333333333334,4
All,female x 21-29,372,green,7.166666666666667,5
All,female x 21-29,390,green,1.5740740740740742,6
All,female x 21-29,382,green,2.8571428571428577,7
All,female x 21-29,51,green,2.5416666666666665,4
All,female x 21-29,218,green,4.037037037037038,6
All,female x 21-29,337,green,2.5,4
All,female x 21-29,155,green,8.333333333333334,5
All,female x 21-29,295,green,3.0555555555555554,4
All,female x 21-29,63,green,2.277777777777778,4
All,female x 21-29,125,green,5.333333333333334,4
All,female x 21-29,282,green,2.666666666666667,5
All,female x 21-29,50,green,2.2222222222222228,4
All,female x 21-29,347,green,4.666666666666667,5
All,female x 21-29,371,green,4.486111111111111,6
All,female x 21-29,315,green,3.9444444444444446,4
All,female x 21-29,334,green,1.777777777777778,5
All,female x 21-29,101,green,7.777777777777777,4
All,female x 21-29,187,green,6.333333333333333,5
All,female x 21-29,365,green,5.0,4
All,female x 21-29,289,green,6.916666666666666,6
All,female x 21-29,97,green,6.25,6
All,female x 21-29,114,green,1.851851851851852,9
All,female x 21-29,29,green,3.8888888888888884,4
All,female x 21-29,48,green,6.5,5
All,female x 21-29,106,green,5.428240740740741,8
All,female x 21-29,278,green,8.703703703703704,4
All,female x 21-29,303,green,3.833333333333333,4
All,female x 21-29,259,green,6.25,4
All,female x 21-29,192,green,4.194444444444445,5
All,female x 21-29,223,green,6.629629629629629,5
All,female x 21-29,363,green,2.7592592592592595,6
All,female x 21-29,285,green,5.185185185185185,4
All,female x 21-29,262,green,8.333333333333334,4
All,female x 21-29,305,green,6.851851851851851,6
All,female x 21-29,318,green,6.5,5
All,female x 21-29,252,green,5.703703703703703,5
All,female x 21-29,201,green,5.238095238095238,4
All,female x 21-29,150,green,5.416666666666667,4
All,female x 21-29,326,green,7.777777777777777,4
All,female x 21-29,42,green,2.6402116402116405,5
All,male x 30-39,69,safe,3.0555555555555554,6
All,male x 30-39,357,safe,5.370370370370371,6
All,male x 30-39,236,safe,3.8888888888888893,6
All,male x 30-39,259,safe,3.3333333333333335,4
All,male x 30-39,138,safe,2.7083333333333335,6
All,male x 30-39,77,safe,2.0000000000000004,4
All,male x 30-39,310,safe,1.6666666666666667,4
All,male x 30-39,256,safe,1.6071428571428574,4
All,male x 30-39,383,safe,8.000000000000002,5
All,male x 30-39,173,safe,5.593434343434343,11
All,male x 30-39,325,safe,8.333333333333334,4
All,male x 30-39,354,safe,5.833333333333334,4
All,male x 30-39,100,safe,3.619047619047619,5
All,male x 30-39,59,safe,2.7083333333333335,4
All,male x 30-39,142,safe,3.3333333333333335,7
All,male x 30-39,72,safe,6.333333333333333,5
All,male x 30-39,221,safe,7.5,4
All,male x 30-39,21,safe,1.7592592592592597,4
All,male x 30-39,83,safe,5.083333333333333,4
All,male x 30-39,258,safe,4.523809523809525,7
All,male x 30-39,238,safe,6.111111111111112,5
All,male x 30-39,14,safe,7.055555555555556,5
All,male x 30-39,157,safe,4.375,8
All,male x 30-39,191,safe,4.0,5
All,male x 30-39,340,safe,7.555555555555555,6
All,male x 30-39,399,safe,4.583333333333334,8
All,male x 30-39,211,safe,4.166666666666667,4
All,male x 30-39,320,safe,4.4444444444444455,4
All,male x 30-39,391,safe,4.98015873015873,6
All,male x 30-39,153,safe,4.0,5
All,male x 30-39,112,safe,6.26984126984127,4
All,male x 30-39,152,safe,6.666666666666667,4
All,male x 30-39,240,safe,6.388888888888888,4
All,male x 30-39,28,safe,1.6666666666666667,4
All,male x 30-39,324,safe,6.388888888888888,6
All,male x 30-39,94,safe,3.472222222222222,6
All,male x 30-39,380,safe,6.222222222222222,4
All,male x 30-39,298,safe,2.1944444444444446,4
All,male x 30-39,31,safe,2.5,4
All,male x 30-39,216,safe,5.249206349206349,7
All,male x 30-39,347,safe,5.833333333333334,4
All,male x 30-39,34,safe,1.6666666666666667,4
All,male x 30-39,396,safe,5.454545454545454,4
All,male x 30-39,156,safe,5.333333333333334,5
All,male x 30-39,44,safe,3.75,4
All,male x 30-39,353,safe,5.611111111111112,5
All,male x 30-39,71,safe,2.2222222222222228,4
All,male x 30-39,203,safe,5.666666666666667,5
All,male x 30-39,66,safe,1.527777777777778,4
All,male x 30-39,273,safe,4.333333333333334,5
All,male x 30-39,351,safe,4.777777777777778,4
All,male x 30-39,220,safe,2.273015873015873,7
All,male x 30-39,102,safe,5.027777777777778,5
All,male x 30-39,48,safe,5.650793650793651,5
All,male x 30-39,60,safe,2.0404040404040407,5
All,male x 30-39,327,safe,7.055555555555556,4
All,male x 30-39,96,safe,7.666666666666666,4
All,male x 30-39,65,safe,4.523809523809525,4
All,male x 30-39,175,safe,5.277777777777778,4
All,male x 30-39,146,safe,3.444444444444444,5
All,male x 30-39,13,safe,3.6458333333333335,7
All,male x 30-39,7,safe,5.0,4
All,male x 30-39,250,safe,3.916666666666667,5
All,male x 30-39,224,safe,5.0,4
All,male x 30-39,296,safe,6.25,4
