country,gender_age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x 40-49 x upper,322,live nearby,3.6111111111111116,4
All,male x 40-49 x upper,305,live nearby,8.333333333333334,4
All,male x 40-49 x upper,165,live nearby,6.666666666666667,4
All,male x 40-49 x upper,113,live nearby,3.3333333333333335,4
All,male x 40-49 x upper,121,live nearby,2.5,4
All,male x 40-49 x upper,345,live nearby,6.888888888888888,5
All,male x 40-49 x upper,380,live nearby,6.666666666666667,5
All,male x 40-49 x upper,217,cycle,4.703703703703703,6
All,male x 40-49 x upper,139,cycle,4.666666666666667,5
All,male x 40-49 x upper,145,cycle,2.5396825396825395,7
All,male x 40-49 x upper,99,cycle,5.0,4
All,male x 40-49 x upper,74,cycle,4.111111111111112,5
All,male x 40-49 x upper,253,cycle,3.0,5
All,male x 40-49 x upper,11,cycle,8.194444444444445,4
All,male x 40-49 x upper,256,cycle,4.592592592592593,5
All,male x 40-49 x upper,40,cycle,5.555555555555556,4
All,male x 40-49 x upper,189,cycle,3.194444444444444,6
All,male x 40-49 x upper,237,cycle,4.722222222222222,6
All,male x 40-49 x upper,244,walk,2.5,4
All,male x 40-49 x upper,231,walk,3.6111111111111116,4
All,male x 40-49 x upper,71,walk,1.851851851851852,4
All,male x 40-49 x upper,180,walk,7.777777777777777,4
All,male x 40-49 x upper,327,walk,3.75,4
All,male x 40-49 x upper,388,walk,5.0,4
All,male x 40-49 x upper,299,walk,2.916666666666667,4
All,male x 40-49 x upper,296,walk,1.1111111111111114,4
All,male x 40-49 x upper,279,green,2.4629629629629632,5
All,male x 40-49 x upper,33,green,10.0,4
All,male x 40-49 x upper,233,green,6.166666666666667,4
All,male x 40-49 x upper,243,green,5.555555555555555,4
All,male x 40-49 x upper,87,green,8.333333333333334,4
All,male x 40-49 x upper,55,green,5.0,4
All,male x 40-49 x upper,18,green,4.166666666666667,4
All,male x 40-49 x upper,386,green,0.0,4
All,female x 30-39 x middle,3,safe,2.0833333333333335,4
All,female x 30-39 x middle,322,safe,5.833333333333334,4
All,female x 30-39 x middle,162,safe,5.0,4
All,female x 30-39 x middle,30,safe,5.333333333333334,5
All,female x 30-39 x middle,175,safe,6.888888888888888,5
All,female x 30-39 x middle,97,safe,4.166666666666667,4
All,female x 30-39 x middle,296,safe,6.666666666666667,4
All,female x 30-39 x middle,246,lively,3.3333333333333335,4
All,female x 30-39 x middle,214,lively,7.777777777777777,4
All,female x 30-39 x middle,79,lively,5.222222222222222,4
All,female x 30-39 x middle,81,lively,5.833333333333334,4
All,female x 30-39 x middle,287,lively,4.666666666666667,5
All,female x 30-39 x middle,68,boring,5.166666666666666,5
All,female x 30-39 x middle,194,boring,4.166666666666667,4
All,female x 30-39 x middle,212,wealthy,4.722222222222222,4
All,female x 30-39 x middle,204,depressing,2.916666666666667,4
All,female x 30-39 x middle,28,depressing,8.185185185185187,5
All,female x 30-39 x middle,297,depressing,2.916666666666667,4
All,female x 30-39 x middle,128,depressing,4.722222222222222,4
All,female x 30-39 x middle,150,depressing,4.583333333333334,4
All,female x 30-39 x middle,172,depressing,7.166666666666667,5
All,female x 30-39 x middle,199,depressing,3.75,4
All,female x 30-39 x middle,123,beautiful,3.8888888888888893,4
All,female x 30-39 x middle,350,beautiful,6.777777777777778,5
All,female x 30-39 x middle,45,beautiful,5.833333333333334,4
All,female x 30-39 x middle,52,live nearby,5.0,4
All,female x 30-39 x middle,400,live nearby,5.0,4
All,female x 30-39 x middle,257,live nearby,3.8888888888888893,4
All,female x 30-39 x middle,119,live nearby,2.5,4
All,female x 30-39 x middle,94,cycle,3.75,4
All,female x 30-39 x middle,327,cycle,5.888888888888889,5
All,female x 30-39 x middle,165,cycle,5.0,4
All,female x 30-39 x middle,376,cycle,5.0,4
All,female x 30-39 x middle,63,cycle,2.2222222222222228,5
All,female x 30-39 x middle,136,walk,4.62962962962963,4
All,female x 30-39 x middle,366,walk,8.333333333333334,4
All,female x 30-39 x middle,175,walk,3.3333333333333335,4
All,female x 30-39 x middle,358,green,2.5,4
All,female x 30-39 x middle,330,green,2.0833333333333335,4
All,female x 30-39 x middle,129,green,4.333333333333334,5
All,female x 30-39 x middle,6,green,3.611111111111111,4
All,female x 30-39 x middle,24,green,1.8333333333333335,5
All,female x 30-39 x upper,96,safe,7.407407407407408,4
All,female x 30-39 x upper,59,safe,5.416666666666667,4
All,female x 30-39 x upper,130,safe,4.166666666666667,4
All,female x 30-39 x upper,215,safe,5.0,4
All,female x 30-39 x upper,319,safe,2.0000000000000004,5
All,female x 30-39 x upper,361,safe,1.6666666666666667,4
All,female x 30-39 x upper,80,safe,2.666666666666667,5
All,female x 30-39 x upper,306,safe,4.666666666666667,5
All,female x 30-39 x upper,218,lively,2.666666666666667,5
All,female x 30-39 x upper,279,lively,5.222222222222222,5
All,female x 30-39 x upper,288,lively,7.083333333333334,4
All,female x 30-39 x upper,195,boring,5.416666666666667,4
All,female x 30-39 x upper,115,boring,3.75,4
All,female x 30-39 x upper,209,boring,7.222222222222222,4
All,female x 30-39 x upper,30,boring,4.166666666666667,4
All,female x 30-39 x upper,203,boring,5.888888888888889,5
All,female x 30-39 x upper,137,wealthy,4.166666666666667,4
All,female x 30-39 x upper,8,wealthy,6.944444444444444,4
All,female x 30-39 x upper,248,wealthy,5.0,4
All,female x 30-39 x upper,221,wealthy,6.666666666666667,4
All,female x 30-39 x upper,77,depressing,4.166666666666667,4
All,female x 30-39 x upper,43,depressing,6.402116402116403,7
All,female x 30-39 x upper,222,depressing,6.547619047619048,4
All,female x 30-39 x upper,115,depressing,7.440476190476191,4
All,female x 30-39 x upper,95,depressing,4.166666666666667,4
All,female x 30-39 x upper,152,depressing,4.166666666666667,4
All,female x 30-39 x upper,13,depressing,4.166666666666667,4
All,female x 30-39 x upper,80,depressing,5.833333333333334,4
All,female x 30-39 x upper,86,depressing,7.638888888888888,4
All,female x 30-39 x upper,358,beautiful,7.083333333333334,4
All,female x 30-39 x upper,178,beautiful,7.083333333333334,4
All,female x 30-39 x upper,314,beautiful,7.083333333333334,4
All,female x 30-39 x upper,97,beautiful,5.0,4
All,female x 30-39 x upper,248,beautiful,6.666666666666667,4
All,female x 30-39 x upper,256,beautiful,4.027777777777778,4
All,female x 30-39 x upper,114,beautiful,1.6666666666666667,4
All,female x 30-39 x upper,31,beautiful,2.916666666666667,4
All,female x 30-39 x upper,172,live nearby,3.3333333333333335,4
All,female x 30-39 x upper,348,live nearby,4.166666666666667,4
All,female x 30-39 x upper,273,live nearby,7.083333333333334,4
All,female x 30-39 x upper,174,live nearby,4.166666666666667,4
All,female x 30-39 x upper,178,cycle,2.2500000000000004,5
All,female x 30-39 x upper,278,cycle,6.0,5
All,female x 30-39 x upper,385,cycle,3.8888888888888893,4
All,female x 30-39 x upper,25,cycle,2.5,4
All,female x 30-39 x upper,19,cycle,2.5,4
All,female x 30-39 x upper,347,cycle,3.194444444444444,4
All,female x 30-39 x upper,103,cycle,2.111111111111111,5
All,female x 30-39 x upper,366,cycle,2.916666666666667,4
All,female x 30-39 x upper,98,cycle,4.666666666666667,5
All,female x 30-39 x upper,11,cycle,5.388888888888889,5
All,female x 30-39 x upper,309,cycle,6.111111111111111,4
All,female x 30-39 x upper,314,walk,1.9444444444444446,4
All,female x 30-39 x upper,54,walk,6.666666666666667,4
All,female x 30-39 x upper,72,walk,3.055555555555556,4
All,female x 30-39 x upper,361,walk,5.833333333333334,4
All,female x 30-39 x upper,44,walk,4.166666666666667,4
All,female x 30-39 x upper,152,walk,5.0,4
All,female x 30-39 x upper,34,green,3.75,4
All,female x 30-39 x upper,360,green,5.555555555555555,4
All,male x 21-29 x bottom,322,safe,5.0,4
All,male x 21-29 x bottom,141,safe,5.304232804232805,7
All,male x 21-29 x bottom,362,safe,4.583333333333334,4
All,male x 21-29 x bottom,259,safe,3.3333333333333335,4
All,male x 21-29 x bottom,42,safe,3.3333333333333335,4
All,male x 21-29 x bottom,251,safe,4.166666666666667,4
All,male x 21-29 x bottom,29,safe,4.583333333333334,4
All,male x 21-29 x bottom,177,safe,2.777777777777778,4
All,male x 21-29 x bottom,252,safe,4.166666666666667,4
All,male x 21-29 x bottom,264,safe,1.527777777777778,4
All,male x 21-29 x bottom,199,safe,4.166666666666667,4
All,male x 21-29 x bottom,363,safe,3.3333333333333335,4
All,male x 21-29 x bottom,144,lively,2.1296296296296298,4
All,male x 21-29 x bottom,164,lively,6.7592592592592595,4
All,male x 21-29 x bottom,300,lively,5.833333333333334,4
All,male x 21-29 x bottom,105,lively,2.666666666666667,5
All,male x 21-29 x bottom,337,lively,5.833333333333334,4
All,male x 21-29 x bottom,75,lively,3.3333333333333335,4
All,male x 21-29 x bottom,58,lively,4.166666666666667,4
All,male x 21-29 x bottom,61,wealthy,2.5,4
All,male x 21-29 x bottom,159,wealthy,4.500000000000001,5
All,male x 21-29 x bottom,85,wealthy,3.8888888888888884,4
All,male x 21-29 x bottom,225,wealthy,7.638888888888888,4
All,male x 21-29 x bottom,127,wealthy,3.8888888888888893,6
All,male x 21-29 x bottom,262,wealthy,1.6666666666666667,4
All,male x 21-29 x bottom,210,wealthy,2.0740740740740744,5
All,male x 21-29 x bottom,328,wealthy,8.194444444444445,4
All,male x 21-29 x bottom,56,wealthy,3.3333333333333335,4
All,male x 21-29 x bottom,337,depressing,4.166666666666667,4
All,male x 21-29 x bottom,360,depressing,3.3333333333333335,4
All,male x 21-29 x bottom,261,depressing,6.666666666666667,4
All,male x 21-29 x bottom,216,depressing,6.0,5
All,male x 21-29 x bottom,308,depressing,3.8518518518518516,5
All,male x 21-29 x bottom,8,depressing,5.0,5
All,male x 21-29 x bottom,355,beautiful,7.916666666666667,4
All,male x 21-29 x bottom,242,beautiful,7.083333333333334,4
All,male x 21-29 x bottom,337,beautiful,3.3333333333333335,4
All,male x 21-29 x bottom,316,beautiful,5.370370370370371,6
All,male x 21-29 x bottom,256,beautiful,3.444444444444444,5
All,male x 21-29 x bottom,321,beautiful,8.333333333333334,4
All,male x 21-29 x bottom,328,beautiful,6.666666666666667,5
All,male x 21-29 x bottom,370,beautiful,6.444444444444445,6
All,male x 21-29 x bottom,159,live nearby,4.666666666666667,5
All,male x 21-29 x bottom,372,live nearby,5.0,6
All,male x 21-29 x bottom,79,live nearby,2.5,4
All,male x 21-29 x bottom,350,live nearby,6.203703703703704,4
All,male x 21-29 x bottom,120,live nearby,4.4444444444444455,5
All,male x 21-29 x bottom,57,live nearby,5.0,4
All,male x 21-29 x bottom,387,live nearby,5.0,4
All,male x 21-29 x bottom,365,live nearby,5.0,4
All,male x 21-29 x bottom,237,live nearby,5.833333333333334,4
All,male x 21-29 x bottom,25,live nearby,3.3333333333333335,4
All,male x 21-29 x bottom,52,cycle,0.8333333333333334,4
All,male x 21-29 x bottom,124,cycle,7.222222222222222,4
All,male x 21-29 x bottom,194,cycle,2.5,4
All,male x 21-29 x bottom,349,cycle,6.888888888888888,5
All,male x 21-29 x bottom,3,cycle,4.166666666666667,4
All,male x 21-29 x bottom,97,cycle,4.4444444444444455,6
All,male x 21-29 x bottom,229,cycle,2.2222222222222228,4
All,male x 21-29 x bottom,29,cycle,3.3333333333333335,6
All,male x 21-29 x bottom,50,cycle,5.277777777777779,4
All,male x 21-29 x bottom,146,cycle,3.75,6
All,male x 21-29 x bottom,83,cycle,5.0,4
All,male x 21-29 x bottom,302,cycle,1.6666666666666667,4
All,male x 21-29 x bottom,217,cycle,7.5,4
All,male x 21-29 x bottom,235,walk,2.916666666666667,4
All,male x 21-29 x bottom,11,walk,5.833333333333334,4
All,male x 21-29 x bottom,261,walk,2.916666666666667,4
All,male x 21-29 x bottom,97,walk,4.944444444444445,5
All,male x 21-29 x bottom,229,walk,2.777777777777778,4
All,male x 21-29 x bottom,146,walk,6.666666666666667,4
All,male x 21-29 x bottom,309,walk,5.833333333333334,4
All,male x 21-29 x bottom,370,walk,7.916666666666667,4
All,male x 21-29 x bottom,242,green,6.0,5
All,male x 21-29 x bottom,141,green,6.666666666666667,4
All,male x 21-29 x bottom,71,green,2.916666666666667,4
All,male x 21-29 x bottom,29,green,1.6666666666666667,4
All,male x 21-29 x bottom,109,green,7.777777777777777,4
All,male x 21-29 x bottom,43,green,1.8055555555555558,4
All,female x Above 50 x middle,397,safe,8.611111111111112,4
All,female x Above 50 x middle,189,safe,7.083333333333334,4
All,female x Above 50 x middle,144,safe,1.6666666666666667,6
All,female x Above 50 x middle,166,safe,8.472222222222221,4
All,female x Above 50 x middle,245,safe,6.0,5
All,female x Above 50 x middle,284,safe,4.833333333333333,4
All,female x Above 50 x middle,184,safe,2.361111111111111,6
All,female x Above 50 x middle,41,safe,5.5,4
All,female x Above 50 x middle,177,safe,4.166666666666667,4
All,female x Above 50 x middle,96,safe,4.166666666666667,4
All,female x Above 50 x middle,345,safe,6.851851851851851,6
All,female x Above 50 x middle,364,safe,5.333333333333333,5
All,female x Above 50 x middle,232,safe,7.750000000000001,4
All,female x Above 50 x middle,187,safe,2.0,5
All,female x Above 50 x middle,154,safe,3.75,4
All,female x Above 50 x middle,255,safe,2.777777777777778,5
All,female x Above 50 x middle,297,safe,5.0,4
All,female x Above 50 x middle,51,safe,4.166666666666667,4
All,female x Above 50 x middle,247,safe,4.166666666666667,4
All,female x Above 50 x middle,32,safe,2.5,5
All,female x Above 50 x middle,321,safe,6.555555555555555,4
All,female x Above 50 x middle,4,safe,5.0,4
All,female x Above 50 x middle,399,safe,5.333333333333333,5
All,female x Above 50 x middle,164,safe,5.555555555555555,4
All,female x Above 50 x middle,110,safe,1.25,4
All,female x Above 50 x middle,204,safe,2.0,5
All,female x Above 50 x middle,59,safe,4.166666666666667,4
All,female x Above 50 x middle,344,safe,5.0,4
All,female x Above 50 x middle,33,safe,1.6666666666666667,4
All,female x Above 50 x middle,383,safe,6.666666666666667,4
All,female x Above 50 x middle,260,safe,3.3333333333333335,4
All,female x Above 50 x middle,380,safe,6.333333333333333,5
All,female x Above 50 x middle,237,safe,3.0,6
All,female x Above 50 x middle,324,safe,3.611111111111111,6
All,female x Above 50 x middle,301,safe,3.3333333333333335,5
All,female x Above 50 x middle,196,safe,5.833333333333334,4
All,female x Above 50 x middle,337,safe,2.666666666666667,5
All,female x Above 50 x middle,309,safe,7.916666666666667,4
All,female x Above 50 x middle,155,safe,3.1666666666666665,5
All,female x Above 50 x middle,377,safe,5.0,4
All,female x Above 50 x middle,105,safe,1.8518518518518523,4
All,female x Above 50 x middle,12,safe,6.666666666666667,5
All,female x Above 50 x middle,151,safe,2.0833333333333335,4
All,female x Above 50 x middle,162,safe,5.0,4
All,female x Above 50 x middle,331,safe,5.333333333333334,5
All,female x Above 50 x middle,133,safe,6.222222222222222,5
All,female x Above 50 x middle,372,safe,3.3333333333333335,5
All,female x Above 50 x middle,219,safe,4.166666666666667,4
All,female x Above 50 x middle,108,safe,2.111111111111111,5
All,female x Above 50 x middle,285,safe,4.722222222222222,6
All,female x Above 50 x middle,351,safe,7.296296296296296,5
All,female x Above 50 x middle,7,safe,5.132275132275133,7
All,female x Above 50 x middle,322,safe,7.083333333333334,4
All,female x Above 50 x middle,348,safe,5.5,4
All,female x Above 50 x middle,101,safe,5.0,4
All,female x Above 50 x middle,234,safe,3.8888888888888893,4
All,female x Above 50 x middle,299,safe,1.6666666666666667,4
All,female x Above 50 x middle,65,safe,1.527777777777778,4
All,female x Above 50 x middle,55,safe,6.666666666666667,6
All,female x Above 50 x middle,50,safe,5.0,4
All,female x Above 50 x middle,146,safe,4.333333333333334,5
All,female x Above 50 x middle,85,safe,4.833333333333333,4
All,female x Above 50 x middle,189,lively,5.0,4
All,female x Above 50 x middle,77,lively,5.833333333333334,4
All,female x Above 50 x middle,277,lively,3.8888888888888893,4
All,female x Above 50 x middle,63,lively,5.833333333333334,4
All,female x Above 50 x middle,117,lively,7.916666666666667,4
All,female x Above 50 x middle,200,lively,5.333333333333334,5
All,female x Above 50 x middle,284,lively,4.666666666666667,5
All,female x Above 50 x middle,269,lively,6.583333333333334,6
All,female x Above 50 x middle,5,lively,1.8333333333333335,5
All,female x Above 50 x middle,167,lively,3.3333333333333335,4
All,female x Above 50 x middle,72,lively,5.833333333333334,4
All,female x Above 50 x middle,112,lively,2.5,4
All,female x Above 50 x middle,364,lively,5.0,5
All,female x Above 50 x middle,187,lively,5.208333333333334,8
All,female x Above 50 x middle,71,lively,5.0,4
All,female x Above 50 x middle,315,lively,3.3333333333333335,4
All,female x Above 50 x middle,32,lively,4.0,5
All,female x Above 50 x middle,321,lively,6.666666666666667,4
All,female x Above 50 x middle,399,lively,4.777777777777778,5
All,female x Above 50 x middle,338,lively,4.4444444444444455,4
All,female x Above 50 x middle,398,lively,4.166666666666667,4
All,female x Above 50 x middle,180,lively,1.9166666666666665,5
All,female x Above 50 x middle,204,lively,5.333333333333334,5
All,female x Above 50 x middle,359,lively,5.62962962962963,6
All,female x Above 50 x middle,231,lively,4.666666666666667,5
All,female x Above 50 x middle,363,lively,3.75,4
All,female x Above 50 x middle,125,lively,4.583333333333334,4
All,female x Above 50 x middle,48,lively,5.333333333333334,5
All,female x Above 50 x middle,380,lively,5.333333333333334,5
All,female x Above 50 x middle,237,lively,3.583333333333334,6
All,female x Above 50 x middle,326,lively,7.777777777777777,5
All,female x Above 50 x middle,176,lively,3.3333333333333335,4
All,female x Above 50 x middle,128,lively,4.666666666666667,5
All,female x Above 50 x middle,25,lively,8.166666666666668,5
All,female x Above 50 x middle,155,lively,2.5,4
All,female x Above 50 x middle,221,lively,9.000000000000002,4
All,female x Above 50 x middle,362,lively,7.166666666666667,5
All,female x Above 50 x middle,134,lively,4.583333333333334,5
All,female x Above 50 x middle,377,lively,5.833333333333334,4
All,female x Above 50 x middle,30,lively,3.3333333333333335,5
All,female x Above 50 x middle,179,lively,3.3333333333333335,4
All,female x Above 50 x middle,107,lively,2.4444444444444446,5
All,female x Above 50 x middle,108,lively,5.833333333333334,4
All,female x Above 50 x middle,242,lively,7.534722222222223,6
All,female x Above 50 x middle,379,lively,3.3333333333333335,4
All,female x Above 50 x middle,273,lively,5.833333333333334,4
All,female x Above 50 x middle,234,lively,5.0,5
All,female x Above 50 x middle,299,lively,5.416666666666667,4
All,female x Above 50 x middle,55,lively,5.0,6
All,female x Above 50 x middle,129,lively,2.2500000000000004,5
All,female x Above 50 x middle,17,lively,6.666666666666667,4
All,female x Above 50 x middle,205,lively,4.0,4
All,female x Above 50 x middle,352,lively,7.5,4
All,female x Above 50 x middle,181,boring,5.0,4
All,female x Above 50 x middle,186,boring,2.5,4
All,female x Above 50 x middle,14,boring,5.0,4
All,female x Above 50 x middle,76,boring,4.166666666666667,4
All,female x Above 50 x middle,236,boring,2.1296296296296298,4
All,female x Above 50 x middle,200,boring,6.555555555555556,5
All,female x Above 50 x middle,49,boring,2.2222222222222228,6
All,female x Above 50 x middle,310,boring,1.527777777777778,4
All,female x Above 50 x middle,370,boring,5.0,4
All,female x Above 50 x middle,227,boring,5.0,4
All,female x Above 50 x middle,275,boring,0.8333333333333334,4
All,female x Above 50 x middle,51,boring,4.666666666666667,5
All,female x Above 50 x middle,321,boring,2.8888888888888893,5
All,female x Above 50 x middle,341,boring,2.2222222222222228,4
All,female x Above 50 x middle,116,boring,7.083333333333334,4
All,female x Above 50 x middle,164,boring,6.666666666666667,4
All,female x Above 50 x middle,168,boring,4.722222222222222,6
All,female x Above 50 x middle,336,boring,2.111111111111111,5
All,female x Above 50 x middle,358,boring,3.3333333333333335,4
All,female x Above 50 x middle,136,boring,6.666666666666667,4
All,female x Above 50 x middle,59,boring,3.8888888888888893,6
All,female x Above 50 x middle,303,boring,4.166666666666667,4
All,female x Above 50 x middle,261,boring,4.722222222222222,4
All,female x Above 50 x middle,192,boring,4.166666666666667,4
All,female x Above 50 x middle,362,boring,1.3333333333333335,4
All,female x Above 50 x middle,356,boring,4.166666666666667,4
All,female x Above 50 x middle,12,boring,4.583333333333334,4
All,female x Above 50 x middle,300,boring,4.4444444444444455,4
All,female x Above 50 x middle,21,boring,2.5,4
All,female x Above 50 x middle,107,boring,8.88888888888889,4
All,female x Above 50 x middle,11,boring,2.777777777777778,4
All,female x Above 50 x middle,322,boring,4.351851851851852,4
All,female x Above 50 x middle,248,boring,5.500000000000001,5
All,female x Above 50 x middle,291,boring,5.055555555555555,5
All,female x Above 50 x middle,60,boring,10.0,4
All,female x Above 50 x middle,211,boring,5.666666666666667,5
All,female x Above 50 x middle,156,boring,5.0,4
All,female x Above 50 x middle,250,boring,0.8333333333333334,4
All,female x Above 50 x middle,69,boring,4.944444444444445,4
All,female x Above 50 x middle,392,boring,3.3333333333333335,4
All,female x Above 50 x middle,266,wealthy,5.0,4
All,female x Above 50 x middle,334,wealthy,8.333333333333334,4
All,female x Above 50 x middle,144,wealthy,4.296296296296297,5
All,female x Above 50 x middle,117,wealthy,4.166666666666667,4
All,female x Above 50 x middle,163,wealthy,7.407407407407408,4
All,female x Above 50 x middle,281,wealthy,4.333333333333333,6
All,female x Above 50 x middle,236,wealthy,4.166666666666667,4
All,female x Above 50 x middle,214,wealthy,1.1111111111111114,4
All,female x Above 50 x middle,5,wealthy,5.0,4
All,female x Above 50 x middle,72,wealthy,2.3333333333333335,5
All,female x Above 50 x middle,16,wealthy,2.666666666666667,6
All,female x Above 50 x middle,96,wealthy,7.083333333333334,4
All,female x Above 50 x middle,282,wealthy,6.333333333333333,5
All,female x Above 50 x middle,232,wealthy,6.388888888888888,4
All,female x Above 50 x middle,187,wealthy,2.5,4
All,female x Above 50 x middle,64,wealthy,1.3888888888888893,4
All,female x Above 50 x middle,315,wealthy,5.833333333333334,4
All,female x Above 50 x middle,94,wealthy,5.833333333333334,4
All,female x Above 50 x middle,320,wealthy,5.472222222222222,5
All,female x Above 50 x middle,321,wealthy,5.0,4
All,female x Above 50 x middle,376,wealthy,5.083333333333334,5
All,female x Above 50 x middle,212,wealthy,6.851851851851851,4
All,female x Above 50 x middle,52,wealthy,5.833333333333334,4
All,female x Above 50 x middle,288,wealthy,3.3333333333333335,4
All,female x Above 50 x middle,338,wealthy,4.722222222222222,4
All,female x Above 50 x middle,110,wealthy,3.3333333333333335,4
All,female x Above 50 x middle,3,wealthy,1.5833333333333333,5
All,female x Above 50 x middle,97,wealthy,6.203703703703704,4
All,female x Above 50 x middle,361,wealthy,3.3333333333333335,4
All,female x Above 50 x middle,328,wealthy,6.083333333333334,5
All,female x Above 50 x middle,33,wealthy,7.638888888888888,4
All,female x Above 50 x middle,383,wealthy,7.037037037037037,4
All,female x Above 50 x middle,243,wealthy,6.222222222222222,5
All,female x Above 50 x middle,193,wealthy,5.0,4
All,female x Above 50 x middle,38,wealthy,4.083333333333334,5
All,female x Above 50 x middle,128,wealthy,0.8333333333333334,4
All,female x Above 50 x middle,89,wealthy,5.833333333333334,4
All,female x Above 50 x middle,362,wealthy,5.500000000000001,5
All,female x Above 50 x middle,169,wealthy,4.222222222222222,5
All,female x Above 50 x middle,300,wealthy,4.222222222222222,5
All,female x Above 50 x middle,280,wealthy,3.3333333333333335,4
All,female x Above 50 x middle,165,wealthy,1.3888888888888893,4
All,female x Above 50 x middle,353,wealthy,7.708333333333334,6
All,female x Above 50 x middle,351,wealthy,6.666666666666667,4
All,female x Above 50 x middle,42,wealthy,5.0,4
All,female x Above 50 x middle,44,wealthy,5.0,4
All,female x Above 50 x middle,27,wealthy,3.6111111111111116,4
All,female x Above 50 x middle,9,wealthy,5.555555555555556,4
All,female x Above 50 x middle,60,wealthy,4.666666666666667,5
All,female x Above 50 x middle,234,wealthy,4.166666666666667,4
All,female x Above 50 x middle,84,wealthy,1.6944444444444444,5
All,female x Above 50 x middle,299,wealthy,5.0,4
All,female x Above 50 x middle,347,wealthy,5.0,4
All,female x Above 50 x middle,238,wealthy,10.0,4
All,female x Above 50 x middle,268,wealthy,4.4444444444444455,4
All,female x Above 50 x middle,95,wealthy,3.3333333333333335,4
All,female x Above 50 x middle,220,wealthy,6.0,5
All,female x Above 50 x middle,277,depressing,4.166666666666667,4
All,female x Above 50 x middle,186,depressing,5.396825396825397,7
All,female x Above 50 x middle,62,depressing,7.0317460317460325,7
All,female x Above 50 x middle,386,depressing,2.396825396825397,8
All,female x Above 50 x middle,200,depressing,5.0,4
All,female x Above 50 x middle,167,depressing,3.7301587301587302,4
All,female x Above 50 x middle,366,depressing,4.333333333333334,5
All,female x Above 50 x middle,87,depressing,4.0,5
All,female x Above 50 x middle,96,depressing,1.6666666666666667,4
All,female x Above 50 x middle,302,depressing,4.666666666666667,5
All,female x Above 50 x middle,345,depressing,3.3333333333333335,4
All,female x Above 50 x middle,293,depressing,2.666666666666667,5
All,female x Above 50 x middle,262,depressing,3.3333333333333335,4
All,female x Above 50 x middle,82,depressing,7.407407407407408,6
All,female x Above 50 x middle,368,depressing,1.3888888888888888,6
All,female x Above 50 x middle,255,depressing,2.5,4
All,female x Above 50 x middle,275,depressing,1.1111111111111114,5
All,female x Above 50 x middle,321,depressing,2.8888888888888893,5
All,female x Above 50 x middle,340,depressing,2.8571428571428577,7
All,female x Above 50 x middle,79,depressing,5.761904761904763,4
All,female x Above 50 x middle,264,depressing,5.833333333333334,4
All,female x Above 50 x middle,40,depressing,6.666666666666667,4
All,female x Above 50 x middle,168,depressing,5.9523809523809526,4
All,female x Above 50 x middle,393,depressing,2.2222222222222228,4
All,female x Above 50 x middle,106,depressing,5.277777777777778,6
All,female x Above 50 x middle,303,depressing,3.174603174603175,4
All,female x Above 50 x middle,355,depressing,1.851851851851852,6
All,female x Above 50 x middle,125,depressing,1.9444444444444446,4
All,female x Above 50 x middle,375,depressing,7.333333333333334,5
All,female x Above 50 x middle,102,depressing,4.0,5
All,female x Above 50 x middle,326,depressing,2.7777777777777777,5
All,female x Above 50 x middle,114,depressing,7.5,6
All,female x Above 50 x middle,176,depressing,5.166666666666667,5
All,female x Above 50 x middle,58,depressing,5.833333333333334,4
All,female x Above 50 x middle,309,depressing,6.666666666666667,4
All,female x Above 50 x middle,294,depressing,6.0,5
All,female x Above 50 x middle,175,depressing,4.583333333333334,4
All,female x Above 50 x middle,300,depressing,4.0,5
All,female x Above 50 x middle,179,depressing,6.351851851851852,5
All,female x Above 50 x middle,162,depressing,5.833333333333334,4
All,female x Above 50 x middle,75,depressing,5.185185185185185,5
All,female x Above 50 x middle,107,depressing,4.833333333333333,5
All,female x Above 50 x middle,254,depressing,4.166666666666667,4
All,female x Above 50 x middle,307,depressing,1.5000000000000002,4
All,female x Above 50 x middle,44,depressing,3.75,4
All,female x Above 50 x middle,235,depressing,4.4444444444444455,6
All,female x Above 50 x middle,276,depressing,5.888888888888889,5
All,female x Above 50 x middle,19,depressing,1.6666666666666667,4
All,female x Above 50 x middle,109,depressing,3.5000000000000004,4
All,female x Above 50 x middle,268,depressing,5.0,4
All,female x Above 50 x middle,140,depressing,4.166666666666667,4
All,female x Above 50 x middle,146,depressing,2.8571428571428577,4
All,female x Above 50 x middle,392,depressing,4.666666666666667,5
All,female x Above 50 x middle,373,depressing,3.3333333333333335,4
All,female x Above 50 x middle,57,depressing,6.944444444444444,4
All,female x Above 50 x middle,189,beautiful,6.574074074074074,4
All,female x Above 50 x middle,226,beautiful,1.851851851851852,6
All,female x Above 50 x middle,181,beautiful,8.333333333333334,4
All,female x Above 50 x middle,166,beautiful,7.222222222222222,4
All,female x Above 50 x middle,369,beautiful,7.162698412698413,4
All,female x Above 50 x middle,191,beautiful,5.0,4
All,female x Above 50 x middle,281,beautiful,6.7407407407407405,5
All,female x Above 50 x middle,66,beautiful,4.4444444444444455,4
All,female x Above 50 x middle,269,beautiful,6.527777777777779,6
All,female x Above 50 x middle,41,beautiful,5.277777777777778,4
All,female x Above 50 x middle,170,beautiful,5.0,4
