,Image,Question,Score,Num_comparisons
1550,290,wealthy,5.204394969912705,19
1551,152,wealthy,3.8352884529446083,23
1552,148,wealthy,4.139176968864469,24
1553,284,wealthy,4.036512746512746,29
1554,270,wealthy,5.813867765353272,23
1555,221,wealthy,4.5978845335167176,21
1556,79,wealthy,3.8344416573764395,23
1557,209,wealthy,5.986224626297447,22
1558,191,wealthy,5.731683319705098,28
1559,128,wealthy,3.8675272152283644,18
1560,390,wealthy,5.526698189332311,22
1561,282,wealthy,5.304141502181212,24
1562,365,wealthy,6.9376330999887115,25
1563,398,wealthy,6.403215070377542,20
1564,360,wealthy,3.686729158236459,21
1565,273,wealthy,5.52275806999362,22
1566,130,wealthy,5.26059544433305,28
1567,227,wealthy,4.030238664021235,33
1568,2,wealthy,5.8029225794694295,27
1569,399,wealthy,6.686011457918847,18
1570,320,wealthy,4.527473470394618,24
1571,240,wealthy,6.058187499083302,19
1572,347,wealthy,6.386419812451376,22
1573,396,wealthy,4.683260737147907,28
1574,275,wealthy,5.9526430348040185,18
1575,180,wealthy,3.4553113440153345,22
1576,254,wealthy,5.135288065843621,22
1577,242,wealthy,4.796502150971298,20
1578,126,wealthy,5.03422516460022,24
1579,146,wealthy,4.351726418536765,18
1580,57,wealthy,3.65126679130927,28
1581,123,wealthy,3.8688427697457337,22
1582,257,wealthy,5.243499692029103,26
1583,195,wealthy,3.840744842493175,32
1584,233,wealthy,4.067740723364697,22
1585,366,wealthy,6.387206401223201,16
1586,174,wealthy,5.398297438708812,27
1587,283,wealthy,5.722384694158888,21
1588,12,wealthy,4.138625492448581,22
1589,264,wealthy,5.143447984240823,20
1590,162,wealthy,4.918431247252421,27
1591,292,wealthy,3.3717511371020144,19
1592,47,wealthy,4.983785663654085,24
1593,289,wealthy,5.110645865130636,23
1594,251,wealthy,4.4918815484032875,20
1595,25,wealthy,3.490330933434382,20
1596,74,wealthy,2.564249972580582,26
1597,295,wealthy,5.568345034180209,23
1598,108,wealthy,3.2937888126862718,26
1599,375,wealthy,5.6832618353405335,32
1600,203,depressing,4.129174431806011,20
1601,305,depressing,4.215827983058045,28
1602,276,depressing,5.331363808125902,31
1603,45,depressing,3.4618426236073296,21
1604,380,depressing,4.1796616359808505,35
1605,277,depressing,4.7458115567125585,18
1606,262,depressing,4.0510466776663225,29
1607,278,depressing,2.6396098110146635,36
1608,69,depressing,5.4363203109791804,30
1609,83,depressing,5.213253481124998,28
1610,11,depressing,5.18542548126589,24
1611,85,depressing,3.9173681528411426,24
1612,328,depressing,3.101404508352987,23
1613,340,depressing,3.3190133135182838,28
1614,223,depressing,4.631962996320581,27
1615,120,depressing,4.206552181849416,25
1616,169,depressing,5.053871511993563,41
1617,58,depressing,4.98511877011877,30
1618,42,depressing,5.1059518581257715,14
1619,381,depressing,4.487574840399997,38
1620,64,depressing,5.360194491129024,23
1621,150,depressing,5.1620181640342935,26
1622,80,depressing,6.271292421228483,27
1623,13,depressing,5.790469328376937,32
1624,207,depressing,4.216617933723197,24
1625,237,depressing,5.152597605244884,34
1626,176,depressing,5.680398509006932,26
1627,67,depressing,3.5975089355751972,18
1628,217,depressing,3.7436849322920183,23
1629,35,depressing,5.425988332655,26
1630,161,depressing,4.830718050478914,29
1631,348,depressing,5.036962974084391,24
1632,307,depressing,4.076375918767224,22
1633,73,depressing,4.895195732614034,17
1634,164,depressing,4.917254658658466,26
1635,100,depressing,5.7924130234645395,20
1636,16,depressing,5.8708726172771675,19
1637,219,depressing,6.24660494610707,28
1638,332,depressing,3.4965324057864184,14
1639,44,depressing,4.9943063292528915,27
1640,72,depressing,7.545990334451872,28
1641,308,depressing,4.483711775665799,29
1642,94,depressing,5.936423839171685,21
1643,206,depressing,4.314758877953323,22
1644,5,depressing,3.753839363626382,24
1645,319,depressing,4.823398818667361,20
1646,326,depressing,3.8315049231405425,40
1647,119,depressing,5.143370279902023,24
1648,331,depressing,4.129140955224185,36
1649,286,depressing,5.334299741358219,25
1650,302,depressing,4.666545342166461,28
1651,241,depressing,5.0359192820062395,13
1652,337,depressing,3.8895447516896304,35
1653,300,depressing,3.742565319539845,34
1654,10,depressing,4.543841189674524,21
1655,114,depressing,5.178496713347601,34
1656,76,depressing,4.707481478121313,26
1657,185,depressing,4.285307510797707,33
1658,4,depressing,6.563478840573197,18
1659,124,depressing,5.354675752936155,20
1660,78,depressing,5.0719956926853484,27
1661,312,depressing,4.148293275090666,22
1662,293,depressing,2.913354761180848,28
1663,252,depressing,4.461825841685097,24
1664,208,depressing,5.017939433838052,15
1665,125,depressing,5.06615321872984,37
1666,159,depressing,4.940228547559375,19
1667,38,depressing,5.310692029983306,15
1668,178,depressing,5.807283383474455,23
1669,82,depressing,6.57289685386748,29
1670,52,depressing,4.7918113157971165,21
1671,235,depressing,5.970095005850155,30
1672,212,depressing,4.713934112332282,22
1673,301,depressing,4.93124945572984,38
1674,111,depressing,6.095961899642297,28
1675,48,depressing,3.7195433201827064,25
1676,201,depressing,4.473297228179196,29
1677,194,depressing,4.413512527969771,31
1678,93,depressing,4.664303840020625,34
1679,363,depressing,3.484744115615411,24
1680,317,depressing,4.070724769463706,28
1681,210,depressing,4.7930643971579645,15
1682,368,depressing,3.6753197330879392,30
1683,86,depressing,6.548022590436384,21
1684,250,depressing,4.286032664121745,25
1685,321,depressing,3.078081639018082,24
1686,182,depressing,3.645956831348007,15
1687,41,depressing,5.71110259136575,22
1688,322,depressing,3.8794534610036275,37
1689,196,depressing,4.043186543414911,22
1690,327,depressing,3.873835243974133,21
1691,303,depressing,3.990497533024567,23
1692,136,depressing,6.113784099131595,17
1693,184,depressing,4.948436927739465,23
1694,110,depressing,4.760456784356672,21
1695,377,depressing,4.434922955052992,29
1696,139,depressing,4.844899669546606,18
1697,132,depressing,5.454475313330202,35
1698,154,depressing,4.339209332973108,24
1699,313,depressing,4.25221757534603,25
1700,342,depressing,4.291410932944114,24
1701,294,depressing,5.549923811543002,26
1702,141,depressing,4.685029785029785,26
1703,63,depressing,5.15534678314469,27
1704,353,depressing,4.7137290423415745,17
1705,199,depressing,4.996639345502983,39
1706,351,depressing,2.899816234364585,24
1707,190,depressing,4.959856606738758,23
1708,153,depressing,4.775211522125853,36
1709,338,depressing,5.51347040413485,16
1710,288,depressing,3.939349593495935,20
1711,370,depressing,4.230609257438274,26
1712,234,depressing,3.489071265178397,16
1713,379,depressing,3.652636642145137,25
1714,55,depressing,4.608300264550265,15
1715,266,depressing,3.358163265306122,25
1716,247,depressing,3.6138053967668577,22
1717,118,depressing,5.006050720566583,19
1718,21,depressing,6.401141621673513,27
1719,243,depressing,4.418766054577949,37
1720,378,depressing,4.557094949470819,22
1721,238,depressing,4.571723928245668,23
1722,142,depressing,5.123144022484766,23
1723,392,depressing,4.060953061241345,32
1724,60,depressing,6.533371635223487,21
1725,103,depressing,5.7342843416994125,31
1726,232,depressing,5.365923611996543,18
1727,77,depressing,5.065636211249414,24
1728,134,depressing,4.715662017857358,28
1729,95,depressing,5.084539364693687,26
1730,54,depressing,5.4900673366690285,22
1731,200,depressing,4.543157720386387,27
1732,215,depressing,5.121575455054924,29
1733,344,depressing,3.613575986396156,30
1734,299,depressing,5.1801119126317055,25
1735,68,depressing,4.63551889769407,25
1736,84,depressing,6.210765630389602,27
1737,90,depressing,4.855239345802359,22
1738,371,depressing,4.6342425605583495,19
1739,30,depressing,5.058606772962943,27
1740,105,depressing,5.118953777942723,25
1741,336,depressing,3.586885424873939,17
1742,214,depressing,4.455653827367462,30
1743,263,depressing,4.59174430641822,23
1744,109,depressing,4.5121141658867465,31
1745,355,depressing,2.7087155710111874,36
1746,28,depressing,5.528753251616618,28
1747,101,depressing,6.072727272727273,11
1748,384,depressing,3.6786117771780855,21
1749,102,depressing,4.8851176304144435,31
1750,97,depressing,4.090665793782802,23
1751,386,depressing,4.006188590091514,28
1752,187,depressing,4.558119774079383,28
1753,53,depressing,7.134563810674072,34
1754,244,depressing,5.4218918478601505,24
1755,66,depressing,4.651224824558158,25
1756,183,depressing,6.072975858607108,22
1757,186,depressing,4.136477662011967,31
1758,3,depressing,5.0366287758756,20
1759,315,depressing,4.287703132652463,22
1760,6,depressing,4.8977090213649355,21
1761,204,depressing,3.78601685053298,30
1762,198,depressing,5.774998253911711,32
1763,26,depressing,5.0107778107504055,23
1764,226,depressing,5.143524086552572,14
1765,87,depressing,4.110828926410974,22
1766,228,depressing,5.518131867244832,31
1767,357,depressing,3.5089413499260047,28
1768,157,depressing,4.439722013019504,26
1769,224,depressing,5.233965953531172,21
1770,309,depressing,5.207572735459209,23
1771,170,depressing,5.499579643356322,36
1772,104,depressing,5.592886588719923,22
1773,131,depressing,3.595985909515321,21
1774,37,depressing,5.9555905442859025,21
1775,17,depressing,4.2677449851678695,26
1776,171,depressing,4.740253484214837,27
1777,71,depressing,4.168972255814362,22
1778,376,depressing,4.200178062678063,20
1779,61,depressing,4.6914997745981974,27
1780,205,depressing,6.065783995097921,21
1781,113,depressing,5.252561715698971,18
1782,304,depressing,4.324819624819626,14
1783,324,depressing,3.199731682818265,21
1784,33,depressing,4.071666871193127,32
1785,32,depressing,4.664165531532478,21
1786,137,depressing,6.015317191721578,23
1787,329,depressing,4.62698606083109,20
1788,265,depressing,4.0249431272486325,28
1789,285,depressing,5.392594858174569,21
1790,129,depressing,5.333454905275015,25
1791,333,depressing,3.1887714137714136,20
1792,20,depressing,7.404951133822974,22
1793,310,depressing,4.747486049976433,17
1794,345,depressing,4.010292322057029,21
1795,115,depressing,4.746331525901419,24
1796,156,depressing,4.6768651827475365,27
1797,253,depressing,4.04384699308071,29
1798,202,depressing,3.7903959767107374,25
1799,117,depressing,5.717635033811504,22
1800,188,depressing,6.26383578734148,21
1801,259,depressing,3.8685502601263475,32
1802,211,depressing,4.878990029909083,18
1803,245,depressing,3.8473915554508387,27
1804,155,depressing,4.255169737906312,22
1805,260,depressing,4.546249672358579,22
1806,1,depressing,5.199272885771742,23
1807,197,depressing,4.449724836566942,30
1808,34,depressing,6.041481828246535,24
1809,269,depressing,3.4384089687578308,20
1810,341,depressing,3.5282149406275582,34
1811,391,depressing,4.316736562639755,27
1812,40,depressing,4.216300940438872,22
1813,24,depressing,4.14539693866113,24
1814,394,depressing,4.064068148626973,15
1815,280,depressing,5.172467156007043,24
1816,49,depressing,3.707243131019818,37
1817,318,depressing,4.998781487352052,27
1818,75,depressing,4.399955026679165,24
1819,298,depressing,4.9223334192781065,19
1820,218,depressing,6.211900869658286,19
1821,29,depressing,5.347425854931576,25
1822,65,depressing,6.421531698163987,28
1823,158,depressing,5.668497925951231,32
1824,160,depressing,4.988810353255188,20
1825,23,depressing,4.289359533148923,26
1826,166,depressing,4.042782867869214,22
1827,306,depressing,4.032289230565093,21
1828,177,depressing,3.7149862712144253,19
1829,96,depressing,4.954152257335487,30
1830,225,depressing,4.985065150730912,25
1831,22,depressing,6.697056318181844,26
1832,239,depressing,5.099034385221834,27
1833,356,depressing,3.591416878815253,19
1834,175,depressing,4.901326747652215,39
1835,92,depressing,4.242290675843308,18
1836,81,depressing,5.023079815519364,39
1837,36,depressing,5.35235698726534,23
1838,172,depressing,7.215923919032849,33
1839,27,depressing,5.777036958494758,23
1840,362,depressing,3.71306774199462,19
1841,372,depressing,5.092071073049334,21
1842,220,depressing,4.435494504142545,19
1843,46,depressing,3.7601454302541257,23
1844,343,depressing,6.031124076232066,18
1845,147,depressing,4.710134657630446,26
1846,358,depressing,4.363735807553503,23
1847,151,depressing,4.817984374250359,21
1848,216,depressing,5.549715176938407,32
1849,135,depressing,4.054521758293688,25
1850,334,depressing,4.19001354495701,26
1851,15,depressing,4.66458501817704,24
1852,367,depressing,3.6717611464075772,19
1853,50,depressing,7.484184742272978,17
1854,291,depressing,4.387275351092556,26
1855,127,depressing,3.895220006331118,18
1856,193,depressing,4.3431850725196375,34
1857,389,depressing,4.351588797479882,31
1858,400,depressing,4.9530879806428745,34
1859,138,depressing,5.771036537953832,19
1860,325,depressing,2.010279667422525,25
1861,179,depressing,5.369091831205425,30
1862,354,depressing,2.7518939474697564,24
1863,387,depressing,4.015606782262702,36
1864,163,depressing,5.226796475004724,24
1865,382,depressing,3.6762061549084253,22
1866,374,depressing,2.919890776323525,19
1867,397,depressing,3.958796191860708,20
1868,249,depressing,4.040328240635258,32
1869,359,depressing,4.317535485980869,27
1870,393,depressing,4.269688691078676,29
1871,222,depressing,4.637503594432943,35
1872,39,depressing,6.106374167005906,17
1873,231,depressing,3.8627785075187147,30
1874,255,depressing,4.3039920402859,19
1875,18,depressing,6.052599042684061,30
1876,168,depressing,5.098584545589601,32
1877,43,depressing,5.639682751661918,24
1878,287,depressing,3.518751963008454,23
1879,9,depressing,4.355961069277206,17
1880,316,depressing,5.10355717113917,26
1881,279,depressing,4.364962651727358,17
1882,116,depressing,5.029788737185038,27
1883,256,depressing,4.8709754929868785,31
1884,281,depressing,3.784249355403046,19
1885,339,depressing,3.7653210913995228,25
1886,88,depressing,4.666061175823486,22
1887,335,depressing,4.411873047763437,23
1888,369,depressing,3.605718431716024,29
1889,143,depressing,3.834725673373627,25
1890,173,depressing,3.993754019229563,24
1891,165,depressing,4.493707437056109,34
1892,385,depressing,3.5231845036389764,20
1893,99,depressing,5.253841158503168,22
1894,51,depressing,5.265648535868258,22
1895,350,depressing,3.892810589646813,30
1896,122,depressing,4.87923679445831,29
1897,274,depressing,3.0242656534849153,23
1898,144,depressing,5.404892242545926,33
1899,59,depressing,5.621319599743217,19
1900,361,depressing,5.171702001614986,23
1901,349,depressing,2.5269769274695384,28
1902,383,depressing,4.298205974699746,19
1903,388,depressing,5.075916884004334,31
1904,56,depressing,4.85693142836,28
1905,145,depressing,5.53981231760925,22
1906,323,depressing,3.388606821564215,24
1907,258,depressing,3.2635883595223554,25
1908,229,depressing,5.32104404748083,25
1909,364,depressing,3.309863123993559,23
1910,70,depressing,4.772377703995351,35
1911,106,depressing,5.874365394586534,32
1912,261,depressing,4.026382461727289,21
1913,395,depressing,5.315347663077281,19
1914,167,depressing,4.479261984276301,29
1915,314,depressing,4.170225127087872,17
1916,248,depressing,2.4401604369346304,18
1917,189,depressing,5.438126023356203,18
1918,181,depressing,3.9654498427456426,24
1919,98,depressing,5.0923123620551225,29
1920,7,depressing,4.1392968734822,25
1921,330,depressing,4.739196399478657,28
1922,19,depressing,4.2054737929777195,30
1923,268,depressing,4.375998650082197,23
1924,140,depressing,5.9503913062604274,33
1925,14,depressing,3.671526237780108,26
1926,213,depressing,5.086603184973481,21
1927,133,depressing,4.383280387496669,21
1928,112,depressing,4.089659159024476,26
1929,267,depressing,3.161607732712805,27
1930,192,depressing,2.899187187753431,16
1931,352,depressing,4.203158108838333,19
1932,236,depressing,4.113614994238396,22
1933,272,depressing,3.8462175894233863,19
1934,121,depressing,5.900687617802357,23
1935,149,depressing,5.221843546470548,27
1936,89,depressing,5.497593906844245,34
1937,8,depressing,5.222421398440721,28
1938,246,depressing,5.6660660640828455,30
1939,373,depressing,5.161359371979732,31
1940,297,depressing,4.627858964047063,25
1941,31,depressing,5.437406176083712,30
1942,91,depressing,5.54270176793621,23
1943,107,depressing,5.152655158929669,26
1944,62,depressing,5.47336603435203,34
1945,230,depressing,5.332293513549186,21
1946,346,depressing,5.875158264674393,18
1947,311,depressing,4.231978085749843,28
1948,296,depressing,4.537120673236826,20
1949,271,depressing,4.159941504239749,28
1950,290,depressing,5.373239923062438,20
1951,152,depressing,5.1666344219512474,27
1952,148,depressing,4.30748272587353,18
1953,284,depressing,4.461974873854958,23
1954,270,depressing,5.8423835756030265,24
1955,221,depressing,4.0130952380952385,20
1956,79,depressing,5.495658158392772,25
1957,209,depressing,4.4483589720574175,21
1958,191,depressing,3.207134962845193,26
1959,128,depressing,5.227730306260252,30
1960,390,depressing,2.54302832598572,22
1961,282,depressing,4.398511592179465,22
1962,365,depressing,3.647245214327326,24
1963,398,depressing,4.173702261802949,24
1964,360,depressing,3.4729664096340196,27
1965,273,depressing,4.371932328374411,31
1966,130,depressing,5.247515435239242,19
1967,227,depressing,4.6480391973868596,24
1968,2,depressing,3.885021928781327,26
1969,399,depressing,4.487096855358163,23
1970,320,depressing,3.9572748832002755,36
1971,240,depressing,3.8204954998385494,28
1972,347,depressing,4.4237344473277975,23
1973,396,depressing,5.440814525975816,25
1974,275,depressing,3.5815689797171277,27
1975,180,depressing,5.229559676434676,21
1976,254,depressing,3.570098631239936,23
1977,242,depressing,4.403210304943714,21
1978,126,depressing,4.842667747662367,15
1979,146,depressing,4.446965839436418,40
1980,57,depressing,3.797348863503835,32
1981,123,depressing,5.816933912243897,26
1982,257,depressing,3.610459210929403,36
1983,195,depressing,5.7096846853896945,22
1984,233,depressing,4.649108656431839,22
1985,366,depressing,2.918516266342353,23
1986,174,depressing,3.781566843244475,22
1987,283,depressing,3.372987682511492,21
1988,12,depressing,5.065214020507241,31
1989,264,depressing,4.610966189055194,23
1990,162,depressing,5.439844131487917,27
1991,292,depressing,4.192516434183101,25
1992,47,depressing,4.581684365955833,24
1993,289,depressing,4.020022441442108,23
1994,251,depressing,5.108363934565308,33
1995,25,depressing,5.706961298849834,29
1996,74,depressing,7.301681632296164,22
1997,295,depressing,4.753709079578177,25
1998,108,depressing,5.633906646300047,25
1999,375,depressing,5.65173892346235,19
2000,203,beautiful,5.091235664919876,28
2001,305,beautiful,5.334179812275788,26
2002,276,beautiful,3.9729322536782217,20
2003,45,beautiful,5.3549736387949345,31
2004,380,beautiful,5.741924473383652,17
2005,277,beautiful,3.75830646195077,29
2006,262,beautiful,5.5565210932858,17
2007,278,beautiful,6.4813534683680265,20
2008,69,beautiful,4.259519791879183,22
2009,83,beautiful,5.259761066836941,26
2010,11,beautiful,3.930514832798286,28
2011,85,beautiful,3.5980795226484883,16
2012,328,beautiful,7.736212032184524,33
2013,340,beautiful,6.031232612438721,32
2014,223,beautiful,3.7755911530346093,31
2015,120,beautiful,4.518650793650794,16
2016,169,beautiful,3.841019039058255,22
2017,58,beautiful,5.040554522204139,20
2018,42,beautiful,3.8667320424920244,29
2019,381,beautiful,6.16808349509751,19
2020,64,beautiful,3.068029186542511,18
2021,150,beautiful,4.624766155196992,21
2022,80,beautiful,3.851494126768089,32
2023,13,beautiful,3.780812030163506,23
2024,207,beautiful,3.843237190650984,39
2025,237,beautiful,4.044875170912038,31
2026,176,beautiful,3.6429880976966476,20
2027,67,beautiful,5.3750522465916095,20
2028,217,beautiful,4.5955276169704895,26
2029,35,beautiful,4.547599917989723,21
2030,161,beautiful,4.438673322069125,28
2031,348,beautiful,5.926075789943856,23
2032,307,beautiful,4.476086390015777,32
2033,73,beautiful,3.7452994379624616,29
2034,164,beautiful,4.660331852879128,29
2035,100,beautiful,4.745107328834037,21
2036,16,beautiful,3.1788029407258067,33
2037,219,beautiful,3.460943201217801,21
2038,332,beautiful,5.158365238931205,28
2039,44,beautiful,4.2885792282807484,16
2040,72,beautiful,3.0029732269083182,25
2041,308,beautiful,3.2132867444227893,14
2042,94,beautiful,3.3578820879489624,24
2043,206,beautiful,3.4011700504796067,26
2044,5,beautiful,5.117310680793742,28
2045,319,beautiful,3.1487617743432286,32
2046,326,beautiful,5.76541141876302,17
2047,119,beautiful,3.1114255872513588,18
2048,331,beautiful,5.159361365058996,27
2049,286,beautiful,2.192982456140351,19
2050,302,beautiful,4.358248601530335,19
2051,241,beautiful,5.493622698962737,27
2052,337,beautiful,5.41122274172765,26
2053,300,beautiful,4.868754867517346,18
2054,10,beautiful,4.212686018856081,29
2055,114,beautiful,4.008782488284574,35
2056,76,beautiful,4.878274278530034,30
2057,185,beautiful,3.7202049418801337,30
2058,4,beautiful,4.694454399519379,25
2059,124,beautiful,3.7296271589176895,25
2060,78,beautiful,4.014575614937934,27
2061,312,beautiful,4.122354913221775,19
2062,293,beautiful,6.440083926290824,24
2063,252,beautiful,3.775923513312883,16
2064,208,beautiful,4.016377594808968,30
2065,125,beautiful,3.2887099086403326,30
2066,159,beautiful,5.011731021917779,24
2067,38,beautiful,4.778705364348481,25
2068,178,beautiful,4.247772097211576,34
2069,82,beautiful,4.343906385938382,18
2070,52,beautiful,4.5534499288284165,28
2071,235,beautiful,3.164135346689218,19
2072,212,beautiful,4.343753769130113,28
2073,301,beautiful,5.687468166516142,24
2074,111,beautiful,2.0509619144794042,12
2075,48,beautiful,4.4266546743202095,19
2076,201,beautiful,5.412739548361531,22
2077,194,beautiful,3.664653809533502,30
2078,93,beautiful,5.091926963309297,29
2079,363,beautiful,5.006118170016313,22
2080,317,beautiful,4.617612879114237,29
2081,210,beautiful,4.8022834711689555,36
2082,368,beautiful,5.761491230494768,28
2083,86,beautiful,5.262146787056208,18
2084,250,beautiful,5.603123256098085,22
2085,321,beautiful,6.352634179172478,34
2086,182,beautiful,4.990465552965553,24
2087,41,beautiful,4.643020725861703,30
2088,322,beautiful,4.856822914069292,30
2089,196,beautiful,4.716340903622264,24
2090,327,beautiful,6.04931641285371,28
2091,303,beautiful,4.779796055206737,18
2092,136,beautiful,3.345511721088131,30
2093,184,beautiful,4.3292547403264106,29
2094,110,beautiful,4.350685029256458,26
2095,377,beautiful,4.823953812746916,30
2096,139,beautiful,3.3632210734751573,22
2097,132,beautiful,3.6167098829934075,18
2098,154,beautiful,4.718921699466206,23
2099,313,beautiful,5.10804480628874,32
2100,342,beautiful,5.69494459022434,28
2101,294,beautiful,5.2604285775529105,18
2102,141,beautiful,5.830629257438468,26
2103,63,beautiful,3.992944196325976,34
2104,353,beautiful,6.038606790387319,24
2105,199,beautiful,4.412206656528367,25
2106,351,beautiful,7.029997291834791,17
2107,190,beautiful,4.08418626872928,25
2108,153,beautiful,3.0483475227872896,23
2109,338,beautiful,4.280809716488334,25
2110,288,beautiful,5.979380921746514,25
2111,370,beautiful,6.303993521098785,24
2112,234,beautiful,4.337212220861506,28
2113,379,beautiful,4.529330223036738,24
2114,55,beautiful,5.387819186711475,28
2115,266,beautiful,4.415301362864278,28
2116,247,beautiful,5.488455924662822,18
2117,118,beautiful,5.4395857867122235,24
2118,21,beautiful,3.17114697019027,23
2119,243,beautiful,4.887195669797335,22
2120,378,beautiful,5.905747987259315,29
2121,238,beautiful,4.560983981693364,19
2122,142,beautiful,3.8736232136420075,36
2123,392,beautiful,5.530612231989175,23
2124,60,beautiful,1.913499199213485,21
2125,103,beautiful,3.0065379881556353,22
2126,232,beautiful,4.56910572558871,21
2127,77,beautiful,3.391973181828254,22
2128,134,beautiful,5.236249432945164,23
2129,95,beautiful,3.4220622464520254,21
2130,54,beautiful,3.5606304921467364,37
2131,200,beautiful,4.1801663252094015,31
2132,215,beautiful,4.258560059103537,26
2133,344,beautiful,5.942160384547908,26
2134,299,beautiful,4.787199141659714,25
2135,68,beautiful,4.0435867164467565,22
2136,84,beautiful,4.453311795682639,28
2137,90,beautiful,4.350821790211529,30
2138,371,beautiful,4.714984703142598,25
2139,30,beautiful,3.981378167829781,28
2140,105,beautiful,3.7056187239708045,25
2141,336,beautiful,5.334364172195585,29
2142,214,beautiful,4.902744839519033,25
2143,263,beautiful,6.291013749807132,23
2144,109,beautiful,3.8958676706990056,21
2145,355,beautiful,6.887875216520953,24
2146,28,beautiful,2.843864606084803,37
2147,101,beautiful,4.187927862288263,20
2148,384,beautiful,6.606561588637325,28
2149,102,beautiful,4.544529503234861,33
2150,97,beautiful,5.026585196572666,30
2151,386,beautiful,4.821317170474249,22
2152,187,beautiful,3.838791318626401,18
2153,53,beautiful,3.720104891859277,24
2154,244,beautiful,5.449425524500487,24
2155,66,beautiful,2.854285210344023,19
2156,183,beautiful,4.639126426445268,22
2157,186,beautiful,5.8990135399871715,20
2158,3,beautiful,2.3841743066380747,33
2159,315,beautiful,4.962582775127932,30
2160,6,beautiful,3.5398237859538173,26
2161,204,beautiful,4.380357895784393,22
2162,198,beautiful,3.3374645068193454,21
2163,26,beautiful,4.854535975614852,30
2164,226,beautiful,3.937707265714969,35
2165,87,beautiful,6.7226475085527895,26
2166,228,beautiful,4.247695647306863,25
2167,357,beautiful,5.514651978995122,20
2168,157,beautiful,3.4990096261874846,25
2169,224,beautiful,3.786307760790279,27
2170,309,beautiful,5.0234055628792476,19
2171,170,beautiful,4.024794937625287,30
2172,104,beautiful,3.1607272398042427,22
2173,131,beautiful,6.52320319588924,33
2174,37,beautiful,1.9401860144770775,30
2175,17,beautiful,2.9201210885535396,26
2176,171,beautiful,4.300277103848533,21
2177,71,beautiful,4.088811123274206,27
2178,376,beautiful,4.552238654330666,29
2179,61,beautiful,3.3721688939080248,24
2180,205,beautiful,3.738770167895928,20
2181,113,beautiful,4.050456478226464,20
2182,304,beautiful,4.400677021107128,27
2183,324,beautiful,5.865551709731233,26
2184,33,beautiful,5.0504530256677285,37
2185,32,beautiful,5.0790877282812765,20
2186,137,beautiful,4.724614071328674,30
2187,329,beautiful,4.677294685990338,23
2188,265,beautiful,5.127093763059991,19
2189,285,beautiful,4.177376048716901,35
2190,129,beautiful,3.744997403204235,28
2191,333,beautiful,6.073991402116402,16
2192,20,beautiful,2.692747512504546,26
2193,310,beautiful,5.331560752996175,26
2194,345,beautiful,5.706954613795549,29
2195,115,beautiful,6.435453759610834,23
2196,156,beautiful,4.704899709514695,22
2197,253,beautiful,6.007053853578509,23
2198,202,beautiful,4.940224053127279,22
2199,117,beautiful,3.4660129811637397,30
2200,188,beautiful,2.024692548084361,19
2201,259,beautiful,4.0846034434249825,26
2202,211,beautiful,5.644546973494342,15
2203,245,beautiful,4.4442456602639675,26
2204,155,beautiful,5.111760744705391,25
2205,260,beautiful,3.8594425615409453,27
2206,1,beautiful,4.611400242296928,28
2207,197,beautiful,5.201705315185844,25
2208,34,beautiful,2.6864935367859344,18
2209,269,beautiful,6.102279422820355,32
2210,341,beautiful,5.169263937345432,14
2211,391,beautiful,5.894075559516736,15
2212,40,beautiful,4.0505359031403545,25
2213,24,beautiful,4.902999238239513,19
2214,394,beautiful,5.256939822837795,23
2215,280,beautiful,4.219372464492962,22
2216,49,beautiful,5.9465044055027505,19
2217,318,beautiful,5.377247899047603,22
2218,75,beautiful,4.349239494400784,26
2219,298,beautiful,4.592673472287893,33
2220,218,beautiful,3.8686727358708572,18
2221,29,beautiful,3.0650704062001637,36
2222,65,beautiful,3.089093089679999,31
2223,158,beautiful,5.83612511462467,28
2224,160,beautiful,5.191455703636634,27
2225,23,beautiful,4.186299045084837,24
2226,166,beautiful,5.929339407326645,22
2227,306,beautiful,5.7694896072089055,27
2228,177,beautiful,4.420261254520514,30
2229,96,beautiful,4.9742224275673275,23
2230,225,beautiful,4.633333678494132,31
2231,22,beautiful,3.5107577395906917,26
2232,239,beautiful,3.63471216768803,17
2233,356,beautiful,5.6250450778100545,21
2234,175,beautiful,5.42546689303905,18
2235,92,beautiful,4.988966983413786,31
2236,81,beautiful,3.5861852378347425,23
2237,36,beautiful,5.123244186989399,20
2238,172,beautiful,2.9573651769404252,29
2239,27,beautiful,3.7878017228131644,19
2240,362,beautiful,5.3608674831991445,31
2241,372,beautiful,4.3411031328429,40
2242,220,beautiful,5.687055281882868,17
2243,46,beautiful,3.866182996896403,19
2244,343,beautiful,3.947640006192638,24
2245,147,beautiful,5.278224421081564,21
2246,358,beautiful,5.241625095142116,29
2247,151,beautiful,3.1044642503466036,15
2248,216,beautiful,4.429883737120579,24
2249,135,beautiful,4.914386742447712,29
2250,334,beautiful,5.214501827416588,23
2251,15,beautiful,4.770562770562771,15
2252,367,beautiful,6.508678745796743,19
2253,50,beautiful,2.798273851124877,22
2254,291,beautiful,3.8873159417023513,21
2255,127,beautiful,4.4220211161387635,17
2256,193,beautiful,4.67871635610766,15
2257,389,beautiful,5.269479594479595,22
2258,400,beautiful,4.8412097162097165,21
2259,138,beautiful,5.307686230588689,26
