country,gender,Image,Question,Score,Num_comparisons
Nigeria,female,202,lively,6.277777777777778,5
Nigeria,female,50,lively,3.305555555555556,5
Nigeria,female,63,lively,7.777777777777777,4
Nigeria,female,229,lively,1.9166666666666665,5
Nigeria,female,373,lively,7.083333333333334,4
Nigeria,female,240,lively,5.833333333333334,4
Nigeria,female,267,lively,3.3333333333333335,4
Nigeria,female,169,lively,3.8888888888888893,4
Nigeria,female,143,lively,3.928571428571429,7
Nigeria,female,286,lively,4.166666666666667,4
Nigeria,female,265,lively,5.833333333333334,4
Nigeria,female,30,lively,2.0,5
Nigeria,female,17,lively,3.4920634920634925,7
Nigeria,female,330,lively,7.083333333333334,4
Nigeria,female,206,lively,2.916666666666667,5
Nigeria,female,149,lively,2.777777777777778,4
Nigeria,female,103,lively,7.000000000000001,5
Nigeria,female,37,lively,7.5,4
Nigeria,female,370,lively,6.555555555555556,5
Nigeria,female,179,lively,3.2500000000000004,5
Nigeria,female,246,lively,3.3333333333333335,4
Nigeria,female,382,lively,4.333333333333333,5
Nigeria,female,321,lively,6.851851851851851,6
Nigeria,female,60,lively,5.166666666666667,5
Nigeria,female,158,lively,2.777777777777778,6
Nigeria,female,111,lively,2.1924603174603177,4
Nigeria,female,90,lively,1.527777777777778,4
Nigeria,female,25,lively,4.222222222222222,5
Nigeria,female,162,lively,1.9523809523809526,4
Nigeria,female,163,lively,3.3333333333333335,5
Nigeria,female,215,lively,3.666666666666667,4
Nigeria,female,358,lively,6.666666666666667,5
Nigeria,female,221,lively,2.0000000000000004,4
Nigeria,female,68,lively,7.814814814814816,5
Nigeria,female,112,lively,2.3333333333333335,6
Nigeria,female,393,lively,4.166666666666667,4
Nigeria,female,91,lively,4.166666666666667,4
Nigeria,female,216,lively,2.5,4
Nigeria,female,313,lively,6.666666666666667,6
Nigeria,female,151,lively,3.5833333333333335,5
Nigeria,female,399,lively,6.555555555555556,5
Nigeria,female,208,lively,4.4444444444444455,6
Nigeria,female,326,lively,7.638888888888888,4
Nigeria,female,213,lively,2.2222222222222228,4
Nigeria,female,283,lively,5.0,4
Nigeria,female,279,lively,8.333333333333334,4
Nigeria,female,288,lively,2.4444444444444446,5
Nigeria,female,233,lively,5.333333333333334,5
Nigeria,female,364,lively,2.1666666666666665,5
Nigeria,female,136,lively,7.333333333333334,5
Nigeria,female,390,lively,6.319444444444445,8
Nigeria,female,109,lively,2.916666666666667,4
Nigeria,female,189,lively,3.3333333333333335,5
Nigeria,female,83,lively,1.6666666666666667,4
Nigeria,female,65,lively,3.3333333333333335,5
Nigeria,female,39,lively,2.5,4
Nigeria,female,352,lively,7.222222222222222,4
Nigeria,female,263,lively,4.4444444444444455,4
Nigeria,female,272,lively,4.166666666666667,5
Nigeria,female,134,lively,6.25,4
Nigeria,female,92,lively,2.291666666666667,4
Nigeria,female,287,lively,1.6666666666666667,5
Nigeria,female,346,lively,6.111111111111112,4
Nigeria,female,76,lively,3.666666666666667,4
Nigeria,female,54,lively,2.5,4
Nigeria,female,164,lively,6.0,5
Nigeria,female,362,lively,7.600000000000001,6
Nigeria,female,278,lively,5.277777777777778,4
Nigeria,female,205,lively,3.111111111111111,5
Nigeria,female,128,lively,2.666666666666667,5
Nigeria,female,371,lively,4.166666666666667,4
Nigeria,female,254,lively,4.642857142857143,7
Nigeria,female,204,lively,5.833333333333334,4
Nigeria,female,366,lively,6.5740740740740735,4
Nigeria,female,293,lively,6.5,4
Nigeria,female,184,lively,2.5,4
Nigeria,female,331,lively,5.0,4
Nigeria,female,24,lively,3.7142857142857144,5
Nigeria,female,191,lively,6.111111111111111,6
Nigeria,female,120,lively,4.166666666666667,4
Nigeria,female,172,lively,3.1746031746031744,7
Nigeria,female,336,lively,5.0,4
Nigeria,female,377,boring,2.8703703703703707,6
Nigeria,female,70,boring,3.055555555555556,4
Nigeria,female,209,boring,7.407407407407408,6
Nigeria,female,240,boring,5.666666666666668,5
Nigeria,female,397,boring,3.5833333333333335,5
Nigeria,female,169,boring,4.666666666666667,5
Nigeria,female,77,boring,2.777777777777778,7
Nigeria,female,273,boring,3.4285714285714284,7
Nigeria,female,30,boring,3.111111111111111,5
Nigeria,female,212,boring,6.111111111111111,6
Nigeria,female,206,boring,5.0,5
Nigeria,female,48,boring,5.333333333333334,4
Nigeria,female,102,boring,5.833333333333334,4
Nigeria,female,149,boring,9.25925925925926,5
Nigeria,female,103,boring,3.8888888888888884,4
Nigeria,female,37,boring,4.722222222222222,4
Nigeria,female,19,boring,0.8333333333333334,4
Nigeria,female,369,boring,1.5555555555555556,5
Nigeria,female,382,boring,2.2222222222222228,4
Nigeria,female,292,boring,4.166666666666667,4
Nigeria,female,321,boring,1.9126984126984126,5
Nigeria,female,60,boring,4.583333333333334,4
Nigeria,female,391,boring,4.666666666666667,5
Nigeria,female,333,boring,2.3333333333333335,4
Nigeria,female,33,boring,4.166666666666667,4
Nigeria,female,358,boring,2.2500000000000004,5
Nigeria,female,7,boring,5.476190476190476,4
Nigeria,female,68,boring,3.7142857142857144,7
Nigeria,female,69,boring,7.083333333333334,4
Nigeria,female,112,boring,4.666666666666667,5
Nigeria,female,357,boring,1.9444444444444446,4
Nigeria,female,257,boring,1.1666666666666667,5
Nigeria,female,222,boring,4.332010582010582,7
Nigeria,female,301,boring,6.333333333333333,5
Nigeria,female,124,boring,2.777777777777778,4
Nigeria,female,216,boring,4.074074074074074,8
Nigeria,female,242,boring,2.277777777777778,4
Nigeria,female,148,boring,6.222222222222222,5
Nigeria,female,123,boring,5.0,4
Nigeria,female,5,boring,6.0,5
Nigeria,female,243,boring,4.75,4
Nigeria,female,310,boring,3.3333333333333335,4
Nigeria,female,296,boring,5.0,4
Nigeria,female,80,boring,5.333333333333334,5
Nigeria,female,119,boring,3.3333333333333335,4
Nigeria,female,279,boring,2.5,4
Nigeria,female,329,boring,5.833333333333334,4
Nigeria,female,2,boring,4.722222222222222,4
Nigeria,female,176,boring,3.833333333333333,4
Nigeria,female,311,boring,4.166666666666667,4
Nigeria,female,131,boring,5.0,4
Nigeria,female,339,boring,2.5,4
Nigeria,female,44,boring,2.3333333333333335,5
Nigeria,female,294,boring,5.833333333333334,4
Nigeria,female,65,boring,7.5,4
Nigeria,female,200,boring,3.8095238095238093,5
Nigeria,female,290,boring,4.166666666666667,4
Nigeria,female,56,boring,4.583333333333334,4
Nigeria,female,41,boring,3.1111111111111116,5
Nigeria,female,263,boring,7.5,4
Nigeria,female,274,boring,5.0,4
Nigeria,female,381,boring,5.833333333333334,4
Nigeria,female,258,boring,4.0,6
Nigeria,female,84,boring,3.3333333333333335,4
Nigeria,female,72,boring,4.666666666666667,5
Nigeria,female,228,boring,2.4444444444444446,5
Nigeria,female,194,boring,1.9814814814814816,5
Nigeria,female,201,boring,6.148148148148149,5
Nigeria,female,11,boring,5.0,4
Nigeria,female,323,boring,5.0,4
Nigeria,female,367,boring,2.291666666666667,4
Nigeria,female,138,boring,6.166666666666667,5
Nigeria,female,223,boring,4.361111111111112,10
Nigeria,female,46,boring,5.611111111111112,4
Nigeria,female,122,boring,4.166666666666667,4
Nigeria,female,371,boring,3.3333333333333335,4
Nigeria,female,154,boring,7.916666666666667,4
Nigeria,female,6,boring,5.119047619047619,4
Nigeria,female,184,boring,4.642857142857143,4
Nigeria,female,231,boring,5.0,4
Nigeria,female,255,boring,3.75,4
Nigeria,female,356,boring,2.916666666666667,4
Nigeria,female,253,boring,6.666666666666667,4
Nigeria,female,97,boring,2.916666666666667,4
Nigeria,female,126,boring,7.333333333333334,5
Nigeria,female,70,wealthy,2.0833333333333335,4
Nigeria,female,317,wealthy,2.166666666666667,5
Nigeria,female,256,wealthy,2.7777777777777777,6
Nigeria,female,1,wealthy,3.3333333333333335,4
Nigeria,female,63,wealthy,3.3333333333333335,5
Nigeria,female,18,wealthy,3.9351851851851856,6
Nigeria,female,229,wealthy,6.0,4
Nigeria,female,248,wealthy,6.5,4
Nigeria,female,250,wealthy,2.666666666666667,5
Nigeria,female,180,wealthy,2.5,4
Nigeria,female,190,wealthy,3.3333333333333335,4
Nigeria,female,341,wealthy,4.444444444444445,4
Nigeria,female,114,wealthy,4.62962962962963,6
Nigeria,female,99,wealthy,5.904761904761905,5
Nigeria,female,77,wealthy,5.833333333333334,4
Nigeria,female,61,wealthy,3.71957671957672,7
Nigeria,female,273,wealthy,5.277777777777778,4
Nigeria,female,212,wealthy,6.25,4
Nigeria,female,239,wealthy,4.166666666666667,4
Nigeria,female,281,wealthy,2.0,5
Nigeria,female,206,wealthy,3.8888888888888893,4
Nigeria,female,387,wealthy,6.111111111111112,6
Nigeria,female,10,wealthy,1.7592592592592597,4
Nigeria,female,149,wealthy,0.8333333333333334,4
Nigeria,female,277,wealthy,3.3333333333333335,4
Nigeria,female,370,wealthy,4.074074074074074,6
Nigeria,female,375,wealthy,5.0,6
Nigeria,female,382,wealthy,2.777777777777778,6
Nigeria,female,145,wealthy,2.314814814814815,4
Nigeria,female,43,wealthy,4.796296296296297,8
Nigeria,female,16,wealthy,4.166666666666667,4
Nigeria,female,25,wealthy,3.75,4
Nigeria,female,162,wealthy,4.250000000000001,5
Nigeria,female,163,wealthy,5.111111111111112,5
Nigeria,female,358,wealthy,8.083333333333334,4
Nigeria,female,29,wealthy,1.7261904761904765,6
Nigeria,female,221,wealthy,4.027777777777778,6
Nigeria,female,68,wealthy,5.0,4
Nigeria,female,112,wealthy,4.166666666666667,4
Nigeria,female,393,wealthy,6.0,5
Nigeria,female,93,wealthy,1.6666666666666667,4
Nigeria,female,251,wealthy,7.083333333333334,4
Nigeria,female,236,wealthy,4.592592592592593,5
Nigeria,female,94,wealthy,2.166666666666667,5
Nigeria,female,308,wealthy,4.166666666666667,4
Nigeria,female,157,wealthy,2.2222222222222228,4
Nigeria,female,91,wealthy,6.555555555555556,5
Nigeria,female,266,wealthy,4.4444444444444455,4
Nigeria,female,182,wealthy,5.25,4
Nigeria,female,148,wealthy,2.685185185185185,6
Nigeria,female,152,wealthy,2.5,4
Nigeria,female,27,wealthy,2.0833333333333335,4
Nigeria,female,151,wealthy,2.2222222222222228,4
Nigeria,female,295,wealthy,6.666666666666667,4
Nigeria,female,80,wealthy,3.3333333333333335,4
Nigeria,female,219,wealthy,5.222222222222222,5
Nigeria,female,89,wealthy,4.166666666666667,4
Nigeria,female,364,wealthy,2.3333333333333335,4
Nigeria,female,136,wealthy,2.2083333333333335,4
Nigeria,female,395,wealthy,5.833333333333334,4
Nigeria,female,131,wealthy,5.833333333333334,4
Nigeria,female,140,wealthy,5.0,4
Nigeria,female,195,wealthy,2.361111111111111,6
Nigeria,female,109,wealthy,3.1666666666666665,5
Nigeria,female,383,wealthy,8.333333333333334,4
Nigeria,female,271,wealthy,6.111111111111111,4
Nigeria,female,75,wealthy,2.0833333333333335,4
Nigeria,female,3,wealthy,2.5,4
Nigeria,female,28,wealthy,4.222222222222222,6
Nigeria,female,56,wealthy,6.388888888888888,4
Nigeria,female,139,wealthy,3.3333333333333335,4
Nigeria,female,272,wealthy,5.277777777777778,5
Nigeria,female,81,wealthy,1.203703703703704,4
Nigeria,female,92,wealthy,4.2063492063492065,7
Nigeria,female,76,wealthy,2.2222222222222228,4
Nigeria,female,9,wealthy,4.166666666666667,4
Nigeria,female,196,wealthy,7.083333333333334,4
Nigeria,female,241,wealthy,4.814814814814815,6
Nigeria,female,340,wealthy,6.296296296296297,4
Nigeria,female,362,wealthy,6.5,5
Nigeria,female,11,wealthy,1.6666666666666667,4
Nigeria,female,226,wealthy,4.4444444444444455,4
Nigeria,female,323,wealthy,9.166666666666668,4
Nigeria,female,171,wealthy,5.833333333333334,4
Nigeria,female,378,wealthy,5.833333333333334,4
Nigeria,female,367,wealthy,6.666666666666667,5
Nigeria,female,187,wealthy,1.6666666666666667,4
Nigeria,female,315,wealthy,3.3333333333333335,4
Nigeria,female,225,wealthy,7.037037037037037,4
Nigeria,female,47,wealthy,5.0,4
Nigeria,female,6,wealthy,3.3333333333333335,4
Nigeria,female,264,wealthy,5.740740740740741,6
Nigeria,female,107,wealthy,6.25,4
Nigeria,female,24,wealthy,5.333333333333334,5
Nigeria,female,191,wealthy,5.833333333333334,4
Nigeria,female,345,wealthy,5.0,4
Nigeria,female,203,wealthy,9.000000000000002,6
Nigeria,female,165,wealthy,3.8888888888888893,4
Nigeria,female,336,wealthy,6.888888888888888,5
Nigeria,female,307,depressing,7.5,4
Nigeria,female,202,depressing,2.5925925925925926,4
Nigeria,female,50,depressing,5.333333333333334,5
Nigeria,female,256,depressing,4.166666666666667,4
Nigeria,female,350,depressing,2.388888888888889,5
Nigeria,female,229,depressing,7.037037037037037,6
Nigeria,female,373,depressing,5.833333333333334,4
Nigeria,female,341,depressing,4.250000000000001,5
Nigeria,female,114,depressing,2.9629629629629637,6
Nigeria,female,143,depressing,5.962962962962963,5
Nigeria,female,286,depressing,8.055555555555555,4
Nigeria,female,77,depressing,3.3333333333333335,4
Nigeria,female,95,depressing,4.400352733686067,6
Nigeria,female,30,depressing,8.333333333333334,4
Nigeria,female,212,depressing,2.0,5
Nigeria,female,347,depressing,2.8472222222222228,5
Nigeria,female,330,depressing,1.8888888888888888,5
Nigeria,female,337,depressing,3.3333333333333335,6
Nigeria,female,206,depressing,2.666666666666667,5
Nigeria,female,302,depressing,3.925925925925926,9
Nigeria,female,48,depressing,2.2222222222222223,8
Nigeria,female,121,depressing,8.666666666666668,4
Nigeria,female,103,depressing,4.166666666666667,4
Nigeria,female,369,depressing,4.111111111111112,5
Nigeria,female,4,depressing,7.916666666666667,4
Nigeria,female,382,depressing,2.314814814814815,4
Nigeria,female,292,depressing,5.0,4
Nigeria,female,321,depressing,1.761904761904762,5
Nigeria,female,43,depressing,6.666666666666667,6
Nigeria,female,333,depressing,2.301587301587302,6
Nigeria,female,33,depressing,2.5,5
Nigeria,female,58,depressing,5.833333333333334,6
Nigeria,female,221,depressing,5.833333333333334,4
Nigeria,female,68,depressing,4.166666666666667,6
Nigeria,female,357,depressing,6.666666666666667,6
Nigeria,female,257,depressing,2.5,4
Nigeria,female,222,depressing,4.8842592592592595,9
Nigeria,female,93,depressing,5.222222222222222,5
Nigeria,female,251,depressing,3.3333333333333335,5
Nigeria,female,368,depressing,2.666666666666667,5
Nigeria,female,313,depressing,1.6666666666666667,4
Nigeria,female,152,depressing,5.666666666666667,5
Nigeria,female,27,depressing,2.5,4
Nigeria,female,388,depressing,1.6666666666666667,5
Nigeria,female,389,depressing,5.0,4
Nigeria,female,295,depressing,6.388888888888888,4
Nigeria,female,243,depressing,5.208333333333334,4
Nigeria,female,291,depressing,1.1111111111111114,5
Nigeria,female,155,depressing,1.6666666666666667,4
Nigeria,female,80,depressing,5.833333333333334,4
Nigeria,female,238,depressing,5.333333333333334,5
Nigeria,female,40,depressing,1.6666666666666667,4
Nigeria,female,34,depressing,5.277777777777778,4
Nigeria,female,176,depressing,6.2592592592592595,5
Nigeria,female,322,depressing,4.166666666666667,4
Nigeria,female,311,depressing,2.5,4
Nigeria,female,237,depressing,3.75,4
Nigeria,female,44,depressing,6.190476190476191,4
Nigeria,female,109,depressing,4.166666666666667,4
Nigeria,female,199,depressing,7.584656084656085,7
Nigeria,female,186,depressing,4.523809523809525,7
Nigeria,female,100,depressing,8.518518518518519,4
Nigeria,female,271,depressing,3.8888888888888884,5
Nigeria,female,108,depressing,4.166666666666667,4
Nigeria,female,83,depressing,6.111111111111111,6
Nigeria,female,200,depressing,3.8888888888888893,7
Nigeria,female,352,depressing,3.444444444444444,5
Nigeria,female,28,depressing,6.388888888888888,4
Nigeria,female,56,depressing,5.0,6
Nigeria,female,355,depressing,0.0,4
Nigeria,female,81,depressing,1.9444444444444446,4
Nigeria,female,52,depressing,2.5396825396825395,7
Nigeria,female,381,depressing,4.821428571428571,7
Nigeria,female,258,depressing,4.166666666666667,4
Nigeria,female,164,depressing,3.611111111111111,6
Nigeria,female,196,depressing,2.5,4
Nigeria,female,362,depressing,4.166666666666667,4
Nigeria,female,323,depressing,1.25,4
Nigeria,female,171,depressing,5.370370370370371,4
Nigeria,female,144,depressing,5.8730158730158735,7
Nigeria,female,315,depressing,5.0,4
Nigeria,female,204,depressing,3.472222222222222,6
Nigeria,female,334,depressing,8.531746031746032,4
Nigeria,female,35,depressing,7.354497354497355,6
Nigeria,female,225,depressing,2.2222222222222228,4
Nigeria,female,394,depressing,3.3333333333333335,4
Nigeria,female,24,depressing,5.0,4
Nigeria,female,66,depressing,5.555555555555555,4
Nigeria,female,161,depressing,1.527777777777778,4
Nigeria,female,12,depressing,6.370370370370371,5
Nigeria,female,356,depressing,3.75,4
Nigeria,female,165,depressing,4.166666666666667,4
Nigeria,female,97,depressing,4.833333333333333,4
Nigeria,female,172,depressing,6.263888888888889,6
Nigeria,female,53,depressing,7.916666666666667,5
Nigeria,female,380,depressing,4.2592592592592595,6
Nigeria,female,214,depressing,4.333333333333334,5
Nigeria,female,175,depressing,4.166666666666667,4
Nigeria,female,307,beautiful,4.666666666666667,5
Nigeria,female,170,beautiful,4.722222222222222,4
Nigeria,female,209,beautiful,6.201058201058201,7
Nigeria,female,317,beautiful,4.888888888888889,5
Nigeria,female,398,beautiful,6.333333333333333,4
Nigeria,female,350,beautiful,7.083333333333334,5
Nigeria,female,229,beautiful,4.666666666666667,5
Nigeria,female,373,beautiful,5.555555555555556,4
Nigeria,female,180,beautiful,3.3333333333333335,4
Nigeria,female,71,beautiful,2.5,4
Nigeria,female,267,beautiful,6.944444444444444,6
Nigeria,female,85,beautiful,3.555555555555556,5
Nigeria,female,77,beautiful,5.0,5
Nigeria,female,61,beautiful,1.1111111111111114,5
Nigeria,female,273,beautiful,7.444444444444445,5
Nigeria,female,265,beautiful,5.833333333333334,4
Nigeria,female,281,beautiful,2.2222222222222228,5
Nigeria,female,387,beautiful,6.296296296296297,6
Nigeria,female,10,beautiful,4.481481481481482,5
Nigeria,female,149,beautiful,4.067460317460318,6
Nigeria,female,277,beautiful,3.666666666666667,5
Nigeria,female,179,beautiful,4.027777777777779,6
Nigeria,female,145,beautiful,1.527777777777778,4
Nigeria,female,90,beautiful,7.037037037037037,4
Nigeria,female,25,beautiful,5.833333333333334,4
Nigeria,female,268,beautiful,3.7222222222222223,4
Nigeria,female,224,beautiful,3.6904761904761907,4
Nigeria,female,221,beautiful,3.8888888888888893,6
Nigeria,female,112,beautiful,5.0,6
Nigeria,female,257,beautiful,6.666666666666667,4
Nigeria,female,93,beautiful,2.2222222222222228,4
Nigeria,female,251,beautiful,6.055555555555555,5
Nigeria,female,236,beautiful,3.75,4
Nigeria,female,94,beautiful,2.666666666666667,5
Nigeria,female,157,beautiful,2.5,4
Nigeria,female,266,beautiful,5.888888888888889,5
Nigeria,female,148,beautiful,2.6111111111111116,5
Nigeria,female,207,beautiful,8.095238095238097,7
Nigeria,female,319,beautiful,3.666666666666667,4
Nigeria,female,123,beautiful,3.2037037037037037,5
Nigeria,female,243,beautiful,7.083333333333334,4
Nigeria,female,343,beautiful,2.5,4
Nigeria,female,291,beautiful,4.166666666666667,4
Nigeria,female,74,beautiful,1.6250000000000002,5
Nigeria,female,208,beautiful,4.444444444444445,6
Nigeria,female,80,beautiful,2.5,4
Nigeria,female,117,beautiful,3.3333333333333335,4
Nigeria,female,288,beautiful,6.666666666666667,4
Nigeria,female,233,beautiful,5.833333333333334,6
Nigeria,female,342,beautiful,7.037037037037037,4
Nigeria,female,129,beautiful,0.8333333333333334,4
Nigeria,female,364,beautiful,5.763888888888889,6
Nigeria,female,311,beautiful,5.0,4
Nigeria,female,136,beautiful,1.2222222222222223,5
Nigeria,female,14,beautiful,1.6666666666666667,4
Nigeria,female,372,beautiful,4.000000000000001,5
Nigeria,female,390,beautiful,6.666666666666667,4
Nigeria,female,140,beautiful,1.8783068783068784,6
Nigeria,female,195,beautiful,2.666666666666667,5
Nigeria,female,78,beautiful,2.1296296296296298,4
Nigeria,female,305,beautiful,4.166666666666667,4
Nigeria,female,21,beautiful,1.5111111111111108,5
Nigeria,female,28,beautiful,2.2962962962962963,5
Nigeria,female,56,beautiful,4.388888888888889,4
Nigeria,female,142,beautiful,5.333333333333334,6
Nigeria,female,263,beautiful,8.333333333333334,4
Nigeria,female,52,beautiful,3.5000000000000004,4
Nigeria,female,178,beautiful,5.7671957671957665,7
Nigeria,female,247,beautiful,7.222222222222222,4
Nigeria,female,269,beautiful,3.3333333333333335,4
Nigeria,female,174,beautiful,6.4259259259259265,4
Nigeria,female,92,beautiful,4.507936507936509,7
Nigeria,female,324,beautiful,6.111111111111112,4
Nigeria,female,258,beautiful,3.3333333333333335,4
Nigeria,female,76,beautiful,4.666666666666667,5
Nigeria,female,54,beautiful,5.178571428571429,7
Nigeria,female,72,beautiful,3.8888888888888893,4
Nigeria,female,361,beautiful,5.0,4
Nigeria,female,323,beautiful,4.6190476190476195,5
Nigeria,female,138,beautiful,2.777777777777778,4
Nigeria,female,360,beautiful,6.5,4
Nigeria,female,147,beautiful,5.0,4
Nigeria,female,254,beautiful,5.583333333333334,5
Nigeria,female,154,beautiful,4.722222222222222,6
Nigeria,female,303,beautiful,7.5,4
Nigeria,female,49,beautiful,5.888888888888889,5
Nigeria,female,264,beautiful,1.6666666666666667,4
Nigeria,female,107,beautiful,2.8333333333333335,7
Nigeria,female,173,beautiful,3.611111111111111,6
Nigeria,female,249,beautiful,6.772486772486772,6
Nigeria,female,345,beautiful,6.666666666666667,5
Nigeria,female,203,beautiful,5.0,4
Nigeria,female,97,beautiful,5.0,4
Nigeria,female,172,beautiful,2.388888888888889,5
Nigeria,female,336,beautiful,8.407407407407408,4
Nigeria,female,50,live nearby,3.015873015873016,7
Nigeria,female,317,live nearby,7.083333333333334,4
Nigeria,female,256,live nearby,5.518518518518518,5
Nigeria,female,262,live nearby,6.111111111111112,6
Nigeria,female,63,live nearby,2.5,4
Nigeria,female,18,live nearby,4.990079365079366,6
Nigeria,female,350,live nearby,3.833333333333333,5
Nigeria,female,229,live nearby,5.333333333333334,5
Nigeria,female,180,live nearby,4.861111111111111,8
Nigeria,female,71,live nearby,2.2023809523809526,7
Nigeria,female,341,live nearby,5.555555555555555,4
Nigeria,female,286,live nearby,3.666666666666667,5
Nigeria,female,61,live nearby,1.416666666666667,4
Nigeria,female,96,live nearby,6.0,5
Nigeria,female,273,live nearby,6.222222222222222,5
Nigeria,female,30,live nearby,3.055555555555556,4
Nigeria,female,26,live nearby,4.166666666666667,4
Nigeria,female,347,live nearby,6.500000000000001,6
Nigeria,female,330,live nearby,8.333333333333334,4
Nigeria,female,281,live nearby,4.250000000000001,5
Nigeria,female,351,live nearby,8.425925925925926,6
Nigeria,female,387,live nearby,4.75,5
Nigeria,female,48,live nearby,4.166666666666667,6
Nigeria,female,102,live nearby,4.833333333333333,4
Nigeria,female,103,live nearby,3.8789682539682544,6
Nigeria,female,179,live nearby,1.722222222222222,4
Nigeria,female,133,live nearby,5.25,5
Nigeria,female,158,live nearby,5.833333333333334,8
Nigeria,female,43,live nearby,3.6904761904761907,7
Nigeria,female,16,live nearby,4.166666666666667,4
Nigeria,female,318,live nearby,3.7962962962962963,4
Nigeria,female,268,live nearby,7.5,4
Nigeria,female,68,live nearby,3.0833333333333335,4
Nigeria,female,69,live nearby,4.222222222222222,5
Nigeria,female,257,live nearby,2.6851851851851856,4
Nigeria,female,222,live nearby,6.833333333333333,4
Nigeria,female,328,live nearby,7.083333333333334,4
Nigeria,female,115,live nearby,7.944444444444445,4
Nigeria,female,368,live nearby,6.666666666666667,4
Nigeria,female,266,live nearby,5.0,4
Nigeria,female,242,live nearby,2.5,4
Nigeria,female,313,live nearby,4.416666666666668,5
Nigeria,female,152,live nearby,3.1746031746031744,5
Nigeria,female,27,live nearby,5.0,4
Nigeria,female,123,live nearby,3.3333333333333335,4
Nigeria,female,388,live nearby,7.222222222222222,4
Nigeria,female,230,live nearby,8.333333333333334,4
Nigeria,female,306,live nearby,5.666666666666667,5
Nigeria,female,291,live nearby,3.3333333333333335,5
Nigeria,female,74,live nearby,1.25,4
Nigeria,female,208,live nearby,4.854497354497354,7
Nigeria,female,80,live nearby,5.0,5
Nigeria,female,119,live nearby,2.916666666666667,6
Nigeria,female,89,live nearby,1.1666666666666667,5
Nigeria,female,82,live nearby,3.75,4
Nigeria,female,342,live nearby,8.88888888888889,4
Nigeria,female,322,live nearby,4.111111111111112,5
Nigeria,female,136,live nearby,2.0,5
Nigeria,female,14,live nearby,3.555555555555556,6
Nigeria,female,395,live nearby,7.111111111111112,4
Nigeria,female,131,live nearby,7.222222222222223,4
Nigeria,female,390,live nearby,5.833333333333334,4
Nigeria,female,109,live nearby,6.666666666666667,4
Nigeria,female,383,live nearby,6.190476190476191,7
Nigeria,female,271,live nearby,3.611111111111111,5
Nigeria,female,352,live nearby,3.75,4
Nigeria,female,56,live nearby,5.416666666666667,4
Nigeria,female,142,live nearby,2.277777777777778,4
Nigeria,female,272,live nearby,4.592592592592593,6
Nigeria,female,178,live nearby,1.5,5
Nigeria,female,247,live nearby,5.0,4
Nigeria,female,174,live nearby,5.396825396825397,7
Nigeria,female,92,live nearby,4.333333333333334,4
Nigeria,female,258,live nearby,2.666666666666667,5
Nigeria,female,164,live nearby,4.388888888888889,5
Nigeria,female,314,live nearby,3.619047619047619,7
Nigeria,female,196,live nearby,4.583333333333334,4
Nigeria,female,241,live nearby,2.5,4
Nigeria,female,359,live nearby,2.777777777777778,5
Nigeria,female,362,live nearby,4.087301587301588,7
Nigeria,female,284,live nearby,7.000000000000001,5
Nigeria,female,205,live nearby,5.0,4
Nigeria,female,171,live nearby,6.388888888888888,4
Nigeria,female,138,live nearby,4.592592592592593,5
Nigeria,female,360,live nearby,6.666666666666667,4
Nigeria,female,46,live nearby,4.555555555555556,5
Nigeria,female,147,live nearby,5.0,4
Nigeria,female,105,live nearby,5.0,6
Nigeria,female,303,live nearby,6.309523809523809,4
Nigeria,female,49,live nearby,4.0,5
Nigeria,female,394,live nearby,5.277777777777779,6
Nigeria,female,159,live nearby,5.277777777777778,6
Nigeria,female,173,live nearby,5.0,4
Nigeria,female,293,live nearby,5.472222222222222,6
Nigeria,female,198,live nearby,8.333333333333334,4
Nigeria,female,231,live nearby,8.041666666666668,4
Nigeria,female,255,live nearby,2.3333333333333335,5
Nigeria,female,345,live nearby,4.416666666666668,5
Nigeria,female,12,live nearby,4.500000000000001,5
Nigeria,female,165,live nearby,6.777777777777778,5
Nigeria,female,137,live nearby,2.666666666666667,5
Nigeria,female,380,live nearby,4.888888888888889,6
Nigeria,female,307,cycle,4.027777777777779,8
Nigeria,female,118,cycle,9.583333333333334,4
Nigeria,female,63,cycle,2.066666666666667,7
Nigeria,female,248,cycle,4.944444444444445,6
Nigeria,female,373,cycle,5.0,4
Nigeria,female,71,cycle,4.305555555555556,4
Nigeria,female,114,cycle,3.2222222222222228,5
Nigeria,female,85,cycle,5.0,5
Nigeria,female,99,cycle,2.0,5
Nigeria,female,347,cycle,3.055555555555556,8
Nigeria,female,130,cycle,2.666666666666667,5
Nigeria,female,387,cycle,2.5,4
Nigeria,female,379,cycle,6.388888888888888,4
Nigeria,female,48,cycle,4.574074074074074,5
Nigeria,female,102,cycle,4.714285714285714,5
Nigeria,female,149,cycle,5.0,4
Nigeria,female,37,cycle,3.611111111111111,4
Nigeria,female,375,cycle,1.1111111111111114,5
Nigeria,female,369,cycle,7.916666666666667,4
Nigeria,female,179,cycle,5.333333333333333,5
Nigeria,female,385,cycle,3.555555555555556,5
Nigeria,female,382,cycle,4.166666666666667,4
Nigeria,female,298,cycle,4.833333333333333,4
Nigeria,female,168,cycle,3.3333333333333335,4
Nigeria,female,16,cycle,2.0833333333333335,4
Nigeria,female,270,cycle,1.6666666666666667,4
