country,age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,Above 50 x middle,379,live nearby,6.666666666666667,4
All,Above 50 x middle,306,live nearby,5.0,4
All,Above 50 x middle,300,live nearby,5.0,5
All,Above 50 x middle,219,live nearby,3.6944444444444446,5
All,Above 50 x middle,351,live nearby,10.0,4
All,Above 50 x middle,308,live nearby,3.686868686868687,8
All,Above 50 x middle,319,live nearby,4.833333333333333,4
All,Above 50 x middle,335,live nearby,6.814814814814815,5
All,Above 50 x middle,141,live nearby,4.6726190476190474,6
All,Above 50 x middle,235,live nearby,4.861111111111111,8
All,Above 50 x middle,95,live nearby,8.333333333333334,4
All,Above 50 x middle,20,cycle,3.1666666666666665,4
All,Above 50 x middle,310,cycle,3.523809523809524,5
All,Above 50 x middle,80,cycle,1.8174603174603174,5
All,Above 50 x middle,201,cycle,5.190476190476191,5
All,Above 50 x middle,115,cycle,2.5,4
All,Above 50 x middle,156,cycle,6.527777777777779,7
All,Above 50 x middle,253,cycle,3.228395061728395,4
All,Above 50 x middle,117,cycle,4.444444444444445,6
All,Above 50 x middle,64,cycle,3.0,5
All,Above 50 x middle,155,cycle,5.277777777777779,4
All,Above 50 x middle,265,cycle,6.111111111111111,6
All,Above 50 x middle,263,cycle,2.555555555555556,5
All,Above 50 x middle,266,cycle,2.1296296296296298,6
All,Above 50 x middle,206,cycle,4.325396825396826,4
All,Above 50 x middle,34,cycle,3.5714285714285716,7
All,Above 50 x middle,82,cycle,8.37037037037037,5
All,Above 50 x middle,83,cycle,6.944444444444444,4
All,Above 50 x middle,237,cycle,1.8571428571428572,4
All,Above 50 x middle,269,cycle,6.666666666666667,5
All,Above 50 x middle,341,cycle,4.404761904761905,7
All,Above 50 x middle,139,cycle,1.6666666666666667,4
All,Above 50 x middle,239,cycle,3.444444444444444,5
All,Above 50 x middle,40,cycle,4.333333333333334,5
All,Above 50 x middle,376,cycle,7.1230158730158735,7
All,Above 50 x middle,67,cycle,7.546296296296297,6
All,Above 50 x middle,100,cycle,6.9855699855699855,7
All,Above 50 x middle,92,cycle,5.833333333333334,6
All,Above 50 x middle,232,cycle,6.814814814814815,5
All,Above 50 x middle,172,cycle,2.666666666666667,5
All,Above 50 x middle,105,cycle,3.9423076923076925,4
All,Above 50 x middle,137,cycle,7.638888888888888,4
All,Above 50 x middle,362,cycle,5.0,4
All,Above 50 x middle,372,cycle,6.527777777777778,4
All,Above 50 x middle,220,cycle,1.66984126984127,6
All,Above 50 x middle,358,cycle,4.833333333333334,5
All,Above 50 x middle,151,cycle,5.822751322751323,9
All,Above 50 x middle,97,cycle,4.0,5
All,Above 50 x middle,199,cycle,1.25,8
All,Above 50 x middle,86,cycle,5.238095238095237,7
All,Above 50 x middle,294,cycle,5.166666666666666,5
All,Above 50 x middle,127,cycle,4.666666666666667,5
All,Above 50 x middle,76,cycle,3.472222222222222,6
All,Above 50 x middle,293,cycle,4.111111111111112,8
All,Above 50 x middle,19,cycle,1.4814814814814818,4
All,Above 50 x middle,268,cycle,3.8203463203463204,7
All,Above 50 x middle,214,cycle,5.0,4
All,Above 50 x middle,281,cycle,3.5833333333333335,5
All,Above 50 x middle,312,cycle,2.5,4
All,Above 50 x middle,298,cycle,2.1296296296296298,4
All,Above 50 x middle,122,cycle,4.526455026455026,7
All,Above 50 x middle,129,cycle,4.268518518518519,12
All,Above 50 x middle,200,cycle,6.363636363636364,5
All,Above 50 x middle,90,cycle,6.071428571428572,4
All,Above 50 x middle,363,cycle,8.000000000000002,5
All,Above 50 x middle,112,cycle,5.717592592592593,6
All,Above 50 x middle,167,cycle,4.333333333333333,8
All,Above 50 x middle,244,cycle,3.7592592592592595,6
All,Above 50 x middle,267,cycle,4.166666666666667,4
All,Above 50 x middle,326,cycle,6.5925925925925934,5
All,Above 50 x middle,192,cycle,4.190476190476191,10
All,Above 50 x middle,359,cycle,3.119047619047619,7
All,Above 50 x middle,99,cycle,4.285714285714286,7
All,Above 50 x middle,169,cycle,7.936507936507937,5
All,Above 50 x middle,56,cycle,3.555555555555556,5
All,Above 50 x middle,369,cycle,5.333333333333334,5
All,Above 50 x middle,330,cycle,8.055555555555555,4
All,Above 50 x middle,65,cycle,7.62962962962963,4
All,Above 50 x middle,130,cycle,4.777777777777778,4
All,Above 50 x middle,182,cycle,3.75,4
All,Above 50 x middle,180,cycle,6.666666666666667,4
All,Above 50 x middle,231,cycle,1.8055555555555558,5
All,Above 50 x middle,289,cycle,5.083943833943834,6
All,Above 50 x middle,42,cycle,2.996031746031746,7
All,Above 50 x middle,178,cycle,2.4404761904761907,4
All,Above 50 x middle,163,cycle,4.367283950617284,6
All,Above 50 x middle,17,cycle,4.047619047619048,4
All,Above 50 x middle,154,cycle,6.380952380952381,10
All,Above 50 x middle,353,cycle,5.750000000000001,4
All,Above 50 x middle,282,cycle,6.111111111111111,4
All,Above 50 x middle,106,cycle,4.0,5
All,Above 50 x middle,194,cycle,1.9444444444444446,4
All,Above 50 x middle,3,cycle,1.8968253968253972,4
All,Above 50 x middle,102,cycle,6.916666666666668,5
All,Above 50 x middle,397,cycle,4.4444444444444455,4
All,Above 50 x middle,77,cycle,4.833333333333334,5
All,Above 50 x middle,334,cycle,3.1944444444444446,4
All,Above 50 x middle,93,cycle,6.111111111111111,6
All,Above 50 x middle,148,cycle,3.277777777777778,6
All,Above 50 x middle,61,cycle,3.920634920634921,6
All,Above 50 x middle,271,cycle,6.111111111111111,4
All,Above 50 x middle,62,cycle,3.3373015873015874,6
All,Above 50 x middle,386,cycle,7.966666666666668,5
All,Above 50 x middle,371,cycle,4.506172839506173,9
All,Above 50 x middle,279,cycle,2.8571428571428577,7
All,Above 50 x middle,236,cycle,5.25,4
All,Above 50 x middle,43,cycle,5.888888888888889,6
All,Above 50 x middle,31,cycle,3.0277777777777777,4
All,Above 50 x middle,123,cycle,2.1666666666666665,5
All,Above 50 x middle,44,cycle,2.777777777777778,8
All,Above 50 x middle,190,cycle,3.3333333333333335,6
All,Above 50 x middle,283,cycle,5.083333333333333,4
All,Above 50 x middle,196,cycle,2.8888888888888893,5
All,Above 50 x middle,28,cycle,4.907407407407408,6
All,Above 50 x middle,280,cycle,3.5556776556776555,7
All,Above 50 x middle,51,cycle,4.646825396825397,7
All,Above 50 x middle,128,cycle,6.071428571428571,4
All,Above 50 x middle,66,cycle,6.203703703703704,4
All,Above 50 x middle,184,cycle,3.6190476190476195,5
All,Above 50 x middle,5,cycle,5.111111111111112,6
All,Above 50 x middle,287,cycle,3.3333333333333335,4
All,Above 50 x middle,229,cycle,5.920634920634921,5
All,Above 50 x middle,370,cycle,5.333333333333334,5
All,Above 50 x middle,366,cycle,4.583333333333334,4
All,Above 50 x middle,72,cycle,6.957671957671958,7
All,Above 50 x middle,357,cycle,3.611111111111111,5
All,Above 50 x middle,203,cycle,5.17948717948718,5
All,Above 50 x middle,177,cycle,4.861111111111112,4
All,Above 50 x middle,16,cycle,3.3333333333333335,4
All,Above 50 x middle,314,cycle,4.500000000000001,4
All,Above 50 x middle,176,cycle,3.2142857142857144,6
All,Above 50 x middle,234,cycle,5.902777777777778,6
All,Above 50 x middle,187,cycle,6.666666666666667,5
All,Above 50 x middle,248,cycle,7.206349206349207,5
All,Above 50 x middle,143,cycle,7.027777777777779,7
All,Above 50 x middle,313,cycle,5.0,4
All,Above 50 x middle,55,cycle,6.111111111111112,4
All,Above 50 x middle,165,cycle,2.6388888888888893,4
All,Above 50 x middle,247,cycle,3.2777777777777777,7
All,Above 50 x middle,375,cycle,5.083333333333334,5
All,Above 50 x middle,210,cycle,8.302469135802468,4
All,Above 50 x middle,296,cycle,2.4338624338624344,6
All,Above 50 x middle,332,cycle,3.9814814814814814,9
All,Above 50 x middle,246,cycle,4.95899470899471,10
All,Above 50 x middle,98,cycle,8.214285714285715,4
All,Above 50 x middle,255,cycle,5.857142857142858,7
All,Above 50 x middle,134,cycle,8.194444444444445,4
All,Above 50 x middle,161,cycle,5.625,5
All,Above 50 x middle,71,cycle,3.1666666666666665,5
All,Above 50 x middle,89,cycle,7.25925925925926,5
All,Above 50 x middle,292,cycle,3.9682539682539684,6
All,Above 50 x middle,114,cycle,4.029761904761905,7
All,Above 50 x middle,302,cycle,5.0,4
All,Above 50 x middle,24,cycle,3.0,5
All,Above 50 x middle,394,cycle,5.296296296296296,6
All,Above 50 x middle,276,cycle,1.333333333333333,5
All,Above 50 x middle,204,cycle,4.222222222222222,5
All,Above 50 x middle,121,cycle,3.8888888888888893,8
All,Above 50 x middle,110,cycle,4.409090909090909,11
All,Above 50 x middle,368,cycle,5.53968253968254,4
All,Above 50 x middle,305,cycle,4.867724867724868,6
All,Above 50 x middle,320,cycle,4.666666666666667,5
All,Above 50 x middle,119,cycle,7.1005291005291005,7
All,Above 50 x middle,152,cycle,5.277777777777779,6
All,Above 50 x middle,108,cycle,1.5476190476190474,7
All,Above 50 x middle,131,cycle,5.555555555555555,4
All,Above 50 x middle,352,cycle,3.666666666666667,5
All,Above 50 x middle,7,cycle,2.1375661375661377,7
All,Above 50 x middle,32,cycle,4.537037037037037,6
All,Above 50 x middle,321,cycle,2.6851851851851856,5
All,Above 50 x middle,304,cycle,6.134920634920635,7
All,Above 50 x middle,116,cycle,5.833333333333334,4
All,Above 50 x middle,215,cycle,6.904761904761906,7
All,Above 50 x middle,52,cycle,3.9583333333333335,6
All,Above 50 x middle,288,cycle,3.8888888888888884,6
All,Above 50 x middle,338,cycle,4.351851851851852,9
All,Above 50 x middle,336,cycle,5.396825396825397,7
All,Above 50 x middle,361,cycle,7.830687830687832,6
All,Above 50 x middle,328,cycle,8.333333333333334,4
All,Above 50 x middle,33,cycle,3.4017094017094016,6
All,Above 50 x middle,74,cycle,5.666666666666667,5
All,Above 50 x middle,383,cycle,6.2896825396825395,4
All,Above 50 x middle,243,cycle,6.5,4
All,Above 50 x middle,38,cycle,8.078703703703704,9
All,Above 50 x middle,360,cycle,6.063492063492064,7
All,Above 50 x middle,146,cycle,3.8888888888888893,4
All,Above 50 x middle,290,cycle,7.083333333333334,4
All,Above 50 x middle,60,cycle,4.898148148148149,8
All,Above 50 x middle,272,cycle,6.666666666666667,5
All,Above 50 x middle,377,cycle,4.380341880341881,13
All,Above 50 x middle,291,cycle,5.0,4
All,Above 50 x middle,10,cycle,1.9074074074074074,6
All,Above 50 x middle,205,cycle,3.931623931623932,6
All,Above 50 x middle,346,cycle,6.416666666666667,4
All,Above 50 x middle,138,cycle,3.1666666666666665,4
All,Above 50 x middle,126,cycle,3.7142857142857144,5
All,Above 50 x middle,285,cycle,3.9682539682539684,7
All,Above 50 x middle,250,cycle,5.595238095238096,4
All,Above 50 x middle,120,cycle,5.105820105820106,7
All,Above 50 x middle,111,cycle,5.875,5
All,Above 50 x middle,183,cycle,5.148148148148149,5
All,Above 50 x middle,73,cycle,4.097222222222222,8
All,Above 50 x middle,295,cycle,7.037037037037037,4
All,Above 50 x middle,30,cycle,3.666666666666667,8
All,Above 50 x middle,379,cycle,6.805555555555555,4
All,Above 50 x middle,54,cycle,7.537037037037037,6
All,Above 50 x middle,335,cycle,3.7142857142857144,7
All,Above 50 x middle,37,cycle,4.166666666666667,6
All,Above 50 x middle,235,cycle,4.444444444444445,6
All,Above 50 x middle,20,walk,1.962962962962963,5
All,Above 50 x middle,103,walk,3.277777777777778,5
All,Above 50 x middle,310,walk,3.0,5
All,Above 50 x middle,345,walk,6.329365079365079,8
All,Above 50 x middle,4,walk,5.4867724867724865,7
All,Above 50 x middle,156,walk,5.666666666666668,5
All,Above 50 x middle,188,walk,4.166666666666667,4
All,Above 50 x middle,64,walk,1.3333333333333335,5
All,Above 50 x middle,155,walk,5.666666666666667,5
All,Above 50 x middle,260,walk,4.814814814814815,7
All,Above 50 x middle,94,walk,3.5873015873015874,7
All,Above 50 x middle,153,walk,3.3333333333333335,4
All,Above 50 x middle,1,walk,5.416666666666667,5
All,Above 50 x middle,265,walk,4.314814814814815,4
All,Above 50 x middle,340,walk,9.444444444444445,5
All,Above 50 x middle,197,walk,4.027777777777779,4
All,Above 50 x middle,263,walk,4.000000000000001,5
All,Above 50 x middle,118,walk,5.0,7
All,Above 50 x middle,68,walk,5.333333333333334,5
All,Above 50 x middle,206,walk,4.0,5
All,Above 50 x middle,34,walk,2.5,4
All,Above 50 x middle,82,walk,6.5,4
All,Above 50 x middle,83,walk,6.597222222222222,6
All,Above 50 x middle,237,walk,4.541666666666667,8
All,Above 50 x middle,170,walk,4.809523809523809,6
All,Above 50 x middle,269,walk,5.773809523809525,5
All,Above 50 x middle,341,walk,5.936507936507937,5
All,Above 50 x middle,171,walk,4.904761904761905,5
All,Above 50 x middle,40,walk,4.357142857142858,4
All,Above 50 x middle,175,walk,4.380952380952381,5
All,Above 50 x middle,67,walk,6.111111111111112,4
All,Above 50 x middle,48,walk,4.592592592592593,5
All,Above 50 x middle,92,walk,5.981481481481481,5
All,Above 50 x middle,164,walk,2.5462962962962967,8
All,Above 50 x middle,217,walk,5.343915343915344,6
All,Above 50 x middle,232,walk,3.1666666666666665,5
All,Above 50 x middle,172,walk,1.6666666666666667,4
All,Above 50 x middle,27,walk,1.5740740740740744,4
All,Above 50 x middle,372,walk,4.285714285714286,4
All,Above 50 x middle,301,walk,2.925925925925926,6
All,Above 50 x middle,46,walk,4.895833333333334,6
All,Above 50 x middle,343,walk,7.083333333333334,4
All,Above 50 x middle,147,walk,5.583333333333334,4
All,Above 50 x middle,358,walk,4.576719576719577,6
All,Above 50 x middle,151,walk,6.0,5
All,Above 50 x middle,86,walk,8.317460317460318,4
All,Above 50 x middle,228,walk,2.3174603174603177,7
All,Above 50 x middle,142,walk,5.0,4
All,Above 50 x middle,127,walk,3.3333333333333335,4
All,Above 50 x middle,76,walk,4.972222222222222,10
All,Above 50 x middle,293,walk,6.131944444444445,8
All,Above 50 x middle,214,walk,6.520833333333333,7
All,Above 50 x middle,312,walk,5.6944444444444455,6
All,Above 50 x middle,298,walk,4.222222222222222,6
All,Above 50 x middle,140,walk,1.2962962962962963,6
All,Above 50 x middle,14,walk,3.6904761904761907,4
All,Above 50 x middle,122,walk,1.3888888888888893,4
All,Above 50 x middle,382,walk,3.115079365079365,5
All,Above 50 x middle,387,walk,3.166666666666667,5
All,Above 50 x middle,224,walk,4.111111111111112,8
All,Above 50 x middle,363,walk,5.833333333333334,4
All,Above 50 x middle,213,walk,5.0,4
All,Above 50 x middle,329,walk,4.597222222222222,8
All,Above 50 x middle,181,walk,4.138888888888889,4
All,Above 50 x middle,21,walk,2.5,4
All,Above 50 x middle,278,walk,7.506172839506173,5
All,Above 50 x middle,29,walk,2.2222222222222228,4
All,Above 50 x middle,326,walk,6.666666666666667,5
All,Above 50 x middle,192,walk,3.703703703703704,5
All,Above 50 x middle,359,walk,5.523809523809524,7
All,Above 50 x middle,8,walk,1.867724867724868,6
All,Above 50 x middle,58,walk,5.380952380952381,5
All,Above 50 x middle,11,walk,3.8888888888888884,6
All,Above 50 x middle,369,walk,6.974206349206349,8
All,Above 50 x middle,330,walk,8.333333333333334,4
All,Above 50 x middle,388,walk,6.611111111111112,5
All,Above 50 x middle,65,walk,2.0833333333333335,4
All,Above 50 x middle,182,walk,5.0,4
All,Above 50 x middle,180,walk,7.916666666666667,4
All,Above 50 x middle,231,walk,2.777777777777778,6
All,Above 50 x middle,178,walk,3.037037037037037,5
All,Above 50 x middle,17,walk,6.166666666666667,4
All,Above 50 x middle,154,walk,4.833333333333333,4
All,Above 50 x middle,194,walk,4.583333333333334,4
All,Above 50 x middle,101,walk,5.111111111111111,6
All,Above 50 x middle,223,walk,3.3333333333333335,6
All,Above 50 x middle,3,walk,4.814814814814815,4
All,Above 50 x middle,88,walk,4.867724867724868,5
All,Above 50 x middle,102,walk,3.75,4
All,Above 50 x middle,189,walk,5.892857142857143,4
All,Above 50 x middle,77,walk,5.3505291005291005,7
All,Above 50 x middle,226,walk,5.7137566137566145,8
All,Above 50 x middle,277,walk,2.126984126984127,5
All,Above 50 x middle,365,walk,7.222222222222223,5
All,Above 50 x middle,63,walk,2.0000000000000004,5
All,Above 50 x middle,166,walk,6.791666666666667,8
All,Above 50 x middle,251,walk,3.3333333333333335,6
All,Above 50 x middle,386,walk,6.190476190476191,7
All,Above 50 x middle,371,walk,1.4444444444444446,4
All,Above 50 x middle,311,walk,4.571428571428572,4
All,Above 50 x middle,123,walk,3.1944444444444446,4
All,Above 50 x middle,222,walk,5.119047619047619,4
All,Above 50 x middle,230,walk,6.124338624338625,7
All,Above 50 x middle,28,walk,2.916666666666667,4
All,Above 50 x middle,280,walk,4.055555555555556,4
All,Above 50 x middle,339,walk,8.083333333333334,4
All,Above 50 x middle,221,walk,5.0,6
All,Above 50 x middle,331,walk,4.238095238095238,5
All,Above 50 x middle,128,walk,1.9444444444444446,4
All,Above 50 x middle,179,walk,2.4603174603174605,7
All,Above 50 x middle,284,walk,8.0,4
All,Above 50 x middle,145,walk,3.8888888888888893,4
All,Above 50 x middle,5,walk,7.166666666666668,5
All,Above 50 x middle,209,walk,4.029761904761905,6
All,Above 50 x middle,124,walk,5.436507936507937,4
All,Above 50 x middle,370,walk,5.238095238095238,7
All,Above 50 x middle,366,walk,5.277777777777778,4
All,Above 50 x middle,72,walk,3.0,5
All,Above 50 x middle,174,walk,9.166666666666668,4
All,Above 50 x middle,158,walk,6.629629629629629,5
All,Above 50 x middle,203,walk,4.1000000000000005,8
All,Above 50 x middle,177,walk,4.666666666666667,5
All,Above 50 x middle,39,walk,4.111111111111112,4
All,Above 50 x middle,16,walk,5.083333333333334,5
All,Above 50 x middle,96,walk,4.12962962962963,6
All,Above 50 x middle,314,walk,3.115079365079365,6
All,Above 50 x middle,248,walk,5.5965608465608465,5
All,Above 50 x middle,198,walk,3.111111111111111,4
All,Above 50 x middle,307,walk,5.925595238095238,6
All,Above 50 x middle,55,walk,4.083333333333334,4
All,Above 50 x middle,325,walk,4.212962962962963,6
All,Above 50 x middle,396,walk,4.166666666666667,5
All,Above 50 x middle,324,walk,3.611111111111111,4
All,Above 50 x middle,286,walk,4.523809523809525,7
All,Above 50 x middle,210,walk,2.5,4
All,Above 50 x middle,296,walk,4.192063492063492,8
All,Above 50 x middle,270,walk,5.055555555555555,5
All,Above 50 x middle,84,walk,5.416666666666667,4
All,Above 50 x middle,246,walk,4.087301587301588,7
All,Above 50 x middle,2,walk,5.142857142857143,7
All,Above 50 x middle,91,walk,4.333333333333334,5
All,Above 50 x middle,322,walk,6.083333333333333,5
All,Above 50 x middle,249,walk,4.555555555555556,5
All,Above 50 x middle,89,walk,2.3333333333333335,5
All,Above 50 x middle,125,walk,2.777777777777778,5
All,Above 50 x middle,273,walk,5.833333333333334,4
All,Above 50 x middle,374,walk,4.486111111111111,6
All,Above 50 x middle,257,walk,4.523809523809524,7
All,Above 50 x middle,114,walk,5.666666666666667,4
All,Above 50 x middle,302,walk,1.6666666666666667,4
All,Above 50 x middle,150,walk,4.182539682539683,5
All,Above 50 x middle,212,walk,2.0833333333333335,4
All,Above 50 x middle,354,walk,5.462962962962963,6
All,Above 50 x middle,364,walk,5.5277777777777795,5
All,Above 50 x middle,227,walk,1.1111111111111114,4
All,Above 50 x middle,316,walk,4.510582010582011,6
All,Above 50 x middle,305,walk,3.7698412698412698,7
All,Above 50 x middle,275,walk,8.38888888888889,4
All,Above 50 x middle,318,walk,2.555555555555556,4
All,Above 50 x middle,108,walk,2.0,5
All,Above 50 x middle,47,walk,1.2962962962962963,4
All,Above 50 x middle,131,walk,6.157407407407408,9
All,Above 50 x middle,160,walk,2.3124999999999996,5
All,Above 50 x middle,337,walk,6.944444444444444,4
All,Above 50 x middle,347,walk,4.333333333333334,5
All,Above 50 x middle,352,walk,4.166666666666667,6
All,Above 50 x middle,32,walk,7.222222222222223,4
All,Above 50 x middle,321,walk,5.412698412698413,5
All,Above 50 x middle,116,walk,6.15079365079365,4
All,Above 50 x middle,264,walk,6.936507936507938,5
All,Above 50 x middle,288,walk,5.750000000000001,4
All,Above 50 x middle,195,walk,5.805555555555556,5
All,Above 50 x middle,59,walk,4.611111111111112,5
All,Above 50 x middle,344,walk,3.285714285714286,7
All,Above 50 x middle,361,walk,4.222222222222222,4
All,Above 50 x middle,328,walk,5.3690476190476195,5
All,Above 50 x middle,303,walk,5.833333333333334,4
All,Above 50 x middle,33,walk,2.777777777777778,4
All,Above 50 x middle,74,walk,2.851851851851852,6
All,Above 50 x middle,383,walk,7.555555555555555,4
All,Above 50 x middle,243,walk,4.666666666666667,6
All,Above 50 x middle,193,walk,2.5,4
All,Above 50 x middle,342,walk,3.666666666666667,5
All,Above 50 x middle,367,walk,8.888888888888891,6
All,Above 50 x middle,290,walk,6.833333333333333,4
All,Above 50 x middle,60,walk,4.166666666666667,4
All,Above 50 x middle,207,walk,2.7777777777777777,6
All,Above 50 x middle,291,walk,5.555555555555556,6
All,Above 50 x middle,205,walk,3.988095238095238,7
All,Above 50 x middle,346,walk,4.652777777777779,6
All,Above 50 x middle,309,walk,4.166666666666667,4
All,Above 50 x middle,126,walk,7.361111111111111,4
All,Above 50 x middle,285,walk,7.5,4
All,Above 50 x middle,12,walk,3.7592592592592595,4
All,Above 50 x middle,107,walk,4.513888888888888,6
All,Above 50 x middle,120,walk,7.333333333333334,5
All,Above 50 x middle,218,walk,1.527777777777778,4
All,Above 50 x middle,185,walk,1.6666666666666667,4
All,Above 50 x middle,111,walk,2.2222222222222228,6
All,Above 50 x middle,391,walk,8.333333333333334,4
All,Above 50 x middle,295,walk,7.417989417989419,6
All,Above 50 x middle,30,walk,4.841269841269842,7
All,Above 50 x middle,173,walk,4.166666666666667,4
All,Above 50 x middle,306,walk,3.166666666666667,4
All,Above 50 x middle,219,walk,1.7361111111111114,6
All,Above 50 x middle,54,walk,2.5,4
All,Above 50 x middle,351,walk,4.4444444444444455,4
All,Above 50 x middle,319,walk,4.0,5
All,Above 50 x middle,395,walk,5.333333333333334,5
All,Above 50 x middle,53,walk,5.222222222222222,5
All,Above 50 x middle,20,green,1.7460317460317463,4
All,Above 50 x middle,103,green,0.8333333333333334,4
All,Above 50 x middle,87,green,9.444444444444445,5
All,Above 50 x middle,310,green,4.583333333333334,4
All,Above 50 x middle,115,green,5.777777777777779,5
All,Above 50 x middle,202,green,3.3333333333333335,4
All,Above 50 x middle,117,green,4.4444444444444455,4
All,Above 50 x middle,188,green,2.0,5
All,Above 50 x middle,259,green,4.740740740740741,9
All,Above 50 x middle,245,green,4.000000000000001,5
All,Above 50 x middle,1,green,4.666666666666667,5
All,Above 50 x middle,265,green,6.75,4
All,Above 50 x middle,197,green,3.8888888888888893,4
All,Above 50 x middle,263,green,5.8730158730158735,5
All,Above 50 x middle,118,green,7.492063492063492,4
All,Above 50 x middle,68,green,1.4583333333333335,6
All,Above 50 x middle,266,green,4.611111111111112,8
All,Above 50 x middle,206,green,5.833333333333334,4
All,Above 50 x middle,82,green,7.222222222222222,4
All,Above 50 x middle,83,green,8.333333333333334,4
All,Above 50 x middle,237,green,5.777777777777779,6
All,Above 50 x middle,269,green,4.4444444444444455,6
All,Above 50 x middle,378,green,2.3333333333333335,6
All,Above 50 x middle,341,green,4.0,5
All,Above 50 x middle,225,green,5.666666666666667,5
All,Above 50 x middle,171,green,4.277777777777778,6
All,Above 50 x middle,22,green,2.2685185185185186,6
All,Above 50 x middle,376,green,2.5625000000000004,5
All,Above 50 x middle,67,green,1.3333333333333335,5
All,Above 50 x middle,48,green,6.25,4
All,Above 50 x middle,100,green,7.5,4
All,Above 50 x middle,92,green,9.000000000000002,5
All,Above 50 x middle,81,green,5.0,5
All,Above 50 x middle,164,green,4.833333333333333,4
All,Above 50 x middle,159,green,7.458333333333333,5
All,Above 50 x middle,217,green,3.75,4
All,Above 50 x middle,36,green,4.046296296296296,5
All,Above 50 x middle,232,green,6.083333333333333,4
All,Above 50 x middle,27,green,1.2301587301587302,6
All,Above 50 x middle,137,green,5.444444444444445,6
All,Above 50 x middle,372,green,4.166666666666667,4
All,Above 50 x middle,301,green,7.333333333333334,5
All,Above 50 x middle,147,green,8.055555555555555,4
All,Above 50 x middle,151,green,7.777777777777777,4
All,Above 50 x middle,199,green,5.356481481481482,8
All,Above 50 x middle,86,green,8.722222222222223,5
All,Above 50 x middle,228,green,2.592592592592593,8
All,Above 50 x middle,294,green,2.5,4
All,Above 50 x middle,135,green,3.3333333333333335,4
All,Above 50 x middle,76,green,5.476190476190476,7
All,Above 50 x middle,19,green,4.166666666666667,4
All,Above 50 x middle,18,green,2.666666666666667,6
All,Above 50 x middle,387,green,2.9629629629629632,5
All,Above 50 x middle,129,green,8.333333333333334,4
All,Above 50 x middle,78,green,3.444444444444445,6
All,Above 50 x middle,200,green,5.436507936507937,7
All,Above 50 x middle,213,green,6.018518518518519,4
All,Above 50 x middle,133,green,7.777777777777777,4
All,Above 50 x middle,329,green,2.5,6
All,Above 50 x middle,21,green,3.9197530864197536,4
All,Above 50 x middle,278,green,3.75,4
All,Above 50 x middle,29,green,3.111111111111111,5
All,Above 50 x middle,267,green,8.333333333333334,4
All,Above 50 x middle,326,green,7.916666666666667,5
All,Above 50 x middle,192,green,6.666666666666667,4
All,Above 50 x middle,359,green,1.904761904761905,5
All,Above 50 x middle,380,green,3.833333333333333,4
All,Above 50 x middle,317,green,3.5277777777777786,5
All,Above 50 x middle,8,green,7.481481481481482,6
All,Above 50 x middle,58,green,3.3333333333333335,5
All,Above 50 x middle,169,green,8.222222222222223,5
All,Above 50 x middle,11,green,2.5625000000000004,5
All,Above 50 x middle,56,green,3.833333333333333,4
All,Above 50 x middle,330,green,2.407407407407408,4
All,Above 50 x middle,388,green,1.7777777777777781,6
All,Above 50 x middle,180,green,7.62962962962963,5
All,Above 50 x middle,42,green,1.722222222222222,5
All,Above 50 x middle,178,green,2.9444444444444446,6
All,Above 50 x middle,163,green,6.625,5
All,Above 50 x middle,154,green,3.822751322751323,4
All,Above 50 x middle,106,green,7.416666666666667,4
All,Above 50 x middle,194,green,7.515873015873016,5
All,Above 50 x middle,223,green,3.666666666666667,5
All,Above 50 x middle,3,green,1.9166666666666665,4
All,Above 50 x middle,88,green,8.333333333333334,4
All,Above 50 x middle,102,green,5.555555555555556,5
All,Above 50 x middle,189,green,7.444444444444445,5
All,Above 50 x middle,334,green,1.7222222222222225,4
All,Above 50 x middle,277,green,3.121693121693122,7
All,Above 50 x middle,63,green,1.5555555555555556,5
All,Above 50 x middle,240,green,5.972222222222222,6
All,Above 50 x middle,251,green,4.444444444444445,6
All,Above 50 x middle,62,green,1.6666666666666667,4
All,Above 50 x middle,191,green,4.833333333333333,4
All,Above 50 x middle,371,green,1.5555555555555556,5
All,Above 50 x middle,279,green,4.71957671957672,5
All,Above 50 x middle,236,green,3.611111111111111,4
All,Above 50 x middle,311,green,3.240079365079365,8
All,Above 50 x middle,390,green,4.111111111111112,6
All,Above 50 x middle,400,green,2.1296296296296298,6
All,Above 50 x middle,31,green,5.0,5
All,Above 50 x middle,44,green,1.6250000000000002,5
All,Above 50 x middle,190,green,3.8888888888888884,4
All,Above 50 x middle,222,green,7.279761904761905,7
All,Above 50 x middle,283,green,8.666666666666668,4
All,Above 50 x middle,349,green,2.166666666666667,5
All,Above 50 x middle,28,green,3.1666666666666665,5
All,Above 50 x middle,51,green,2.8571428571428577,7
All,Above 50 x middle,339,green,4.470899470899472,5
All,Above 50 x middle,221,green,6.481481481481483,6
All,Above 50 x middle,179,green,5.666666666666667,5
All,Above 50 x middle,66,green,0.7142857142857144,4
All,Above 50 x middle,5,green,7.407407407407408,8
All,Above 50 x middle,209,green,7.083333333333334,4
All,Above 50 x middle,287,green,3.9583333333333335,4
All,Above 50 x middle,229,green,4.916666666666667,6
All,Above 50 x middle,366,green,6.851851851851851,6
