country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x middle,78,safe,3.240740740740741,5
All,male x middle,45,safe,5.555555555555555,6
All,male x middle,90,safe,5.8994708994709,6
All,male x middle,363,safe,7.658201058201059,7
All,male x middle,133,safe,5.833333333333334,4
All,male x middle,329,safe,2.8853615520282188,5
All,male x middle,167,safe,7.222222222222222,4
All,male x middle,181,safe,4.729497354497355,7
All,male x middle,21,safe,1.1666666666666667,5
All,male x middle,278,safe,7.986111111111111,4
All,male x middle,267,safe,5.079365079365079,7
All,male x middle,192,safe,5.322751322751324,7
All,male x middle,359,safe,5.055555555555555,9
All,male x middle,99,safe,1.875,4
All,male x middle,106,safe,7.083333333333334,4
All,male x middle,223,safe,4.796296296296296,6
All,male x middle,6,safe,2.4404761904761907,4
All,male x middle,400,safe,3.6904761904761907,6
All,male x middle,236,safe,3.1051587301587302,8
All,male x middle,299,safe,4.305555555555555,4
All,male x middle,272,safe,4.781746031746032,6
All,male x middle,120,safe,4.656084656084656,4
All,male x middle,179,safe,2.7777777777777777,9
All,male x middle,330,safe,5.0,4
All,male x middle,285,safe,1.8650793650793651,6
All,male x middle,163,safe,6.0,5
All,male x middle,121,safe,5.138888888888889,6
All,male x middle,222,safe,6.851851851851851,4
All,male x middle,328,safe,8.05952380952381,4
All,male x middle,149,safe,2.323809523809524,10
All,male x middle,270,safe,5.444444444444445,6
All,male x middle,221,safe,7.698412698412698,7
All,male x middle,243,safe,6.222222222222222,5
All,male x middle,209,safe,6.726190476190478,7
All,male x middle,287,safe,4.365079365079366,6
All,male x middle,198,safe,4.666666666666667,5
All,male x middle,157,safe,4.616402116402116,12
All,male x middle,332,safe,7.750000000000001,4
All,male x middle,191,safe,6.587301587301588,6
All,male x middle,364,safe,5.428571428571429,7
All,male x middle,173,safe,6.111111111111112,10
All,male x middle,38,safe,3.0952380952380953,4
All,male x middle,53,safe,1.5000000000000002,4
All,male x middle,124,safe,4.500000000000001,6
All,male x middle,388,safe,5.666666666666667,4
All,male x middle,355,safe,2.5,4
All,male x middle,30,safe,2.5,4
All,male x middle,104,safe,4.388888888888889,4
All,male x middle,390,safe,4.433862433862434,6
All,male x middle,322,safe,1.5833333333333333,5
All,male x middle,95,safe,3.666666666666667,5
All,male x middle,71,safe,5.750000000000001,5
All,male x middle,15,safe,4.246031746031746,6
All,male x middle,98,safe,3.531746031746032,6
All,male x middle,282,safe,1.7222222222222225,4
All,male x middle,109,safe,6.7592592592592595,4
All,male x middle,31,safe,2.5,4
All,male x middle,11,safe,7.5,6
All,male x middle,219,safe,2.9814814814814823,5
All,male x middle,338,safe,7.222222222222222,4
All,male x middle,28,safe,5.0,5
All,male x middle,33,safe,6.428571428571429,7
All,male x middle,131,safe,7.209876543209877,5
All,male x middle,334,safe,4.027777777777779,4
All,male x middle,16,safe,1.6666666666666667,4
All,male x middle,13,safe,4.2592592592592595,6
All,male x middle,398,safe,3.6111111111111116,4
All,male x middle,368,safe,3.8888888888888893,6
All,male x middle,273,safe,4.547619047619048,7
All,male x middle,37,safe,3.0,5
All,male x middle,169,safe,5.166666666666667,4
All,male x middle,319,safe,3.111111111111111,5
All,male x middle,252,safe,6.25,4
All,male x middle,380,safe,3.3333333333333335,4
All,male x middle,317,safe,1.5731922398589064,7
All,male x middle,8,safe,1.6666666666666667,4
All,male x middle,56,safe,1.3888888888888893,6
All,male x middle,369,safe,5.357142857142858,7
All,male x middle,182,safe,4.84215167548501,7
All,male x middle,231,safe,3.3333333333333335,4
All,male x middle,57,safe,6.395502645502646,4
All,male x middle,353,safe,2.5396825396825395,7
All,male x middle,101,safe,7.841269841269842,6
All,male x middle,88,safe,5.029761904761905,4
All,male x middle,233,safe,5.416666666666667,6
All,male x middle,399,safe,5.0396825396825395,7
All,male x middle,44,safe,5.0,6
All,male x middle,108,safe,4.890873015873016,8
All,male x middle,316,safe,4.166666666666667,9
All,male x middle,59,safe,3.8888888888888884,4
All,male x middle,208,safe,2.5833333333333335,4
All,male x middle,295,safe,4.666666666666667,4
All,male x middle,234,safe,4.0,5
All,male x middle,256,safe,3.3333333333333335,4
All,male x middle,291,safe,6.357142857142858,7
All,male x middle,349,safe,2.2222222222222228,4
All,male x middle,207,safe,7.5,4
All,male x middle,195,safe,7.559523809523809,4
All,male x middle,350,safe,7.839506172839507,6
All,male x middle,62,safe,2.041666666666667,5
All,male x middle,283,safe,6.619047619047619,5
All,male x middle,143,safe,6.698412698412699,5
All,male x middle,305,safe,5.833333333333334,6
All,male x middle,74,safe,5.333333333333334,5
All,male x middle,325,safe,5.277777777777778,8
All,male x middle,134,safe,3.4761904761904767,7
All,male x middle,138,safe,5.106481481481481,9
All,male x middle,255,safe,4.722222222222222,6
All,male x middle,126,safe,4.666666666666667,5
All,male x middle,47,safe,7.138888888888889,5
All,male x middle,203,safe,8.125,5
All,male x middle,347,safe,6.041666666666667,8
All,male x middle,69,safe,4.34457671957672,6
All,male x middle,89,safe,2.0833333333333335,4
All,male x middle,146,safe,3.214285714285714,7
All,male x middle,242,safe,3.3333333333333335,5
All,male x middle,327,safe,6.335317460317461,7
All,male x middle,381,safe,7.361111111111111,4
All,male x middle,91,safe,5.462962962962963,4
All,male x middle,43,safe,4.014550264550264,7
All,male x middle,311,safe,6.527777777777779,6
All,male x middle,123,safe,6.338624338624339,5
All,male x middle,331,safe,5.166666666666667,5
All,male x middle,176,safe,3.444444444444444,5
All,male x middle,39,safe,5.0,8
All,male x middle,371,safe,4.569444444444445,6
All,male x middle,165,safe,6.0,5
All,male x middle,247,safe,2.5,4
All,male x middle,395,safe,3.591269841269842,8
All,male x middle,276,safe,1.8055555555555556,6
All,male x middle,361,safe,4.555555555555556,4
All,male x middle,284,safe,5.666666666666668,6
All,male x middle,324,safe,7.1,8
All,male x middle,205,safe,4.722222222222222,5
All,male x middle,375,safe,6.333333333333334,6
All,male x middle,296,safe,6.729166666666666,5
All,male x middle,77,safe,3.904761904761905,7
All,male x middle,2,safe,3.591269841269842,8
All,male x middle,125,safe,2.5,4
All,male x middle,9,safe,5.448412698412699,7
All,male x middle,240,safe,3.3333333333333335,4
All,male x middle,257,safe,2.0833333333333335,4
All,male x middle,241,safe,5.138888888888888,6
All,male x middle,292,safe,3.7777777777777777,5
All,male x middle,337,safe,8.467261904761905,4
All,male x middle,275,safe,6.011904761904762,6
All,male x middle,226,safe,3.8888888888888893,4
All,male x middle,377,safe,7.638888888888888,4
All,male x middle,60,safe,4.555555555555556,7
All,male x middle,320,safe,5.555555555555555,5
All,male x middle,152,safe,6.666666666666667,4
All,male x middle,383,safe,7.083333333333334,4
All,male x middle,250,safe,2.5,5
All,male x middle,254,safe,5.083333333333334,5
All,male x middle,183,safe,4.472222222222223,6
All,male x middle,274,safe,3.8492063492063497,5
All,male x middle,186,safe,8.226190476190476,4
All,male x middle,367,safe,3.277777777777778,4
All,male x middle,145,safe,4.666666666666667,5
All,male x middle,215,safe,5.740740740740741,8
All,male x middle,303,safe,5.366512345679013,9
All,male x middle,119,safe,3.3333333333333335,4
All,male x middle,63,safe,3.5000000000000004,4
All,male x middle,323,safe,4.0,4
All,male x middle,20,lively,2.6388888888888893,4
All,male x middle,345,lively,5.0,6
All,male x middle,201,lively,3.666666666666667,5
All,male x middle,4,lively,4.333333333333333,5
All,male x middle,115,lively,4.896825396825397,6
All,male x middle,202,lively,4.870370370370371,8
All,male x middle,117,lively,8.333333333333334,4
All,male x middle,188,lively,3.666666666666667,5
All,male x middle,211,lively,2.5,4
All,male x middle,64,lively,3.8888888888888893,5
All,male x middle,265,lively,3.280423280423281,9
All,male x middle,340,lively,5.740740740740741,6
All,male x middle,197,lively,5.958994708994709,7
All,male x middle,263,lively,3.3333333333333335,6
All,male x middle,118,lively,2.5,6
All,male x middle,68,lively,8.601851851851853,4
All,male x middle,83,lively,1.8703703703703705,4
All,male x middle,237,lively,6.309523809523809,4
All,male x middle,269,lively,7.341269841269842,7
All,male x middle,378,lively,6.041666666666667,8
All,male x middle,35,lively,3.060606060606061,5
All,male x middle,391,lively,5.183501683501683,11
All,male x middle,40,lively,2.111111111111111,5
All,male x middle,313,lively,6.375000000000001,7
All,male x middle,161,lively,3.8888888888888893,5
All,male x middle,41,lively,2.8888888888888893,5
All,male x middle,102,lively,2.2222222222222223,6
All,male x middle,24,lively,4.166666666666667,4
All,male x middle,394,lively,7.055555555555556,5
All,male x middle,280,lively,2.703703703703704,6
All,male x middle,49,lively,8.055555555555555,6
All,male x middle,75,lively,3.5714285714285716,6
All,male x middle,29,lively,2.3333333333333335,5
All,male x middle,65,lively,2.666666666666667,5
All,male x middle,158,lively,1.7500000000000002,4
All,male x middle,160,lively,2.2500000000000004,5
All,male x middle,166,lively,2.861111111111111,6
All,male x middle,306,lively,5.678571428571429,5
All,male x middle,72,lively,2.7222222222222223,5
All,male x middle,178,lively,2.0,5
All,male x middle,342,lively,8.015873015873016,7
All,male x middle,10,lively,6.666666666666667,6
All,male x middle,204,lively,6.25,6
All,male x middle,171,lively,5.694444444444445,4
All,male x middle,22,lively,5.833333333333334,4
All,male x middle,139,lively,1.7361111111111114,5
All,male x middle,239,lively,4.7976190476190474,8
All,male x middle,356,lively,7.204906204906205,7
All,male x middle,175,lively,3.3333333333333335,6
All,male x middle,376,lively,4.333333333333334,5
All,male x middle,67,lively,7.506172839506172,5
All,male x middle,100,lively,1.4814814814814818,5
All,male x middle,92,lively,1.8055555555555558,4
All,male x middle,81,lively,2.842592592592593,5
All,male x middle,105,lively,5.185185185185185,6
All,male x middle,137,lively,2.2222222222222223,5
All,male x middle,362,lively,6.518518518518518,4
All,male x middle,372,lively,7.367724867724869,6
All,male x middle,301,lively,2.7654320987654324,5
All,male x middle,46,lively,2.388888888888889,5
All,male x middle,147,lively,1.018518518518519,5
All,male x middle,358,lively,7.5,4
All,male x middle,151,lively,5.0,8
All,male x middle,86,lively,3.5185185185185186,6
All,male x middle,228,lively,6.650793650793651,5
All,male x middle,294,lively,2.9259259259259265,5
All,male x middle,135,lively,6.666666666666667,4
All,male x middle,142,lively,2.2222222222222228,5
All,male x middle,127,lively,4.666666666666667,5
All,male x middle,76,lively,3.6607142857142856,7
All,male x middle,293,lively,7.083333333333334,4
All,male x middle,19,lively,8.055555555555555,5
All,male x middle,268,lively,5.824074074074074,4
All,male x middle,281,lively,5.527777777777778,5
All,male x middle,312,lively,2.777777777777778,4
All,male x middle,14,lively,2.4503968253968256,8
All,male x middle,122,lively,3.3333333333333335,5
All,male x middle,382,lively,7.82936507936508,7
All,male x middle,387,lively,5.6875,8
All,male x middle,129,lively,3.3333333333333335,5
All,male x middle,224,lively,3.4722222222222228,6
All,male x middle,45,lively,2.0634920634920637,4
All,male x middle,90,lively,3.3333333333333335,4
All,male x middle,363,lively,6.111111111111112,6
All,male x middle,133,lively,3.8888888888888893,6
All,male x middle,329,lively,3.444444444444444,5
All,male x middle,167,lively,3.1666666666666665,6
All,male x middle,181,lively,3.75,5
All,male x middle,21,lively,5.186507936507937,8
All,male x middle,244,lively,3.452380952380952,6
All,male x middle,278,lively,4.964285714285714,5
All,male x middle,267,lively,3.3333333333333335,5
All,male x middle,192,lively,7.027777777777779,4
All,male x middle,359,lively,5.703703703703703,5
All,male x middle,185,lively,6.0,5
All,male x middle,7,lively,4.958333333333334,8
All,male x middle,223,lively,6.444444444444445,5
All,male x middle,352,lively,2.0833333333333335,4
All,male x middle,299,lively,8.333333333333334,4
All,male x middle,272,lively,4.964506172839506,8
All,male x middle,179,lively,1.5,5
All,male x middle,330,lively,6.388888888888888,4
All,male x middle,285,lively,6.666666666666667,5
All,male x middle,163,lively,1.6666666666666667,5
All,male x middle,121,lively,4.166666666666667,4
All,male x middle,222,lively,7.466931216931218,7
All,male x middle,54,lively,3.3240740740740744,8
All,male x middle,149,lively,1.25,4
All,male x middle,221,lively,4.861111111111111,6
All,male x middle,32,lively,4.583333333333334,4
All,male x middle,258,lively,6.583333333333334,4
All,male x middle,79,lively,3.8888888888888893,5
All,male x middle,238,lively,3.6111111111111116,4
All,male x middle,277,lively,0.0,4
All,male x middle,287,lively,4.416666666666668,5
All,male x middle,144,lively,5.0,4
All,male x middle,198,lively,4.136904761904762,7
All,male x middle,157,lively,4.923280423280424,7
All,male x middle,191,lively,5.222222222222222,4
All,male x middle,173,lively,5.638888888888889,5
All,male x middle,61,lively,3.3333333333333335,6
All,male x middle,388,lively,6.23015873015873,7
All,male x middle,128,lively,3.3333333333333335,4
All,male x middle,355,lively,6.527777777777779,6
All,male x middle,30,lively,4.222222222222222,6
All,male x middle,104,lively,7.5,4
All,male x middle,390,lively,7.750000000000001,4
All,male x middle,357,lively,5.0396825396825395,4
All,male x middle,370,lively,6.805555555555555,4
All,male x middle,322,lively,5.740740740740741,6
All,male x middle,95,lively,8.533950617283951,5
All,male x middle,304,lively,6.214285714285714,5
All,male x middle,98,lively,4.0,5
All,male x middle,282,lively,6.944444444444444,4
All,male x middle,384,lively,3.819444444444445,4
All,male x middle,11,lively,5.5239898989899,9
All,male x middle,219,lively,1.4583333333333335,4
All,male x middle,338,lively,8.024691358024691,4
All,male x middle,28,lively,4.317460317460317,7
All,male x middle,33,lively,3.3465608465608465,6
All,male x middle,131,lively,6.26984126984127,7
All,male x middle,16,lively,1.9047619047619047,7
All,male x middle,321,lively,5.555555555555556,6
All,male x middle,190,lively,3.726851851851852,5
All,male x middle,246,lively,4.166666666666667,4
All,male x middle,13,lively,3.8657407407407414,9
All,male x middle,114,lively,6.666666666666667,4
All,male x middle,132,lively,4.388888888888889,6
All,male x middle,398,lively,3.578042328042328,7
All,male x middle,360,lively,7.248677248677248,7
All,male x middle,273,lively,5.777777777777779,5
All,male x middle,130,lively,2.777777777777778,4
All,male x middle,169,lively,3.0555555555555554,4
All,male x middle,227,lively,5.768518518518519,8
All,male x middle,288,lively,6.388888888888888,6
All,male x middle,252,lively,3.2222222222222223,9
All,male x middle,380,lively,3.096560846560847,8
All,male x middle,8,lively,4.027777777777778,7
All,male x middle,58,lively,3.7083333333333335,5
All,male x middle,385,lively,5.333333333333334,5
All,male x middle,56,lively,4.814814814814815,9
All,male x middle,182,lively,2.486772486772487,4
All,male x middle,180,lively,7.222222222222222,6
All,male x middle,231,lively,7.275132275132276,6
All,male x middle,17,lively,2.0833333333333335,6
All,male x middle,353,lively,7.777777777777779,5
All,male x middle,101,lively,5.45679012345679,6
All,male x middle,88,lively,4.465488215488215,9
All,male x middle,233,lively,3.833333333333333,10
All,male x middle,187,lively,2.928571428571429,5
All,male x middle,73,lively,2.738095238095238,7
All,male x middle,44,lively,7.152777777777779,5
All,male x middle,251,lively,3.444444444444444,6
All,male x middle,108,lively,5.734126984126984,7
All,male x middle,316,lively,4.722222222222222,6
All,male x middle,374,lively,4.2063492063492065,4
All,male x middle,59,lively,3.2037037037037037,4
All,male x middle,295,lively,4.166666666666667,8
All,male x middle,210,lively,5.0694444444444455,6
All,male x middle,291,lively,3.8730158730158726,5
All,male x middle,349,lively,8.126984126984128,7
All,male x middle,350,lively,7.111111111111112,7
All,male x middle,5,lively,3.7566137566137567,7
All,male x middle,62,lively,6.666666666666667,4
All,male x middle,366,lively,8.703703703703704,5
All,male x middle,315,lively,1.8611111111111112,4
All,male x middle,143,lively,6.468253968253968,6
All,male x middle,305,lively,7.5,6
All,male x middle,74,lively,3.1481481481481484,4
All,male x middle,325,lively,5.324074074074074,8
All,male x middle,193,lively,6.0,4
All,male x middle,134,lively,2.5396825396825395,7
All,male x middle,138,lively,4.2592592592592595,6
All,male x middle,255,lively,4.0,5
All,male x middle,126,lively,2.2222222222222228,4
All,male x middle,47,lively,5.166666666666667,5
All,male x middle,12,lively,5.754960317460317,8
All,male x middle,351,lively,6.166666666666667,4
All,male x middle,347,lively,6.051587301587302,7
All,male x middle,69,lively,4.2063492063492065,5
All,male x middle,89,lively,5.324074074074074,9
All,male x middle,146,lively,5.833333333333334,4
All,male x middle,336,lively,7.037037037037037,6
All,male x middle,91,lively,1.2962962962962965,4
All,male x middle,373,lively,5.925925925925926,6
All,male x middle,311,lively,5.833333333333334,4
All,male x middle,123,lively,4.169312169312169,5
All,male x middle,279,lively,3.527777777777778,6
All,male x middle,331,lively,5.333333333333334,5
All,male x middle,176,lively,5.833333333333334,4
All,male x middle,39,lively,4.080952380952381,7
All,male x middle,371,lively,7.797619047619048,4
All,male x middle,165,lively,5.765432098765432,5
All,male x middle,247,lively,5.925925925925926,4
All,male x middle,395,lively,3.7962962962962963,4
All,male x middle,276,lively,3.388888888888889,5
All,male x middle,361,lively,9.583333333333334,4
All,male x middle,284,lively,3.6944444444444446,4
All,male x middle,25,lively,4.601851851851853,5
All,male x middle,286,lively,1.8492063492063493,5
All,male x middle,296,lively,4.833333333333333,10
All,male x middle,77,lively,4.603174603174604,4
All,male x middle,184,lively,1.4285714285714288,4
All,male x middle,26,lively,2.283950617283951,4
All,male x middle,9,lively,5.6944444444444455,6
All,male x middle,257,lively,4.916666666666667,4
All,male x middle,241,lively,4.638888888888889,5
All,male x middle,162,lively,3.75,4
All,male x middle,110,lively,2.777777777777778,6
All,male x middle,337,lively,8.0,5
All,male x middle,226,lively,3.3333333333333335,4
All,male x middle,335,lively,5.777777777777779,6
All,male x middle,60,lively,3.1507936507936507,9
All,male x middle,168,lively,2.666666666666667,5
All,male x middle,320,lively,7.423611111111112,8
All,male x middle,314,lively,4.722222222222222,6
All,male x middle,152,lively,4.644444444444445,9
All,male x middle,383,lively,8.666666666666668,4
All,male x middle,107,lively,3.1666666666666665,5
All,male x middle,186,lively,2.6111111111111116,6
All,male x middle,367,lively,8.333333333333334,4
All,male x middle,145,lively,6.190476190476191,4
All,male x middle,141,lively,4.166666666666667,4
All,male x middle,346,lively,4.632996632996633,6
All,male x middle,379,lively,6.3125,5
All,male x middle,215,lively,3.7936507936507935,6
All,male x middle,229,lively,5.833333333333334,4
All,male x middle,323,lively,6.666666666666667,6
All,male x middle,333,boring,3.666666666666667,5
All,male x middle,20,boring,7.453703703703704,4
All,male x middle,103,boring,2.703703703703704,5
All,male x middle,87,boring,6.208333333333334,8
All,male x middle,80,boring,4.166666666666667,4
All,male x middle,201,boring,3.0687830687830693,6
All,male x middle,4,boring,6.555555555555555,4
All,male x middle,115,boring,3.9444444444444446,4
All,male x middle,156,boring,5.740740740740741,6
All,male x middle,253,boring,4.780423280423281,9
All,male x middle,202,boring,3.611111111111111,4
All,male x middle,117,boring,6.111111111111111,4
All,male x middle,188,boring,4.583333333333334,4
All,male x middle,259,boring,3.6458333333333335,8
All,male x middle,64,boring,5.277777777777778,5
All,male x middle,245,boring,3.31439393939394,4
All,male x middle,94,boring,5.555555555555556,6
All,male x middle,153,boring,4.444444444444445,4
All,male x middle,265,boring,2.777777777777778,7
All,male x middle,197,boring,5.687830687830688,7
All,male x middle,118,boring,5.83994708994709,7
All,male x middle,68,boring,5.277777777777778,4
All,male x middle,266,boring,3.3333333333333335,4
All,male x middle,206,boring,4.166666666666667,4
All,male x middle,136,boring,4.242424242424242,4
All,male x middle,82,boring,5.4523809523809526,7
All,male x middle,237,boring,7.142857142857143,6
All,male x middle,170,boring,6.380952380952381,5
All,male x middle,269,boring,1.7539682539682542,5
All,male x middle,378,boring,5.287037037037038,5
All,male x middle,341,boring,1.3492063492063497,5
All,male x middle,35,boring,2.388888888888889,5
All,male x middle,40,boring,6.916666666666668,5
All,male x middle,313,boring,3.9682539682539684,8
All,male x middle,326,boring,4.915584415584416,11
All,male x middle,161,boring,6.777777777777778,4
All,male x middle,102,boring,5.580808080808081,6
All,male x middle,308,boring,5.648148148148149,4
All,male x middle,24,boring,3.2407407407407414,6
All,male x middle,309,boring,6.111111111111111,4
All,male x middle,394,boring,3.187830687830688,5
All,male x middle,280,boring,6.666666666666667,4
All,male x middle,49,boring,3.6784511784511786,6
All,male x middle,318,boring,5.578703703703704,9
All,male x middle,75,boring,3.354978354978355,7
All,male x middle,392,boring,2.8888888888888893,9
All,male x middle,159,boring,4.870370370370371,5
All,male x middle,298,boring,6.1309523809523805,7
All,male x middle,29,boring,6.944444444444444,4
All,male x middle,194,boring,4.375,6
All,male x middle,160,boring,8.21031746031746,4
All,male x middle,23,boring,4.166666666666667,4
All,male x middle,166,boring,5.694444444444445,6
All,male x middle,72,boring,7.083333333333334,4
All,male x middle,177,boring,7.037037037037039,6
All,male x middle,342,boring,4.907407407407407,4
All,male x middle,10,boring,5.092592592592593,4
All,male x middle,96,boring,5.0,4
All,male x middle,225,boring,3.0,5
All,male x middle,171,boring,3.3333333333333335,4
All,male x middle,239,boring,3.849206349206349,7
All,male x middle,376,boring,6.166666666666667,5
All,male x middle,48,boring,5.777777777777779,5
All,male x middle,100,boring,2.1851851851851856,6
All,male x middle,92,boring,7.750000000000001,4
All,male x middle,36,boring,8.333333333333334,4
All,male x middle,172,boring,6.498316498316498,6
All,male x middle,105,boring,3.4126984126984126,6
All,male x middle,27,boring,5.555555555555556,4
All,male x middle,362,boring,4.305555555555555,6
All,male x middle,372,boring,5.388888888888889,5
All,male x middle,301,boring,5.277777777777778,4
All,male x middle,220,boring,6.177248677248678,4
All,male x middle,46,boring,3.3333333333333335,4
All,male x middle,147,boring,4.603174603174604,6
All,male x middle,151,boring,4.809523809523809,7
All,male x middle,86,boring,4.226190476190476,6
All,male x middle,216,boring,6.388888888888888,4
All,male x middle,142,boring,4.325396825396826,7
All,male x middle,127,boring,2.916666666666667,6
All,male x middle,76,boring,3.8888888888888884,6
All,male x middle,268,boring,6.391534391534392,5
All,male x middle,214,boring,2.599206349206349,7
All,male x middle,312,boring,5.277777777777778,6
All,male x middle,140,boring,5.875000000000001,7
All,male x middle,14,boring,4.265873015873016,7
All,male x middle,122,boring,7.666666666666666,4
All,male x middle,382,boring,2.953042328042328,9
All,male x middle,387,boring,3.8888888888888884,4
All,male x middle,78,boring,1.375,5
All,male x middle,200,boring,4.166666666666667,5
All,male x middle,90,boring,7.541666666666668,8
All,male x middle,363,boring,5.0,4
All,male x middle,133,boring,6.041666666666667,4
All,male x middle,112,boring,5.694444444444445,6
All,male x middle,21,boring,6.25,4
All,male x middle,278,boring,5.074074074074074,6
All,male x middle,192,boring,4.9523809523809526,7
All,male x middle,359,boring,2.962962962962963,6
All,male x middle,99,boring,4.666666666666667,5
All,male x middle,185,boring,3.657407407407408,4
All,male x middle,7,boring,5.277777777777778,4
All,male x middle,106,boring,6.468253968253968,6
All,male x middle,70,boring,4.135802469135803,9
All,male x middle,223,boring,5.0,4
All,male x middle,352,boring,4.518518518518519,5
All,male x middle,400,boring,4.580246913580247,6
All,male x middle,236,boring,5.5148809523809526,8
All,male x middle,299,boring,4.277777777777778,5
All,male x middle,120,boring,5.208333333333334,8
All,male x middle,339,boring,5.0,4
All,male x middle,330,boring,2.2222222222222228,6
All,male x middle,285,boring,5.833333333333334,4
All,male x middle,222,boring,3.7222222222222223,5
All,male x middle,397,boring,5.119047619047619,4
All,male x middle,54,boring,5.333333333333334,4
All,male x middle,149,boring,4.037698412698413,7
All,male x middle,270,boring,5.703703703703703,5
All,male x middle,221,boring,2.867063492063492,6
All,male x middle,243,boring,6.0,5
All,male x middle,258,boring,1.765873015873016,7
All,male x middle,209,boring,8.083333333333334,5
All,male x middle,277,boring,5.0661375661375665,9
All,male x middle,144,boring,7.076719576719577,4
All,male x middle,42,boring,6.26984126984127,4
All,male x middle,249,boring,2.0833333333333335,4
All,male x middle,157,boring,5.775793650793651,7
All,male x middle,332,boring,3.6111111111111116,4
All,male x middle,191,boring,5.0,4
All,male x middle,261,boring,4.190476190476191,5
All,male x middle,364,boring,3.209876543209877,4
All,male x middle,230,boring,4.888888888888889,6
All,male x middle,173,boring,3.8690476190476186,4
All,male x middle,53,boring,8.449074074074074,8
All,male x middle,124,boring,5.142857142857143,7
All,male x middle,61,boring,7.416666666666667,4
All,male x middle,388,boring,3.287037037037037,6
All,male x middle,128,boring,6.966666666666667,8
All,male x middle,355,boring,5.0,4
All,male x middle,389,boring,3.3333333333333335,4
All,male x middle,30,boring,8.020833333333334,5
All,male x middle,390,boring,3.3333333333333335,4
All,male x middle,357,boring,3.3333333333333335,5
All,male x middle,322,boring,2.833333333333334,5
All,male x middle,95,boring,3.0092592592592595,4
All,male x middle,304,boring,3.7662337662337664,5
All,male x middle,71,boring,2.443482443482444,11
All,male x middle,15,boring,2.9523809523809526,4
All,male x middle,282,boring,4.642857142857143,7
All,male x middle,384,boring,3.1666666666666665,4
All,male x middle,109,boring,4.740740740740741,6
All,male x middle,365,boring,4.751984126984127,6
All,male x middle,219,boring,4.333333333333334,5
All,male x middle,338,boring,5.0,4
All,male x middle,28,boring,6.222222222222222,5
All,male x middle,33,boring,2.2486772486772484,6
All,male x middle,131,boring,4.642857142857143,7
All,male x middle,16,boring,3.555555555555556,6
All,male x middle,321,boring,1.851851851851852,4
All,male x middle,114,boring,7.242063492063492,4
All,male x middle,132,boring,7.142857142857143,6
All,male x middle,398,boring,4.624338624338624,5
All,male x middle,273,boring,5.198412698412699,4
All,male x middle,344,boring,2.0833333333333335,4
All,male x middle,130,boring,3.0595238095238093,7
All,male x middle,319,boring,3.7777777777777777,5
All,male x middle,252,boring,5.892857142857143,7
All,male x middle,380,boring,5.7407407407407405,6
All,male x middle,8,boring,5.509876543209876,9
All,male x middle,385,boring,0.0,4
All,male x middle,56,boring,5.396825396825397,7
All,male x middle,180,boring,4.861111111111111,4
All,male x middle,231,boring,3.2500000000000004,5
All,male x middle,57,boring,2.8888888888888893,4
All,male x middle,17,boring,10.0,4
All,male x middle,353,boring,2.2222222222222228,5
All,male x middle,3,boring,4.2857142857142865,4
All,male x middle,88,boring,5.611111111111112,6
All,male x middle,233,boring,5.6944444444444455,6
All,male x middle,187,boring,1.962962962962963,5
All,male x middle,84,boring,5.0,6
All,male x middle,399,boring,5.138888888888889,6
All,male x middle,44,boring,2.037037037037037,5
All,male x middle,108,boring,7.444444444444445,5
All,male x middle,374,boring,1.375661375661376,4
All,male x middle,59,boring,3.611111111111111,6
All,male x middle,295,boring,3.6111111111111116,4
All,male x middle,234,boring,3.0158730158730163,5
All,male x middle,256,boring,6.714365881032548,4
All,male x middle,291,boring,4.814814814814815,8
All,male x middle,207,boring,5.833333333333334,4
All,male x middle,195,boring,6.25,4
All,male x middle,350,boring,1.3888888888888893,4
All,male x middle,5,boring,4.703703703703704,5
All,male x middle,62,boring,4.253647586980921,6
All,male x middle,366,boring,1.6203703703703707,4
All,male x middle,283,boring,3.5000000000000004,4
All,male x middle,315,boring,4.170194003527338,7
All,male x middle,305,boring,4.074074074074074,6
All,male x middle,325,boring,5.074404761904762,7
All,male x middle,297,boring,5.0,4
All,male x middle,134,boring,4.772727272727273,4
All,male x middle,126,boring,7.048611111111112,6
All,male x middle,12,boring,5.806878306878307,8
All,male x middle,203,boring,5.708333333333333,8
All,male x middle,351,boring,3.4920634920634925,6
All,male x middle,347,boring,2.3333333333333335,5
All,male x middle,69,boring,5.833333333333334,4
All,male x middle,89,boring,4.481481481481482,6
All,male x middle,146,boring,7.007575757575759,4
All,male x middle,336,boring,4.75,5
All,male x middle,242,boring,4.113756613756614,4
All,male x middle,327,boring,4.781746031746032,8
All,male x middle,381,boring,3.666666666666667,5
All,male x middle,91,boring,5.026254609587943,11
All,male x middle,373,boring,7.388888888888889,5
All,male x middle,43,boring,5.611111111111112,5
All,male x middle,196,boring,4.523809523809525,4
All,male x middle,279,boring,3.222222222222222,6
All,male x middle,331,boring,2.7083333333333335,9
All,male x middle,248,boring,3.6111111111111116,4
All,male x middle,307,boring,2.8125,4
All,male x middle,165,boring,5.916666666666667,5
All,male x middle,247,boring,3.472222222222222,8
All,male x middle,395,boring,3.373015873015873,6
All,male x middle,284,boring,2.166666666666667,4
