uuid,city,image_number,relabeled_name,source_dataset_path,raw_snapshot_relpath,local_image_path,visual_complexity,inference_safety,inference_lively,inference_wealthy,inference_beautiful,inference_boring,inference_depressing,qscore_safety,qscore_safety_num_comparisons,qscore_lively,qscore_lively_num_comparisons,qscore_wealthy,qscore_wealthy_num_comparisons,qscore_beautiful,qscore_beautiful_num_comparisons,qscore_boring,qscore_boring_num_comparisons,qscore_depressing,qscore_depressing_num_comparisons
80eeb1ff-2fb3-4234-abae-c29f2f161db7,Amsterdam,356,Image_356,data/svi/Amsterdam/80eeb1ff-2fb3-4234-abae-c29f2f161db7.jpeg,svi/Amsterdam/80eeb1ff-2fb3-4234-abae-c29f2f161db7.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/80eeb1ff-2fb3-4234-abae-c29f2f161db7.jpeg,1.728251202972847,4.05,7.17,3.34,6.14,2.4,4.61,5.441325957992625,20,7.650964942892248,20,3.769471926983518,21,5.6250450778100545,21,2.6882127703481493,20,3.591416878815253,19
8175d918-6d1f-48f3-a7f2-b18093ced53e,Abuja,92,Image_92,data/svi/Abuja/8175d918-6d1f-48f3-a7f2-b18093ced53e.jpeg,svi/Abuja/8175d918-6d1f-48f3-a7f2-b18093ced53e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/8175d918-6d1f-48f3-a7f2-b18093ced53e.jpeg,1.5247976224261253,6.13,8.17,4.94,8.77,4.08,6.68,5.566091954022989,11,3.9745371412872683,25,5.219308281526327,30,4.988966983413786,31,6.303954086386555,27,4.242290675843308,18
8185f428-a9be-4a0b-a66c-61d925dca0a1,Amsterdam,323,Image_323,data/svi/Amsterdam/8185f428-a9be-4a0b-a66c-61d925dca0a1.jpeg,svi/Amsterdam/8185f428-a9be-4a0b-a66c-61d925dca0a1.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8185f428-a9be-4a0b-a66c-61d925dca0a1.jpeg,1.7942714858578293,7.66,9.33,8.57,8.86,4.18,3.68,4.41804562184997,21,6.517715637877027,27,5.639329806346426,32,5.408282075979682,21,4.349197622615142,28,3.388606821564215,24
82576e2e-c2b7-4af0-abb8-3ca92b0eed0c,Abuja,139,Image_139,data/svi/Abuja/82576e2e-c2b7-4af0-abb8-3ca92b0eed0c.jpeg,svi/Abuja/82576e2e-c2b7-4af0-abb8-3ca92b0eed0c.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/82576e2e-c2b7-4af0-abb8-3ca92b0eed0c.jpeg,1.6670662444611053,0.47,4.6,2.57,3.43,4.16,5.57,5.81598010549249,17,4.226813003830826,25,3.8867370212992336,31,3.3632210734751573,22,5.217490179008469,23,4.844899669546606,18
82eddd58-1254-4d42-b145-f3699b459a8d,Abuja,125,Image_125,data/svi/Abuja/82eddd58-1254-4d42-b145-f3699b459a8d.jpeg,svi/Abuja/82eddd58-1254-4d42-b145-f3699b459a8d.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/82eddd58-1254-4d42-b145-f3699b459a8d.jpeg,1.339853342069134,3.73,7.14,3.24,1.76,3.73,7.02,4.099587990536796,27,4.757839994745597,29,4.384492605949381,27,3.2887099086403326,30,5.300546394592633,31,5.06615321872984,37
8358ee69-b3e3-4920-a246-fd735119b2ce,Abuja,94,Image_94,data/svi/Abuja/8358ee69-b3e3-4920-a246-fd735119b2ce.jpeg,svi/Abuja/8358ee69-b3e3-4920-a246-fd735119b2ce.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/8358ee69-b3e3-4920-a246-fd735119b2ce.jpeg,1.3410012783842182,8.07,3.7,4.86,1.49,7.65,9.29,4.093276512884357,24,4.391174415197404,25,3.787209847595102,31,3.3578820879489624,24,5.287868716587253,22,5.936423839171685,21
836e44b2-1c76-4ab1-8038-5ce63cc6fb55,San Francisco,248,Image_248,data/svi/San Francisco/836e44b2-1c76-4ab1-8038-5ce63cc6fb55.jpeg,svi/San Francisco/836e44b2-1c76-4ab1-8038-5ce63cc6fb55.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/836e44b2-1c76-4ab1-8038-5ce63cc6fb55.jpeg,1.8072789954824333,6.96,9.82,8.3,8.08,0.69,0.87,4.983086595819005,30,3.7367607862735306,15,5.361155849327893,26,6.4774749051738345,31,4.23110371042085,27,2.4401604369346304,18
83a00efe-975c-4566-9fd9-81f60a451c7b,Abuja,82,Image_82,data/svi/Abuja/83a00efe-975c-4566-9fd9-81f60a451c7b.jpeg,svi/Abuja/83a00efe-975c-4566-9fd9-81f60a451c7b.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/83a00efe-975c-4566-9fd9-81f60a451c7b.jpeg,1.492738772261458,4.06,4.54,0.97,6.88,7.29,6.9,3.7797201299450167,25,3.283702833086046,25,2.9999850531853496,19,4.343906385938382,18,5.798347636288814,24,6.57289685386748,29
83bb9a7c-7107-475c-abf7-b4c98dba2674,Santiago,54,Image_54,data/svi/Santiago/83bb9a7c-7107-475c-abf7-b4c98dba2674.jpeg,svi/Santiago/83bb9a7c-7107-475c-abf7-b4c98dba2674.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/83bb9a7c-7107-475c-abf7-b4c98dba2674.jpeg,1.930005686191268,0.88,3.21,3.06,4.29,1.57,7.04,3.6929504684236343,15,2.567497725477272,32,1.950887155628535,18,3.5606304921467364,37,6.46373889106967,21,5.4900673366690285,22
857d25a6-1b6f-4d1d-ab15-532f5b83ee0e,Singapore,214,Image_214,data/svi/Singapore/857d25a6-1b6f-4d1d-ab15-532f5b83ee0e.jpeg,svi/Singapore/857d25a6-1b6f-4d1d-ab15-532f5b83ee0e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/857d25a6-1b6f-4d1d-ab15-532f5b83ee0e.jpeg,1.7676753140168002,7.71,7.68,6.34,7.78,4.77,4.04,4.621561293627479,28,5.220730003311457,18,4.495134282894605,25,4.902744839519033,25,4.462892464080898,25,4.455653827367462,30
85d8e67c-209d-4510-831b-053225781cfc,Singapore,166,Image_166,data/svi/Singapore/85d8e67c-209d-4510-831b-053225781cfc.jpeg,svi/Singapore/85d8e67c-209d-4510-831b-053225781cfc.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/85d8e67c-209d-4510-831b-053225781cfc.jpeg,1.8100117758991383,5.41,9.01,7.27,7.7,0.74,2.71,6.6039439417537595,31,4.509815023614766,31,6.161490246162322,17,5.929339407326645,22,5.019685709054734,27,4.042782867869214,22
864fe8cd-9886-4983-86a9-1700bd64f813,Amsterdam,362,Image_362,data/svi/Amsterdam/864fe8cd-9886-4983-86a9-1700bd64f813.jpeg,svi/Amsterdam/864fe8cd-9886-4983-86a9-1700bd64f813.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/864fe8cd-9886-4983-86a9-1700bd64f813.jpeg,1.7389820095853143,6.48,8.31,8.69,8.83,2.64,4.71,5.370611473872343,21,7.29312876099374,40,5.022190613957259,32,5.3608674831991445,31,2.9776948318677454,27,3.71306774199462,19
87167bf5-d257-4892-be7a-82481ecdceee,Abuja,157,Image_157,data/svi/Abuja/87167bf5-d257-4892-be7a-82481ecdceee.jpeg,svi/Abuja/87167bf5-d257-4892-be7a-82481ecdceee.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/87167bf5-d257-4892-be7a-82481ecdceee.jpeg,1.4165559504907925,3.36,8.56,3.03,2.38,5.53,5.76,4.8338337153128945,38,4.606326543156447,21,5.366913407548578,26,3.4990096261874846,25,5.216550853041568,31,4.439722013019504,26
87b91488-80d8-4527-a734-630caed56119,Amsterdam,382,Image_382,data/svi/Amsterdam/87b91488-80d8-4527-a734-630caed56119.jpeg,svi/Amsterdam/87b91488-80d8-4527-a734-630caed56119.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/87b91488-80d8-4527-a734-630caed56119.jpeg,1.9729308463649375,4.59,7.77,6.08,4.45,2.9,7.06,4.1068025773006624,27,5.860297993854291,36,4.748821868775285,34,4.895507214191152,27,3.845652231562503,29,3.6762061549084253,22
87eafe22-c709-4509-9d80-9a3abd97887f,Santiago,69,Image_69,data/svi/Santiago/87eafe22-c709-4509-9d80-9a3abd97887f.jpeg,svi/Santiago/87eafe22-c709-4509-9d80-9a3abd97887f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/87eafe22-c709-4509-9d80-9a3abd97887f.jpeg,1.9845788614809943,4.32,8.41,1.44,6.33,1.95,5.05,4.249650363173325,36,3.8563445834612886,24,4.637394079032582,25,4.259519791879183,22,4.706836562436988,29,5.4363203109791804,30
881e7127-037a-47e2-84ec-770e37597387,San Francisco,245,Image_245,data/svi/San Francisco/881e7127-037a-47e2-84ec-770e37597387.jpeg,svi/San Francisco/881e7127-037a-47e2-84ec-770e37597387.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/881e7127-037a-47e2-84ec-770e37597387.jpeg,1.796642884583392,4.11,9.45,6.12,7.73,2.93,3.61,4.9512013376570065,34,6.178638927890553,25,4.626452424052062,23,4.4442456602639675,26,3.4059674603541663,21,3.8473915554508387,27
88723085-7a06-43ae-bcc0-3911360da2fc,San Francisco,273,Image_273,data/svi/San Francisco/88723085-7a06-43ae-bcc0-3911360da2fc.jpeg,svi/San Francisco/88723085-7a06-43ae-bcc0-3911360da2fc.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/88723085-7a06-43ae-bcc0-3911360da2fc.jpeg,1.7020015014905199,5.99,9.39,5.9,8.86,2.05,2.39,4.270910563815205,37,5.4518929168042565,26,5.52275806999362,22,5.656516979605435,23,4.1039117711699165,25,4.371932328374411,31
8888232a-f22d-4103-9216-37dc134ebd4e,Santiago,14,Image_14,data/svi/Santiago/8888232a-f22d-4103-9216-37dc134ebd4e.jpeg,svi/Santiago/8888232a-f22d-4103-9216-37dc134ebd4e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/8888232a-f22d-4103-9216-37dc134ebd4e.jpeg,1.7545906573760714,3.59,7.13,4.19,5.03,6.52,8.34,5.003837472019277,23,4.341642602569997,32,3.699638747601762,29,3.001719433085893,24,4.375507322096528,30,3.671526237780108,26
889fa387-77ad-46b5-988c-9d29bac9e223,Amsterdam,345,Image_345,data/svi/Amsterdam/889fa387-77ad-46b5-988c-9d29bac9e223.jpeg,svi/Amsterdam/889fa387-77ad-46b5-988c-9d29bac9e223.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/889fa387-77ad-46b5-988c-9d29bac9e223.jpeg,1.708718769886643,6.37,9.61,7.54,5.5,1.66,1.44,4.9623740465467625,29,5.454793833242109,18,5.060975591609641,20,5.706954613795549,29,4.478545583592858,24,4.010292322057029,21
890c780e-4f85-4bcd-8c1f-b6ad2b9c4e40,Abuja,86,Image_86,data/svi/Abuja/890c780e-4f85-4bcd-8c1f-b6ad2b9c4e40.jpeg,svi/Abuja/890c780e-4f85-4bcd-8c1f-b6ad2b9c4e40.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/890c780e-4f85-4bcd-8c1f-b6ad2b9c4e40.jpeg,1.4300564112737908,7.26,7.98,4.47,7.24,4.61,6.64,5.133132538852249,23,4.269308147073886,24,4.5537865748973685,16,5.262146787056208,18,4.683323154687006,27,6.548022590436384,21
89fd5dc2-0748-459b-9531-3b467b2dc04d,Singapore,175,Image_175,data/svi/Singapore/89fd5dc2-0748-459b-9531-3b467b2dc04d.jpeg,svi/Singapore/89fd5dc2-0748-459b-9531-3b467b2dc04d.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/89fd5dc2-0748-459b-9531-3b467b2dc04d.jpeg,2.0178094646734115,6.47,3.65,2.16,8.02,5.32,6.88,5.0342806649446095,38,3.925815978565339,23,4.647748655063313,24,5.42546689303905,18,5.773173981191223,24,4.901326747652215,39
8a5242bb-b6a6-4559-87d6-03bb42b6bd45,Amsterdam,363,Image_363,data/svi/Amsterdam/8a5242bb-b6a6-4559-87d6-03bb42b6bd45.jpeg,svi/Amsterdam/8a5242bb-b6a6-4559-87d6-03bb42b6bd45.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8a5242bb-b6a6-4559-87d6-03bb42b6bd45.jpeg,1.797848379456822,8.14,9.73,9.26,7.11,1.36,0.33,5.962864884103493,27,5.371474023572848,29,5.288254249763753,23,5.006118170016313,22,3.9732429528599678,28,3.484744115615411,24
8aea1184-e94c-42a9-8f9e-77c6eca7a8d0,Abuja,104,Image_104,data/svi/Abuja/8aea1184-e94c-42a9-8f9e-77c6eca7a8d0.jpeg,svi/Abuja/8aea1184-e94c-42a9-8f9e-77c6eca7a8d0.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/8aea1184-e94c-42a9-8f9e-77c6eca7a8d0.jpeg,1.3453497294611196,2.79,8.37,2.28,2.35,4.74,7.64,3.7579192734254097,26,4.503527492925288,29,3.1854529376081104,27,3.1607272398042427,22,5.967381815021981,13,5.592886588719923,22
8b11c866-8c28-4d87-8984-d74455489146,Amsterdam,334,Image_334,data/svi/Amsterdam/8b11c866-8c28-4d87-8984-d74455489146.jpeg,svi/Amsterdam/8b11c866-8c28-4d87-8984-d74455489146.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8b11c866-8c28-4d87-8984-d74455489146.jpeg,1.724240621616718,5.79,9.79,8.2,8.97,1.25,3.9,4.811903726851783,29,5.626889754842813,22,5.441265604060523,29,5.214501827416588,23,4.06725097562536,15,4.19001354495701,26
8b28d93e-8d4b-41ef-8960-6c176c1d7b8b,San Francisco,314,Image_314,data/svi/San Francisco/8b28d93e-8d4b-41ef-8960-6c176c1d7b8b.jpeg,svi/San Francisco/8b28d93e-8d4b-41ef-8960-6c176c1d7b8b.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/8b28d93e-8d4b-41ef-8960-6c176c1d7b8b.jpeg,1.7924719113385112,1.14,8.03,3.9,6.82,1.8,4.58,4.335188500726427,21,3.7022615557821967,27,3.8574320393935797,28,3.8860481497602457,30,4.918527080313123,30,4.170225127087872,17
8bbb0da2-e02a-4963-87af-06d69d35a902,Santiago,60,Image_60,data/svi/Santiago/8bbb0da2-e02a-4963-87af-06d69d35a902.jpeg,svi/Santiago/8bbb0da2-e02a-4963-87af-06d69d35a902.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/8bbb0da2-e02a-4963-87af-06d69d35a902.jpeg,1.852134750947072,4.48,8.6,3.11,2.51,2.28,5.8,3.457327659325865,26,4.1325947679395965,35,4.449393182671215,29,1.913499199213485,21,5.072452785024021,27,6.533371635223487,21
8c1cd3bd-0dd1-40a9-8d7d-7682c200dd4e,Amsterdam,388,Image_388,data/svi/Amsterdam/8c1cd3bd-0dd1-40a9-8d7d-7682c200dd4e.jpeg,svi/Amsterdam/8c1cd3bd-0dd1-40a9-8d7d-7682c200dd4e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8c1cd3bd-0dd1-40a9-8d7d-7682c200dd4e.jpeg,1.9764025062346693,5.42,8.57,6.06,7.53,0.59,5.06,5.023667105563658,21,6.411708389649566,21,5.818681742612335,28,4.360689692068254,23,3.6261967941088864,32,5.075916884004334,31
8c748b75-c3e1-4712-9192-12967e662e31,Singapore,169,Image_169,data/svi/Singapore/8c748b75-c3e1-4712-9192-12967e662e31.jpeg,svi/Singapore/8c748b75-c3e1-4712-9192-12967e662e31.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/8c748b75-c3e1-4712-9192-12967e662e31.jpeg,1.8100378663309582,8.78,8.79,4.45,8.93,3.25,1.54,4.409800488662716,31,4.180134560142771,21,4.703343889284253,23,3.841019039058255,22,4.826066607377661,31,5.053871511993563,41
8ca6a763-e46e-485c-8451-9c2547ac22ca,Amsterdam,373,Image_373,data/svi/Amsterdam/8ca6a763-e46e-485c-8451-9c2547ac22ca.jpeg,svi/Amsterdam/8ca6a763-e46e-485c-8451-9c2547ac22ca.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/8ca6a763-e46e-485c-8451-9c2547ac22ca.jpeg,1.746813810753593,3.16,7.0,9.45,6.45,2.98,6.08,4.262334378004456,27,5.193442755815299,32,5.15111794534293,22,4.223646970826273,28,4.19291108731969,30,5.161359371979732,31
8cb95370-8b07-4e81-a903-977d060fd48a,San Francisco,276,Image_276,data/svi/San Francisco/8cb95370-8b07-4e81-a903-977d060fd48a.jpeg,svi/San Francisco/8cb95370-8b07-4e81-a903-977d060fd48a.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/8cb95370-8b07-4e81-a903-977d060fd48a.jpeg,1.7368828620719856,7.22,7.94,7.21,7.23,2.41,1.36,4.1758029778863115,28,4.60547791555474,26,5.141551991166837,21,3.9729322536782217,20,4.697537594838945,23,5.331363808125902,31
8dc4536c-26b7-4d88-957d-d95e877faa2f,Abuja,91,Image_91,data/svi/Abuja/8dc4536c-26b7-4d88-957d-d95e877faa2f.jpeg,svi/Abuja/8dc4536c-26b7-4d88-957d-d95e877faa2f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/8dc4536c-26b7-4d88-957d-d95e877faa2f.jpeg,1.3015568640798332,1.28,6.28,1.87,1.24,7.94,8.88,3.7153198653198656,20,3.827694681861349,24,4.055642758660207,27,4.241126973390008,28,5.789692692187655,26,5.54270176793621,23
8e0aad6e-670c-4650-b4d3-6adc3c7da26c,Abuja,119,Image_119,data/svi/Abuja/8e0aad6e-670c-4650-b4d3-6adc3c7da26c.jpeg,svi/Abuja/8e0aad6e-670c-4650-b4d3-6adc3c7da26c.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/8e0aad6e-670c-4650-b4d3-6adc3c7da26c.jpeg,1.5483077389560527,7.78,8.39,4.1,6.53,4.77,5.77,4.477870328904812,29,3.65822856449342,31,4.283110088374124,28,3.1114255872513588,18,5.622973266082715,23,5.143370279902023,24
8e515fe2-7775-4e79-921f-ce8fe2a067cb,San Francisco,301,Image_301,data/svi/San Francisco/8e515fe2-7775-4e79-921f-ce8fe2a067cb.jpeg,svi/San Francisco/8e515fe2-7775-4e79-921f-ce8fe2a067cb.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/8e515fe2-7775-4e79-921f-ce8fe2a067cb.jpeg,2.021324473445656,6.42,9.61,8.71,8.04,4.4,2.49,4.705551657247438,22,3.914270886077651,34,5.6608946608946615,21,5.687468166516142,24,4.421537597544657,28,4.93124945572984,38
8f227932-e7c9-480c-8bd6-4843b689bd4b,Santiago,36,Image_36,data/svi/Santiago/8f227932-e7c9-480c-8bd6-4843b689bd4b.jpeg,svi/Santiago/8f227932-e7c9-480c-8bd6-4843b689bd4b.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/8f227932-e7c9-480c-8bd6-4843b689bd4b.jpeg,1.849753376463982,4.2,5.56,5.99,8.04,1.95,3.77,3.790466279898983,31,5.107145625048439,17,3.9430641752868696,30,5.123244186989399,20,5.607480893592005,21,5.35235698726534,23
8f607dd9-bf04-4a35-8327-f3401d43be39,Santiago,59,Image_59,data/svi/Santiago/8f607dd9-bf04-4a35-8327-f3401d43be39.jpeg,svi/Santiago/8f607dd9-bf04-4a35-8327-f3401d43be39.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/8f607dd9-bf04-4a35-8327-f3401d43be39.jpeg,1.7832276359583428,2.36,8.56,1.35,5.29,2.96,5.69,4.57642529277546,31,4.544461050413431,24,4.932810047095762,28,4.660254329004329,22,5.740019452722778,30,5.621319599743217,19
9070f645-bc03-406f-86b1-ae2c1583aa15,Santiago,31,Image_31,data/svi/Santiago/9070f645-bc03-406f-86b1-ae2c1583aa15.jpeg,svi/Santiago/9070f645-bc03-406f-86b1-ae2c1583aa15.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/9070f645-bc03-406f-86b1-ae2c1583aa15.jpeg,2.211511481633644,8.96,9.82,5.67,8.47,2.58,1.09,4.336861591530522,26,4.043880642109955,22,4.139674759728523,31,4.752129336645491,31,4.697869080398445,34,5.437406176083712,30
91e84ba7-e5a1-4f65-8db3-f5fa193e6aad,Santiago,9,Image_9,data/svi/Santiago/91e84ba7-e5a1-4f65-8db3-f5fa193e6aad.jpeg,svi/Santiago/91e84ba7-e5a1-4f65-8db3-f5fa193e6aad.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/91e84ba7-e5a1-4f65-8db3-f5fa193e6aad.jpeg,1.8685035438517437,7.99,9.53,6.62,8.73,2.15,1.09,5.213218443797856,36,5.296039034132689,36,5.225506339099616,28,5.012639324753889,28,3.3273867786513427,18,4.355961069277206,17
926adf13-36ad-4937-9293-6d4d376db1fd,Santiago,19,Image_19,data/svi/Santiago/926adf13-36ad-4937-9293-6d4d376db1fd.jpeg,svi/Santiago/926adf13-36ad-4937-9293-6d4d376db1fd.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/926adf13-36ad-4937-9293-6d4d376db1fd.jpeg,2.1964704241792163,4.35,8.6,3.64,3.48,2.39,7.37,4.293993770642919,15,5.534459492387881,23,3.0547970011738133,25,4.033111063525081,23,3.115449965653896,18,4.2054737929777195,30
92cbc689-cfe8-4422-b754-b6236eb6a266,Singapore,164,Image_164,data/svi/Singapore/92cbc689-cfe8-4422-b754-b6236eb6a266.jpeg,svi/Singapore/92cbc689-cfe8-4422-b754-b6236eb6a266.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/92cbc689-cfe8-4422-b754-b6236eb6a266.jpeg,1.8848164717591191,5.69,6.34,5.18,6.2,1.79,8.19,5.1056793243067755,22,5.044474379619308,27,3.9314687735073135,16,4.660331852879128,29,5.322322859061257,26,4.917254658658466,26
92e85be6-2b7d-4033-bb88-50b7f1ec08fb,San Francisco,311,Image_311,data/svi/San Francisco/92e85be6-2b7d-4033-bb88-50b7f1ec08fb.jpeg,svi/San Francisco/92e85be6-2b7d-4033-bb88-50b7f1ec08fb.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/92e85be6-2b7d-4033-bb88-50b7f1ec08fb.jpeg,1.8365561372335495,7.66,8.76,6.28,7.59,0.7,0.81,6.279285189780637,28,5.03749618697145,23,5.504991921658589,21,5.213013080889669,33,4.238135190280259,25,4.231978085749843,28
937e89f7-51a9-4ff9-95af-63ce16a523b9,San Francisco,261,Image_261,data/svi/San Francisco/937e89f7-51a9-4ff9-95af-63ce16a523b9.jpeg,svi/San Francisco/937e89f7-51a9-4ff9-95af-63ce16a523b9.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/937e89f7-51a9-4ff9-95af-63ce16a523b9.jpeg,1.7125880395864015,8.23,9.22,6.87,9.26,2.29,4.9,4.987655545253586,28,4.050413860830528,22,4.761634491939271,28,4.140457995146435,36,4.346242751941431,38,4.026382461727289,21
94cc0549-b343-4001-badb-bd68c4e76a35,Singapore,177,Image_177,data/svi/Singapore/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg,svi/Singapore/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg,1.9333598988206395,2.5,4.8,3.6,6.68,2.15,8.09,3.972982575663735,28,4.037203935910833,15,5.044462508762999,26,4.420261254520514,30,5.754279027073145,29,3.7149862712144253,19
94d11ad7-81c4-44a3-b6b8-ca39f9f77d64,Abuja,114,Image_114,data/svi/Abuja/94d11ad7-81c4-44a3-b6b8-ca39f9f77d64.jpeg,svi/Abuja/94d11ad7-81c4-44a3-b6b8-ca39f9f77d64.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/94d11ad7-81c4-44a3-b6b8-ca39f9f77d64.jpeg,1.4709335449083938,4.59,9.19,5.81,4.11,2.58,5.22,5.142261790429066,20,5.421051588089127,24,4.011599622659379,28,4.008782488284574,35,6.026569858712716,20,5.178496713347601,34
94ed8a77-577f-4064-ab7f-ae55b864b674,San Francisco,305,Image_305,data/svi/San Francisco/94ed8a77-577f-4064-ab7f-ae55b864b674.jpeg,svi/San Francisco/94ed8a77-577f-4064-ab7f-ae55b864b674.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/94ed8a77-577f-4064-ab7f-ae55b864b674.jpeg,1.800995440781297,7.45,9.68,5.41,5.85,1.62,1.4,5.2408024620665605,29,4.577090361972945,31,5.4611311769328905,17,5.334179812275788,26,3.640450333181312,25,4.215827983058045,28
9507dde2-6ba7-435b-8c59-b03202b82e32,Amsterdam,374,Image_374,data/svi/Amsterdam/9507dde2-6ba7-435b-8c59-b03202b82e32.jpeg,svi/Amsterdam/9507dde2-6ba7-435b-8c59-b03202b82e32.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/9507dde2-6ba7-435b-8c59-b03202b82e32.jpeg,2.2730158742967363,3.83,6.74,8.32,6.01,2.06,2.13,4.078386787662151,21,5.697277228878502,23,5.428321432378128,31,4.5523989898989905,20,3.3174398548153703,29,2.919890776323525,19
9514344a-50e8-4e38-b2fa-c3b3583f7ba0,Santiago,35,Image_35,data/svi/Santiago/9514344a-50e8-4e38-b2fa-c3b3583f7ba0.jpeg,svi/Santiago/9514344a-50e8-4e38-b2fa-c3b3583f7ba0.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/9514344a-50e8-4e38-b2fa-c3b3583f7ba0.jpeg,1.7748963364070547,2.23,7.8,2.83,3.39,4.59,6.2,3.667265486405271,31,4.349607605655994,21,4.479159295286946,28,4.547599917989723,21,4.306518350850352,24,5.425988332655,26
